Video,Channel,Feature,Value,Label
33,C4,Average power,1.21573835e-08,1
21,CP1,Max power spectrum,0.5596313,1
9,O2,Power bandwidth,32.531216,1
34,O1,Spectral centroid,18.374434,0
36,F8,Spectral spread,12.264263,0
17,CP1,Max power spectrum,0.77835083,0
35,CP2,Spectral centroid,14.236546,1
24,AF4,Spectral entropy,0.749638,0
20,P8,Average power,8.4379806e-08,1
14,C3,Spectral entropy,0.7552005,0
28,Pz,Spectral centroid,14.384913,1
4,F8,Spectral spread,14.665493,0
15,P7,Power bandwidth,23.981771,0
17,F4,Spectral spread,11.581631,0
26,P8,Median frequency,12.18254,1
13,FC6,Spectral spread,15.291879,0
20,P8,Spectral centroid,18.82551,1
12,CP5,Power bandwidth,23.76512,1
29,Fz,Power bandwidth,21.34861,1
34,P3,Power bandwidth,23.781786,0
6,Pz,Spectral spread,10.702152,0
13,PO3,Median frequency,11.399258,0
23,F4,Average power,1.894931e-08,1
22,Pz,Median frequency,11.065947,1
9,P4,Median frequency,12.282534,1
39,CP5,Spectral spread,13.37097,0
23,PO3,Power bandwidth,27.481544,1
35,Oz,Median frequency,13.432459,1
33,Oz,Power bandwidth,27.564873,1
28,FC6,Median frequency,12.365862,1
29,P4,Spectral centroid,14.987181,1
7,FC6,Spectral centroid,16.19745,1
4,C4,Average power,1.1231195e-08,0
13,CP6,Spectral centroid,15.807094,0
2,PO4,Spectral entropy,0.76606345,0
35,T8,Spectral spread,15.688559,1
26,FC6,Average power,1.1553045e-08,1
5,AF4,Average power,1.4018928e-08,1
33,Fp2,Spectral spread,12.394073,1
3,F4,Spectral spread,11.435813,1
7,FC1,Spectral centroid,14.743527,1
16,CP6,Power bandwidth,23.631794,1
18,F7,Power bandwidth,24.78172,0
11,Cz,Median frequency,12.099213,1
25,Pz,Spectral entropy,0.76633257,0
3,O2,Max power spectrum,2.3449063,1
34,C4,Max power spectrum,0.6563877,0
38,CP1,Spectral entropy,0.7679353,0
12,AF4,Spectral spread,11.845945,1
24,PO3,Average power,2.1249775e-08,0
25,Fp2,Spectral centroid,17.290977,0
5,O1,Power bandwidth,36.59762,1
8,Fz,Average power,1.6325503e-08,0
15,P3,Power bandwidth,21.781916,0
3,C4,Spectral spread,11.309544,1
14,PO4,Spectral spread,13.22609,0
14,P4,Median frequency,11.682572,0
32,FC1,Spectral centroid,15.061619,0
39,P4,Power bandwidth,23.148493,0
3,P7,Spectral centroid,15.917223,1
11,AF4,Power bandwidth,24.315084,1
35,Pz,Power bandwidth,21.998568,1
12,C4,Max power spectrum,0.37643245,1
33,FC5,Max power spectrum,0.7433975,1
19,P7,Max power spectrum,0.7763826,0
8,P8,Median frequency,12.249203,0
0,Oz,Spectral centroid,16.471916,1
32,F8,Spectral centroid,14.473422,0
32,P8,Power bandwidth,23.865112,0
33,O1,Max power spectrum,0.98033327,1
13,P3,Spectral spread,16.465117,0
7,Fz,Max power spectrum,0.6066292,1
36,C4,Spectral spread,14.149624,0
11,P8,Spectral centroid,14.925648,1
1,CP1,Average power,1.1804543e-08,1
15,Cz,Median frequency,11.015949,0
5,FC2,Spectral spread,13.034508,1
17,CP6,Spectral entropy,0.777077,0
11,F4,Power bandwidth,24.048435,1
14,AF4,Spectral entropy,0.75782025,0
37,F7,Spectral centroid,15.764724,0
26,FC5,Median frequency,14.649046,1
38,P7,Power bandwidth,27.014908,0
31,Oz,Spectral centroid,16.343216,0
8,Fp2,Spectral entropy,0.75540173,0
27,O2,Median frequency,12.932491,1
16,O1,Median frequency,13.782436,1
25,Cz,Median frequency,12.732505,0
26,Oz,Average power,1.705383e-08,1
21,CP2,Power bandwidth,21.431938,1
20,PO4,Power bandwidth,30.348024,1
6,P8,Average power,1.6459868e-08,0
38,AF4,Spectral entropy,0.7671984,0
15,P7,Median frequency,11.88256,0
24,F3,Spectral entropy,0.77712476,0
29,Cz,Power bandwidth,21.281948,1
19,FC2,Median frequency,14.74904,0
5,FC2,Spectral entropy,0.7618737,1
5,Pz,Average power,1.2871878e-08,1
3,Pz,Max power spectrum,0.7479077,1
4,CP2,Spectral centroid,14.977937,0
18,PO4,Max power spectrum,0.95047563,0
2,Pz,Average power,1.2679762e-08,0
36,P7,Median frequency,11.88256,0
21,Fp1,Median frequency,10.865959,1
6,P4,Spectral spread,11.415012,0
25,P4,Spectral spread,11.630766,0
25,F8,Power bandwidth,23.748453,0
9,CP2,Median frequency,12.515852,1
23,T7,Spectral spread,12.939203,1
11,Fz,Spectral spread,11.734038,1
10,Cz,Spectral centroid,14.844404,1
29,F4,Power bandwidth,22.465204,1
17,PO3,Power bandwidth,27.23156,0
26,CP6,Spectral centroid,16.64287,1
30,FC2,Max power spectrum,0.7227038,1
24,F3,Median frequency,13.01582,0
35,FC5,Max power spectrum,0.67381924,1
35,P3,Power bandwidth,23.981771,1
13,C4,Power bandwidth,23.281818,0
15,Pz,Spectral centroid,12.931896,0
15,C4,Max power spectrum,1.1507535,0
39,Cz,Max power spectrum,0.43447968,0
38,FC6,Average power,1.1684991e-08,0
19,CP5,Power bandwidth,24.831717,0
16,P8,Average power,1.43694034e-08,1
26,F3,Median frequency,13.515787,1
36,Fp2,Max power spectrum,0.7679569,0
35,FC2,Median frequency,12.03255,1
10,AF3,Power bandwidth,25.814985,1
17,P4,Spectral spread,11.473311,0
9,F7,Average power,1.4043622e-08,1
39,FC1,Spectral spread,12.139476,0
12,FC6,Spectral spread,13.107661,1
22,Fz,Average power,1.7563409e-08,1
27,Fp2,Max power spectrum,1.1653192,1
7,AF4,Power bandwidth,23.365145,1
30,Pz,Power bandwidth,22.415207,1
22,P3,Spectral spread,13.412075,1
13,PO4,Median frequency,9.916021,0
38,F8,Max power spectrum,0.48447368,0
36,PO4,Median frequency,11.515917,0
0,Cz,Power bandwidth,22.231886,1
38,FC1,Max power spectrum,0.55462664,0
10,P3,Spectral centroid,15.352934,1
28,O2,Spectral entropy,0.77371234,1
27,P4,Power bandwidth,22.865177,1
7,PO3,Median frequency,13.882429,1
39,P4,Spectral entropy,0.7591613,0
6,Fp1,Max power spectrum,1.005158,0
20,P8,Max power spectrum,5.528622,1
2,CP1,Max power spectrum,0.8596075,0
16,F3,Spectral entropy,0.77756613,1
29,CP2,Spectral entropy,0.7646409,1
25,Oz,Average power,2.0797806e-08,0
5,Oz,Spectral centroid,17.339252,1
33,P7,Spectral centroid,15.76501,1
0,PO4,Spectral entropy,0.7438561,1
11,FC2,Max power spectrum,0.54410017,1
6,P3,Max power spectrum,0.7515167,0
11,F7,Max power spectrum,0.6822948,1
2,AF4,Median frequency,12.082546,0
19,CP1,Spectral centroid,14.782638,0
11,FC5,Spectral entropy,0.76551193,1
23,T8,Median frequency,15.249007,1
12,P7,Spectral spread,15.059656,1
21,F8,Average power,9.642105e-09,1
25,Pz,Spectral centroid,14.090197,0
37,Oz,Median frequency,13.332465,0
4,FC1,Median frequency,11.73257,0
37,T8,Spectral entropy,0.80853677,0
21,FC5,Median frequency,15.965628,1
23,AF4,Median frequency,13.332465,1
3,F8,Max power spectrum,0.91455096,1
18,F4,Spectral centroid,15.269389,0
21,CP5,Spectral entropy,0.76498854,1
8,F3,Power bandwidth,24.881714,0
8,P4,Power bandwidth,24.465075,0
23,F4,Spectral spread,14.840316,1
2,FC6,Power bandwidth,26.281622,0
17,PO4,Power bandwidth,25.49834,0
21,Pz,Average power,1.6648784e-08,1
33,FC2,Average power,1.3572324e-08,1
30,P4,Spectral centroid,14.867254,1
11,T7,Spectral spread,12.849058,1
11,P8,Max power spectrum,0.93223655,1
36,F7,Spectral spread,13.7132635,0
2,FC2,Spectral centroid,15.667303,0
11,CP5,Power bandwidth,23.64846,1
11,P3,Spectral spread,13.032214,1
36,P8,Max power spectrum,1.0830102,0
6,C4,Power bandwidth,26.548271,0
27,Cz,Median frequency,11.082612,1
4,C4,Spectral spread,12.339598,0
29,Oz,Spectral entropy,0.7640053,1
13,FC6,Spectral entropy,0.6906804,0
18,O1,Spectral spread,13.34175,0
32,Pz,Average power,1.3212591e-08,0
18,F3,Spectral entropy,0.76955795,0
35,Oz,Max power spectrum,1.339959,1
9,Fz,Spectral centroid,14.89344,1
1,P3,Median frequency,13.5657835,1
15,PO3,Average power,2.0813973e-08,0
13,CP2,Average power,1.7796367e-08,0
39,T8,Spectral centroid,23.00943,0
26,O2,Spectral entropy,0.7620208,1
39,PO3,Power bandwidth,25.91498,0
33,Pz,Spectral spread,11.161675,1
28,FC6,Max power spectrum,0.73764396,1
1,PO3,Median frequency,13.832433,1
23,CP1,Max power spectrum,0.5927649,1
0,F7,Spectral entropy,0.7230628,1
32,FC6,Power bandwidth,28.78146,0
0,P7,Average power,1.27737465e-08,1
20,Pz,Spectral entropy,0.62243456,1
23,Oz,Power bandwidth,31.79793,1
3,CP5,Spectral centroid,14.681441,1
13,F7,Average power,2.0437571e-07,0
16,Fp2,Median frequency,12.199205,1
30,Pz,Spectral entropy,0.7518698,1
9,AF4,Median frequency,12.299199,1
19,Oz,Spectral centroid,16.00696,0
22,P4,Median frequency,12.199205,1
30,Fp1,Power bandwidth,23.681791,1
15,Fp2,Power bandwidth,25.098366,0
6,CP1,Average power,1.6894647e-08,0
0,Pz,Power bandwidth,21.448603,1
11,Pz,Average power,1.237774e-08,1
27,FC2,Spectral entropy,0.7502586,1
17,P8,Max power spectrum,0.88761073,0
14,Cz,Spectral spread,14.73923,0
17,T7,Spectral spread,13.4685955,0
32,FC6,Spectral centroid,15.772755,0
13,F3,Average power,2.4508802e-08,0
37,F3,Median frequency,12.565848,0
36,Fz,Median frequency,10.782631,0
19,CP6,Spectral spread,11.814925,0
7,P3,Power bandwidth,23.148493,1
16,Fz,Spectral entropy,0.75678366,1
17,Fz,Average power,1.5887185e-08,0
29,T8,Max power spectrum,0.20455562,1
21,Cz,Spectral spread,11.62818,1
6,Fz,Power bandwidth,22.448538,0
7,FC5,Max power spectrum,1.2589959,1
33,Cz,Median frequency,11.632576,1
37,FC5,Spectral spread,11.7672615,0
4,FC2,Max power spectrum,0.83239555,0
19,P4,Median frequency,11.932556,0
36,Oz,Spectral spread,13.604462,0
16,C4,Spectral centroid,15.201938,1
12,P4,Spectral spread,11.389027,1
4,CP2,Median frequency,12.049215,0
23,FC1,Spectral entropy,0.77115345,1
10,F7,Average power,1.1180531e-08,1
4,T7,Spectral spread,13.97444,0
7,FC2,Median frequency,11.565914,1
3,Fp1,Power bandwidth,15.782306,1
36,F3,Spectral entropy,0.76891416,0
0,FC5,Spectral spread,13.027032,1
31,PO4,Power bandwidth,24.93171,0
12,CP2,Spectral entropy,0.7602391,1
0,F7,Max power spectrum,1.1333444,1
24,CP2,Average power,1.7648029e-08,0
17,P3,Spectral centroid,15.437747,0
25,PO4,Spectral entropy,0.7552232,0
14,PO4,Max power spectrum,0.66818744,0
14,AF3,Average power,1.4304722e-08,0
26,Pz,Spectral spread,15.484632,1
25,CP6,Spectral centroid,15.15188,0
21,F3,Average power,1.7330914e-08,1
34,FC6,Median frequency,12.565848,0
3,CP1,Spectral spread,12.7050085,1
26,P3,Median frequency,12.799167,1
11,O2,Median frequency,13.332465,1
9,T8,Spectral entropy,0.7961017,1
6,F3,Power bandwidth,24.39841,0
1,PO4,Median frequency,12.632511,1
32,Cz,Median frequency,12.249203,0
24,Cz,Max power spectrum,0.5418197,0
22,Fp1,Power bandwidth,23.515135,1
27,C4,Spectral spread,11.930623,1
25,P7,Median frequency,13.04915,0
10,P3,Power bandwidth,24.5484,1
15,F7,Power bandwidth,23.148493,0
27,P4,Average power,1.2977481e-08,1
22,FC1,Spectral spread,12.404946,1
26,O2,Spectral spread,15.565943,1
32,PO3,Max power spectrum,1.6539145,0
19,F4,Spectral entropy,0.8056672,0
2,O2,Median frequency,14.18241,0
13,P7,Spectral spread,14.758068,0
21,F4,Spectral entropy,0.7617061,1
18,Pz,Max power spectrum,0.57523835,0
28,F7,Power bandwidth,23.781786,1
30,Fp1,Spectral entropy,0.7512111,1
28,FC1,Spectral centroid,14.696374,1
15,T7,Median frequency,11.515917,0
35,FC2,Max power spectrum,0.5740273,1
25,Fp2,Spectral entropy,0.77314293,0
8,P4,Spectral centroid,15.201874,0
4,T8,Spectral entropy,0.8156151,0
30,F3,Spectral spread,13.036117,1
4,CP6,Spectral spread,12.805147,0
9,CP2,Spectral centroid,14.984311,1
23,FC1,Power bandwidth,23.79845,1
8,F8,Spectral entropy,0.7667133,0
1,Oz,Power bandwidth,32.231236,1
20,AF4,Average power,2.0860979e-07,1
13,P4,Spectral entropy,0.7253715,0
7,PO3,Spectral entropy,0.7745461,1
22,Pz,Spectral entropy,0.75341827,1
5,CP5,Spectral entropy,0.7624274,1
29,C3,Spectral spread,11.042742,1
14,F4,Power bandwidth,22.93184,0
20,Fp1,Average power,2.5745985e-07,1
13,FC5,Spectral centroid,18.747623,0
11,Oz,Max power spectrum,0.7121417,1
4,O2,Spectral spread,13.601636,0
5,AF3,Spectral entropy,0.73764694,1
7,Pz,Power bandwidth,21.715254,1
30,T7,Spectral centroid,14.410027,1
24,CP6,Spectral spread,11.47654,0
37,P3,Max power spectrum,0.958232,0
28,P3,Median frequency,11.765901,1
32,T8,Average power,4.0601833e-08,0
17,P4,Max power spectrum,1.2659458,0
19,AF3,Power bandwidth,35.964325,0
0,F3,Spectral spread,11.997176,1
30,P8,Power bandwidth,24.765055,1
16,FC6,Spectral centroid,15.817761,1
14,AF3,Max power spectrum,0.8913018,0
35,F8,Spectral entropy,0.758531,1
4,CP5,Average power,1.6087466e-08,0
17,Fz,Power bandwidth,23.081831,0
10,CP1,Max power spectrum,0.42162836,1
6,FC1,Spectral spread,12.576985,0
36,Cz,Spectral centroid,14.118054,0
6,CP1,Spectral entropy,0.76369184,0
22,F8,Spectral centroid,14.2278385,1
14,AF4,Spectral centroid,14.051049,0
19,Fz,Average power,2.3057249e-08,0
8,P7,Spectral spread,12.757267,0
8,C3,Median frequency,12.932491,0
20,Fp2,Spectral spread,14.314031,1
26,CP2,Max power spectrum,0.82366323,1
29,C3,Power bandwidth,22.348545,1
28,Fz,Median frequency,10.532648,1
22,CP1,Max power spectrum,0.44296113,1
2,T7,Average power,1.5115152e-08,0
24,FC2,Average power,1.5651368e-08,0
24,Fp1,Spectral entropy,0.7547145,0
33,CP2,Spectral entropy,0.76349676,1
0,FC1,Max power spectrum,0.7596746,1
7,T8,Spectral spread,13.805238,1
0,C3,Spectral centroid,15.378778,1
30,PO4,Spectral entropy,0.75301224,1
18,Fp2,Spectral entropy,0.74020934,0
30,C4,Max power spectrum,0.42834193,1
21,T8,Median frequency,17.248877,1
17,F3,Power bandwidth,24.231756,0
2,C3,Median frequency,13.249138,0
27,FC5,Spectral spread,15.277915,1
36,O2,Max power spectrum,0.86820954,0
12,AF4,Power bandwidth,24.381746,1
36,F4,Power bandwidth,23.131828,0
32,Fp2,Max power spectrum,1.1689904,0
11,CP6,Max power spectrum,0.48973054,1
37,FC5,Power bandwidth,24.948376,0
30,PO4,Spectral spread,14.942732,1
11,AF4,Median frequency,12.299199,1
1,F3,Spectral entropy,0.77866507,1
0,CP2,Spectral spread,12.220678,1
8,AF3,Power bandwidth,24.93171,0
0,F4,Median frequency,12.449189,1
9,AF4,Spectral spread,13.078183,1
27,AF3,Spectral spread,17.356373,1
33,FC2,Power bandwidth,22.615194,1
15,Fz,Median frequency,10.2160015,0
26,P7,Power bandwidth,29.08144,1
20,C4,Spectral centroid,16.829468,1
6,O1,Power bandwidth,37.130917,0
19,T8,Spectral centroid,24.040636,0
22,Fp2,Spectral entropy,0.73308146,1
34,PO3,Max power spectrum,1.0095786,0
2,O1,Power bandwidth,32.63121,0
39,O2,Power bandwidth,33.814465,0
13,PO4,Spectral centroid,13.5930195,0
0,F7,Median frequency,11.665907,1
36,C4,Spectral entropy,0.7597233,0
19,FC1,Average power,1.9267116e-08,0
15,T8,Median frequency,12.715838,0
31,O2,Power bandwidth,31.08131,0
27,AF4,Median frequency,11.115943,1
24,AF4,Spectral spread,13.288585,0
18,T8,Median frequency,23.898443,0
19,Fz,Median frequency,11.31593,0
15,T8,Average power,1.8119133e-08,0
31,FC1,Average power,1.4990645e-08,0
26,FC2,Power bandwidth,24.66506,1
17,P4,Median frequency,12.199205,0
6,CP2,Spectral entropy,0.76423365,0
31,FC1,Spectral spread,10.951586,0
29,F7,Spectral entropy,0.7760589,1
35,CP2,Median frequency,11.58258,1
0,FC6,Spectral entropy,0.7419599,1
24,Fp2,Spectral spread,13.189104,0
38,F3,Spectral centroid,18.0924,0
35,CP5,Median frequency,12.249203,1
9,P8,Spectral entropy,0.76628625,1
25,O1,Median frequency,16.565588,0
35,FC6,Median frequency,12.33253,1
16,CP5,Spectral entropy,0.76451385,1
12,Cz,Spectral spread,14.488166,1
18,Cz,Spectral centroid,15.066793,0
14,AF4,Spectral spread,12.230013,0
2,FC5,Power bandwidth,24.031769,0
23,P4,Average power,1.2053639e-08,1
