Video,Channel,Feature,Value,Label
11,F4,Power bandwidth,22.848513,1
14,AF4,Spectral entropy,0.7280623,0
37,F7,Spectral centroid,13.836966,0
26,FC5,Median frequency,9.749365,0
38,P7,Power bandwidth,22.948505,1
31,Oz,Spectral centroid,13.237616,1
8,Fp2,Spectral entropy,0.71329087,0
27,O2,Median frequency,10.282664,0
16,O1,Median frequency,10.099342,1
25,Cz,Median frequency,9.532713,1
26,Oz,Average power,1.0659316e-08,0
21,CP2,Power bandwidth,20.548662,0
20,PO4,Power bandwidth,15.199011,1
6,P8,Average power,1.40180125e-08,1
38,AF4,Spectral entropy,0.7155116,1
15,P7,Median frequency,10.482651,0
24,F3,Spectral entropy,0.7393326,1
29,Cz,Power bandwidth,20.59866,1
19,FC2,Median frequency,10.29933,0
5,FC2,Spectral entropy,0.7219152,0
5,Pz,Average power,1.3490847e-08,0
3,Pz,Max power spectrum,1.0712786,0
4,CP2,Spectral centroid,13.245918,1
18,PO4,Max power spectrum,2.8534465,0
2,Pz,Average power,8.4719725e-09,0
36,P7,Median frequency,11.615911,1
21,Fp1,Median frequency,10.0326805,0
6,P4,Spectral spread,11.515258,1
25,P4,Spectral spread,12.557626,1
25,F8,Power bandwidth,9.416054,1
9,CP2,Median frequency,10.44932,0
23,T7,Spectral spread,15.016198,0
11,Fz,Spectral spread,11.592741,1
10,Cz,Spectral centroid,13.486737,0
29,F4,Power bandwidth,21.681921,1
17,PO3,Power bandwidth,18.48213,0
26,CP6,Spectral centroid,14.26365,0
30,FC2,Max power spectrum,0.59443086,1
24,F3,Median frequency,10.765965,1
35,FC5,Max power spectrum,0.593736,1
35,P3,Power bandwidth,20.382006,1
13,C4,Power bandwidth,23.448473,1
15,Pz,Spectral centroid,14.6686125,0
15,C4,Max power spectrum,1.127476,0
39,Cz,Max power spectrum,0.9028087,0
38,FC6,Average power,5.615916e-09,1
19,CP5,Power bandwidth,20.265347,0
16,P8,Average power,1.5971693e-08,1
26,F3,Median frequency,10.082677,0
36,Fp2,Max power spectrum,1.270308,1
35,FC2,Median frequency,10.349326,1
10,AF3,Power bandwidth,21.815247,0
17,P4,Spectral spread,11.000583,0
9,F7,Average power,5.0733213e-09,0
39,FC1,Spectral spread,11.158596,0
12,FC6,Spectral spread,12.36213,0
22,Fz,Average power,1.0734688e-08,1
27,Fp2,Max power spectrum,0.8833301,0
7,AF4,Power bandwidth,21.38194,1
30,Pz,Power bandwidth,21.46527,1
22,P3,Spectral spread,11.045789,1
13,PO4,Median frequency,10.066011,1
38,F8,Max power spectrum,1.0043632,1
36,PO4,Median frequency,9.582709,1
0,Cz,Power bandwidth,22.115227,0
38,FC1,Max power spectrum,1.0323507,1
10,P3,Spectral centroid,13.931964,0
28,O2,Spectral entropy,0.7177384,1
27,P4,Power bandwidth,18.89877,0
7,PO3,Median frequency,9.916021,1
39,P4,Spectral entropy,0.6877872,0
6,Fp1,Max power spectrum,1.3676565,1
20,P8,Max power spectrum,2.3961592,1
2,CP1,Max power spectrum,0.7307521,0
16,F3,Spectral entropy,0.72280073,1
29,CP2,Spectral entropy,0.69525236,1
25,Oz,Average power,1.93182e-08,1
5,Oz,Spectral centroid,14.28628,0
33,P7,Spectral centroid,15.394779,0
0,PO4,Spectral entropy,0.7111692,0
11,FC2,Max power spectrum,0.96743256,1
6,P3,Max power spectrum,1.5664698,1
11,F7,Max power spectrum,1.0713367,1
2,AF4,Median frequency,10.265998,0
19,CP1,Spectral centroid,13.979754,0
11,FC5,Spectral entropy,0.7248982,1
23,T8,Median frequency,11.232602,0
12,P7,Spectral spread,14.247313,0
21,F8,Average power,9.585179e-09,0
25,Pz,Spectral centroid,13.635134,1
37,Oz,Median frequency,9.432719,0
4,FC1,Median frequency,10.499316,1
37,T8,Spectral entropy,0.7236452,0
21,FC5,Median frequency,10.682638,0
23,AF4,Median frequency,10.116008,0
3,F8,Max power spectrum,1.2189643,0
18,F4,Spectral centroid,13.328458,0
21,CP5,Spectral entropy,0.72946334,0
8,F3,Power bandwidth,22.06523,0
8,P4,Power bandwidth,17.982162,0
23,F4,Spectral spread,15.799766,0
2,FC6,Power bandwidth,33.847797,0
17,PO4,Power bandwidth,18.48213,0
21,Pz,Average power,1.563659e-08,0
33,FC2,Average power,9.244323e-09,0
30,P4,Spectral centroid,12.983736,1
11,T7,Spectral spread,13.860082,1
11,P8,Max power spectrum,1.1378196,1
36,F7,Spectral spread,12.243212,1
2,FC2,Spectral centroid,14.263662,0
11,CP5,Power bandwidth,22.648525,1
11,P3,Spectral spread,10.682269,1
36,P8,Max power spectrum,1.0212097,1
6,C4,Power bandwidth,23.61513,1
27,Cz,Median frequency,10.365992,0
4,C4,Spectral spread,13.471612,1
29,Oz,Spectral entropy,0.70674556,1
13,FC6,Spectral entropy,0.73120093,1
18,O1,Spectral spread,13.8912115,0
32,Pz,Average power,1.6110713e-08,0
18,F3,Spectral entropy,0.7006691,0
35,Oz,Max power spectrum,0.7668157,1
9,Fz,Spectral centroid,14.000122,0
1,P3,Median frequency,10.482651,1
15,PO3,Average power,2.795666e-08,0
13,CP2,Average power,5.726387e-09,1
39,T8,Spectral centroid,15.279917,0
26,O2,Spectral entropy,0.7084854,0
39,PO3,Power bandwidth,17.315538,0
33,Pz,Spectral spread,10.774296,0
28,FC6,Max power spectrum,0.74136823,1
1,PO3,Median frequency,10.14934,1
23,CP1,Max power spectrum,1.0975493,0
0,F7,Spectral entropy,0.7113344,0
32,FC6,Power bandwidth,25.698326,0
0,P7,Average power,1.1402409e-08,0
20,Pz,Spectral entropy,0.7064899,1
23,Oz,Power bandwidth,18.29881,0
3,CP5,Spectral centroid,14.235898,0
13,F7,Average power,4.066366e-09,1
16,Fp2,Median frequency,10.199336,1
30,Pz,Spectral entropy,0.6915285,1
9,AF4,Median frequency,10.365992,0
19,Oz,Spectral centroid,12.693392,0
22,P4,Median frequency,9.882689,1
30,Fp1,Power bandwidth,21.998568,1
15,Fp2,Power bandwidth,19.04876,0
6,CP1,Average power,5.866135e-09,1
0,Pz,Power bandwidth,21.38194,0
11,Pz,Average power,1.08915374e-08,1
27,FC2,Spectral entropy,0.7217937,0
17,P8,Max power spectrum,0.82805216,0
14,Cz,Spectral spread,11.136226,0
17,T7,Spectral spread,13.958656,0
32,FC6,Spectral centroid,15.323247,0
13,F3,Average power,8.347701e-09,1
37,F3,Median frequency,10.049346,0
36,Fz,Median frequency,10.199336,1
19,CP6,Spectral spread,11.75472,0
7,P3,Power bandwidth,20.132023,1
16,Fz,Spectral entropy,0.724188,1
17,Fz,Average power,1.1452005e-08,0
29,T8,Max power spectrum,1.2894626,1
21,Cz,Spectral spread,12.133465,0
6,Fz,Power bandwidth,21.46527,1
7,FC5,Max power spectrum,1.0862503,1
33,Cz,Median frequency,10.432654,0
37,FC5,Spectral spread,12.562938,0
4,FC2,Max power spectrum,2.703835,1
19,P4,Median frequency,9.682703,0
36,Oz,Spectral spread,10.981533,1
16,C4,Spectral centroid,14.528516,1
12,P4,Spectral spread,11.618902,0
4,CP2,Median frequency,10.182671,1
23,FC1,Spectral entropy,0.73080885,0
10,F7,Average power,4.459698e-09,0
4,T7,Spectral spread,14.102917,1
7,FC2,Median frequency,10.199336,1
3,Fp1,Power bandwidth,20.93197,0
36,F3,Spectral entropy,0.7249823,1
0,FC5,Spectral spread,13.766319,0
31,PO4,Power bandwidth,17.798841,1
12,CP2,Spectral entropy,0.6929061,0
0,F7,Max power spectrum,0.8405883,0
24,CP2,Average power,7.053261e-09,1
17,P3,Spectral centroid,14.32494,0
25,PO4,Spectral entropy,0.67599624,1
14,PO4,Max power spectrum,0.6845199,0
14,AF3,Average power,7.556804e-09,0
26,Pz,Spectral spread,10.893969,0
25,CP6,Spectral centroid,15.577742,1
21,F3,Average power,8.47839e-09,0
34,FC6,Median frequency,10.132673,0
3,CP1,Spectral spread,11.333369,0
26,P3,Median frequency,10.365992,0
11,O2,Median frequency,9.999349,1
9,T8,Spectral entropy,0.73421043,0
6,F3,Power bandwidth,21.365276,1
1,PO4,Median frequency,9.899356,1
32,Cz,Median frequency,10.049346,0
24,Cz,Max power spectrum,0.966336,1
22,Fp1,Power bandwidth,20.915304,1
27,C4,Spectral spread,11.406377,0
25,P7,Median frequency,11.565914,1
10,P3,Power bandwidth,20.848642,0
15,F7,Power bandwidth,18.132153,0
27,P4,Average power,1.1680765e-08,0
22,FC1,Spectral spread,12.965626,1
26,O2,Spectral spread,12.600066,0
32,PO3,Max power spectrum,1.9963686,0
19,F4,Spectral entropy,0.6940201,0
2,O2,Median frequency,10.016015,0
13,P7,Spectral spread,15.433806,1
21,F4,Spectral entropy,0.71189106,0
18,Pz,Max power spectrum,2.9820013,0
28,F7,Power bandwidth,18.198814,1
30,Fp1,Spectral entropy,0.70972115,1
28,FC1,Spectral centroid,14.399259,1
15,T7,Median frequency,20.282013,0
35,FC2,Max power spectrum,0.895599,1
25,Fp2,Spectral entropy,0.65943265,1
8,P4,Spectral centroid,13.918096,0
4,T8,Spectral entropy,0.75105053,1
30,F3,Spectral spread,12.453897,1
4,CP6,Spectral spread,12.623272,1
9,CP2,Spectral centroid,14.309487,0
23,FC1,Power bandwidth,22.498535,0
8,F8,Spectral entropy,0.6780579,0
1,Oz,Power bandwidth,21.79858,1
20,AF4,Average power,1.2832241e-08,1
13,P4,Spectral entropy,0.7006008,1
7,PO3,Spectral entropy,0.69551617,1
22,Pz,Spectral entropy,0.70218337,1
5,CP5,Spectral entropy,0.71331495,0
29,C3,Spectral spread,14.617622,1
14,F4,Power bandwidth,21.965237,0
20,Fp1,Average power,7.824884e-09,1
13,FC5,Spectral centroid,13.552234,1
11,Oz,Max power spectrum,0.69946074,1
4,O2,Spectral spread,13.086089,1
5,AF3,Spectral entropy,0.7082129,0
7,Pz,Power bandwidth,19.965366,1
30,T7,Spectral centroid,20.399948,1
24,CP6,Spectral spread,13.120424,1
37,P3,Max power spectrum,0.97742444,0
28,P3,Median frequency,10.249332,1
32,T8,Average power,8.729676e-09,0
17,P4,Max power spectrum,1.4984211,0
19,AF3,Power bandwidth,17.082222,0
0,F3,Spectral spread,13.978838,0
30,P8,Power bandwidth,29.881388,1
16,FC6,Spectral centroid,15.27689,1
14,AF3,Max power spectrum,1.1056324,0
35,F8,Spectral entropy,0.70483583,1
4,CP5,Average power,6.442037e-09,1
17,Fz,Power bandwidth,22.098562,0
10,CP1,Max power spectrum,0.88385326,0
6,FC1,Spectral spread,12.462929,1
36,Cz,Spectral centroid,13.646358,1
6,CP1,Spectral entropy,0.7268652,1
22,F8,Spectral centroid,13.628439,1
14,AF4,Spectral centroid,14.267859,0
19,Fz,Average power,1.546153e-08,0
8,P7,Spectral spread,12.895689,0
8,C3,Median frequency,11.382592,0
20,Fp2,Spectral spread,13.482066,1
26,CP2,Max power spectrum,1.1559992,0
29,C3,Power bandwidth,21.365276,1
28,Fz,Median frequency,10.349326,1
22,CP1,Max power spectrum,0.7081862,1
2,T7,Average power,1.1968167e-08,0
24,FC2,Average power,7.7797395e-09,1
24,Fp1,Spectral entropy,0.71169955,1
33,CP2,Spectral entropy,0.70241815,0
0,FC1,Max power spectrum,1.3477173,0
7,T8,Spectral spread,13.342933,1
0,C3,Spectral centroid,15.079595,0
30,PO4,Spectral entropy,0.7105496,1
18,Fp2,Spectral entropy,0.6695644,0
30,C4,Max power spectrum,0.6701883,1
21,T8,Median frequency,11.249268,0
17,F3,Power bandwidth,22.115227,0
2,C3,Median frequency,11.565914,0
27,FC5,Spectral spread,13.829609,0
36,O2,Max power spectrum,1.3185028,1
12,AF4,Power bandwidth,22.265217,0
36,F4,Power bandwidth,20.848642,1
32,Fp2,Max power spectrum,1.8966001,0
11,CP6,Max power spectrum,0.71192837,1
37,FC5,Power bandwidth,21.331945,0
30,PO4,Spectral spread,10.728221,1
11,AF4,Median frequency,10.365992,1
1,F3,Spectral entropy,0.70522594,1
0,CP2,Spectral spread,13.411547,0
8,AF3,Power bandwidth,21.548597,0
0,F4,Median frequency,10.482651,0
9,AF4,Spectral spread,12.906566,0
27,AF3,Spectral spread,12.74236,0
33,FC2,Power bandwidth,21.94857,0
15,Fz,Median frequency,10.049346,0
26,P7,Power bandwidth,21.781916,0
20,C4,Spectral centroid,19.458132,1
6,O1,Power bandwidth,19.265413,1
19,T8,Spectral centroid,15.254554,0
22,Fp2,Spectral entropy,0.71883655,1
34,PO3,Max power spectrum,1.857192,0
2,O1,Power bandwidth,22.081896,0
39,O2,Power bandwidth,17.215546,0
13,PO4,Spectral centroid,13.467172,1
0,F7,Median frequency,10.249332,0
36,C4,Spectral entropy,0.7203704,1
19,FC1,Average power,1.0794916e-08,0
15,T8,Median frequency,10.499316,0
31,O2,Power bandwidth,19.848707,1
27,AF4,Median frequency,10.249332,0
24,AF4,Spectral spread,13.383053,1
18,T8,Median frequency,9.949352,0
19,Fz,Median frequency,9.916021,0
15,T8,Average power,8.241939e-09,0
31,FC1,Average power,8.357416e-09,1
26,FC2,Power bandwidth,21.581928,0
17,P4,Median frequency,10.3993225,0
6,CP2,Spectral entropy,0.712886,1
31,FC1,Spectral spread,10.579139,1
29,F7,Spectral entropy,0.68379384,1
35,CP2,Median frequency,10.432654,1
0,FC6,Spectral entropy,0.75829405,0
24,Fp2,Spectral spread,13.728211,1
38,F3,Spectral centroid,14.375471,1
35,CP5,Median frequency,10.615975,1
9,P8,Spectral entropy,0.72403175,0
25,O1,Median frequency,10.565979,1
35,FC6,Median frequency,10.865959,1
16,CP5,Spectral entropy,0.72193885,1
12,Cz,Spectral spread,12.696562,0
18,Cz,Spectral centroid,14.106462,0
14,AF4,Spectral spread,13.308019,0
2,FC5,Power bandwidth,25.565002,0
23,P4,Average power,1.9615648e-08,0
25,CP6,Spectral entropy,0.7397756,1
