Video,Channel,Feature,Value,Label
2,T8,Spectral entropy,0.71647817,0
36,P3,Spectral centroid,14.548009,1
15,Fp2,Spectral centroid,16.959705,1
17,PO3,Spectral entropy,0.66514856,1
38,O1,Spectral spread,11.687926,1
24,PO4,Power bandwidth,28.398151,0
0,O1,Power bandwidth,2.8998113,1
17,F4,Spectral entropy,0.7936583,1
28,FC1,Max power spectrum,1.289331,0
26,F8,Median frequency,14.4490595,1
6,Pz,Median frequency,10.7493,1
7,C4,Median frequency,14.115747,0
30,P3,Spectral spread,15.814123,0
10,CP1,Spectral centroid,15.887031,1
33,CP2,Spectral entropy,0.66597545,1
33,C3,Spectral spread,14.888796,1
12,PO3,Max power spectrum,2.6310174,1
18,T7,Median frequency,12.782501,1
39,CP2,Spectral spread,12.584311,1
36,P4,Max power spectrum,1.2798762,1
37,FC6,Spectral centroid,20.007534,1
10,CP1,Spectral entropy,0.7169445,1
2,CP1,Spectral entropy,0.70580155,0
4,AF4,Median frequency,1.0832628,0
7,FC6,Max power spectrum,1.676795,0
14,O1,Power bandwidth,19.832043,0
13,F4,Spectral entropy,0.7190921,0
9,O2,Spectral entropy,0.5976005,1
23,F7,Spectral entropy,0.71301633,0
20,PO4,Power bandwidth,30.698002,1
20,Fz,Spectral entropy,0.74611,1
14,FC2,Max power spectrum,7.439042,0
39,FC5,Average power,7.815764e-09,1
1,O2,Average power,2.7980937e-08,0
19,AF4,Power bandwidth,26.198294,0
36,AF4,Spectral entropy,0.7127784,1
20,P7,Max power spectrum,0.96186864,1
24,T8,Median frequency,11.165939,0
5,P3,Max power spectrum,3.3723445,1
22,Oz,Spectral centroid,10.243922,1
25,F8,Median frequency,14.03242,1
12,P8,Average power,1.08907665e-08,1
29,F4,Spectral spread,17.918314,0
38,Cz,Median frequency,14.89903,1
4,FC2,Max power spectrum,3.917837,0
6,P8,Median frequency,14.74904,1
28,P3,Average power,6.7278956e-09,0
4,Oz,Spectral entropy,0.49130493,0
28,P3,Max power spectrum,1.1583495,0
5,Fp1,Median frequency,5.499642,1
15,FC1,Spectral centroid,14.80461,1
0,C4,Spectral centroid,6.3809032,1
15,PO4,Spectral entropy,0.7030838,1
3,C3,Power bandwidth,27.314888,1
28,Cz,Max power spectrum,1.2329417,0
19,O1,Average power,1.1309953e-08,0
30,CP5,Spectral spread,12.842683,0
12,P7,Spectral centroid,13.340451,1
19,CP1,Median frequency,13.732439,0
34,Fp1,Spectral entropy,0.6386427,0
17,Oz,Median frequency,12.965822,1
28,FC2,Spectral centroid,15.598882,0
26,CP6,Median frequency,11.88256,1
18,CP6,Average power,3.428287e-09,1
26,CP6,Max power spectrum,0.7249472,1
36,T7,Max power spectrum,0.9704338,1
23,Fz,Power bandwidth,28.431482,0
16,F3,Median frequency,17.065556,0
33,F3,Spectral entropy,0.72097456,1
5,F8,Median frequency,15.332335,1
31,CP5,Median frequency,11.665907,0
15,FC2,Spectral entropy,0.4922194,1
29,FC5,Spectral spread,15.791892,0
11,T7,Spectral spread,12.794834,1
4,Pz,Spectral centroid,5.4210205,0
7,F7,Power bandwidth,40.54736,0
39,CP6,Spectral entropy,0.746674,1
9,F8,Spectral centroid,16.890352,1
32,AF4,Average power,1.6441919e-09,0
5,CP2,Average power,5.7110707e-09,1
24,F7,Average power,2.2549747e-09,0
28,CP5,Average power,8.321564e-09,0
37,CP6,Average power,3.9928434e-09,1
28,AF4,Median frequency,13.699108,0
22,Fp1,Average power,1.109509e-05,1
38,P7,Average power,7.551989e-09,1
15,T7,Spectral centroid,15.226021,1
15,Pz,Power bandwidth,23.998438,1
13,T8,Power bandwidth,34.43109,0
31,Fp2,Spectral spread,13.966859,0
10,Fp2,Spectral spread,13.344367,1
14,F4,Spectral entropy,0.6945107,0
22,Fp2,Spectral centroid,5.8152037,1
29,FC6,Max power spectrum,1.6364337,0
7,C3,Power bandwidth,38.66415,0
16,F4,Median frequency,15.748975,0
17,Cz,Spectral spread,14.360476,1
5,Fp1,Average power,8.205632e-08,1
37,CP6,Spectral entropy,0.771233,1
16,FC1,Average power,4.498616e-09,0
17,P3,Average power,5.336408e-09,1
15,T7,Power bandwidth,26.831587,1
21,FC6,Spectral centroid,15.284887,1
37,PO4,Max power spectrum,2.047449,1
7,T7,Average power,1.6033521e-08,0
5,FC5,Max power spectrum,6.1280994,1
5,F7,Power bandwidth,19.065426,1
19,P7,Spectral spread,13.405244,0
34,T8,Spectral entropy,0.7701393,0
0,Pz,Spectral spread,11.821239,1
36,F8,Spectral spread,13.17949,1
37,Oz,Max power spectrum,2.6919603,1
12,Fz,Power bandwidth,21.848577,1
35,C4,Spectral centroid,15.540016,0
39,F8,Median frequency,15.715644,1
25,CP1,Spectral centroid,16.320309,1
25,FC2,Spectral spread,13.805566,1
15,F8,Spectral centroid,16.511812,1
36,C4,Spectral entropy,0.6247419,1
11,F3,Spectral entropy,0.6927091,1
32,P4,Median frequency,11.965888,0
2,F8,Power bandwidth,27.814856,0
16,P4,Power bandwidth,26.898249,0
5,P7,Spectral entropy,0.5969529,1
11,Fp2,Spectral entropy,0.5894987,1
18,Oz,Power bandwidth,25.448343,1
11,FC2,Power bandwidth,24.798386,1
20,Fp1,Median frequency,17.932165,1
37,P7,Power bandwidth,23.731789,1
24,F3,Spectral centroid,18.069038,0
14,PO4,Spectral entropy,0.6732836,0
3,O1,Median frequency,8.316125,1
38,FC5,Median frequency,13.699108,1
10,PO4,Average power,5.3182254e-09,1
36,C4,Average power,6.60792e-09,1
32,FC5,Max power spectrum,1.439982,0
19,O1,Spectral centroid,14.0204935,0
0,Fz,Max power spectrum,6.7893944,1
20,O2,Spectral centroid,16.188501,1
23,AF4,Spectral spread,15.810151,0
25,CP1,Median frequency,14.132413,1
1,O1,Spectral entropy,0.58024794,0
2,O2,Median frequency,12.399193,0
13,Cz,Max power spectrum,0.8914209,0
8,F3,Spectral centroid,24.24963,1
26,FC1,Average power,4.087208e-09,1
2,F4,Max power spectrum,0.7429451,0
7,CP5,Spectral spread,12.858792,0
25,PO4,Spectral entropy,0.7679203,1
1,O1,Average power,4.9405067e-08,0
16,Fp1,Max power spectrum,1.161448,0
27,Oz,Median frequency,9.549378,1
3,CP5,Max power spectrum,1.1555703,1
19,Cz,Power bandwidth,27.964846,0
5,F7,Average power,6.195004e-09,1
19,PO3,Spectral spread,12.942438,0
30,Fz,Spectral spread,12.58785,0
3,O1,Spectral centroid,12.5702715,1
11,Fp2,Power bandwidth,27.998177,1
39,Cz,Median frequency,14.865699,1
3,FC1,Spectral centroid,16.232826,1
34,Fp1,Median frequency,11.865894,0
33,FC2,Average power,1.646741e-08,1
21,CP5,Max power spectrum,1.4965634,1
9,Fp2,Power bandwidth,31.34796,1
34,Oz,Spectral centroid,13.666725,0
36,CP2,Spectral spread,15.29898,1
17,CP5,Max power spectrum,0.6529089,1
35,FC6,Spectral centroid,19.586416,0
24,P4,Spectral entropy,0.69783336,0
20,F4,Average power,3.4128649e-09,1
14,T7,Spectral entropy,0.7268365,0
28,PO3,Spectral centroid,14.591389,0
4,CP2,Spectral spread,9.56984,0
15,P3,Power bandwidth,11.73257,1
17,CP6,Spectral spread,14.344902,1
26,F4,Median frequency,12.832498,1
13,C4,Spectral spread,13.635569,0
20,F4,Spectral centroid,19.47601,1
12,CP1,Power bandwidth,23.981771,1
29,PO4,Power bandwidth,28.564808,0
34,P7,Power bandwidth,23.881779,0
6,PO3,Spectral spread,14.604958,1
13,O1,Median frequency,10.282664,0
23,CP6,Average power,4.7503557e-09,0
22,PO3,Median frequency,2.0665321,1
9,Fz,Median frequency,14.199076,1
39,CP1,Spectral spread,12.397104,1
23,O1,Power bandwidth,23.881779,0
35,Pz,Median frequency,11.382592,0
33,Pz,Power bandwidth,24.09843,1
28,C4,Median frequency,13.249138,0
29,Fz,Spectral centroid,16.787233,0
7,C4,Spectral centroid,16.599392,0
4,FC2,Average power,2.979323e-07,0
13,F8,Spectral centroid,15.940748,0
2,AF4,Spectral entropy,0.6537835,0
35,Cz,Spectral spread,12.057649,0
26,C4,Average power,4.191358e-09,1
5,P4,Average power,3.005946e-09,1
33,P8,Spectral spread,13.460803,1
3,CP6,Spectral spread,13.864977,1
7,FC5,Spectral centroid,18.161493,0
16,F8,Power bandwidth,32.014584,0
18,F3,Power bandwidth,37.014256,1
11,O2,Median frequency,10.415989,1
25,PO3,Spectral entropy,0.7134891,1
3,Fp2,Max power spectrum,5.054424,1
34,FC2,Max power spectrum,2.330887,0
38,CP5,Spectral entropy,0.7335693,1
12,P4,Spectral spread,12.856189,1
24,O1,Average power,8.110194e-09,0
25,P8,Spectral centroid,16.01256,1
5,Oz,Power bandwidth,19.798712,1
8,PO4,Average power,4.1497903e-09,1
15,P7,Power bandwidth,22.481869,1
3,FC2,Spectral spread,15.304776,1
14,AF4,Spectral spread,13.675324,0
14,Fz,Median frequency,13.065816,0
32,FC5,Spectral centroid,16.359913,0
39,Fz,Power bandwidth,25.864983,1
3,P3,Spectral centroid,14.683786,1
11,P4,Power bandwidth,25.79832,1
35,PO3,Power bandwidth,23.231821,0
12,FC2,Max power spectrum,3.003701,1
33,FC1,Max power spectrum,2.708014,1
19,P3,Max power spectrum,1.7024486,0
8,F4,Median frequency,16.565588,1
0,Pz,Spectral centroid,5.7833734,1
32,CP2,Spectral centroid,16.550163,0
32,F4,Power bandwidth,28.348154,0
33,Oz,Max power spectrum,2.4741166,1
13,P7,Spectral spread,11.846868,0
7,PO4,Max power spectrum,1.6458127,0
36,FC2,Spectral spread,14.305293,1
11,F4,Spectral centroid,15.720574,1
1,CP5,Average power,3.533504e-08,0
15,O2,Median frequency,11.065947,1
5,T8,Spectral spread,13.646379,1
17,F8,Spectral entropy,0.73365307,1
11,CP6,Power bandwidth,31.897923,1
14,P4,Spectral entropy,0.6798143,0
37,F3,Spectral centroid,20.965637,1
26,FC1,Median frequency,15.382332,1
38,P3,Power bandwidth,22.398542,1
31,Pz,Spectral centroid,15.721426,0
8,P8,Spectral entropy,0.6494117,1
27,Fp2,Median frequency,14.865699,1
16,Oz,Median frequency,10.3993225,0
25,O2,Median frequency,14.099082,1
26,Pz,Average power,2.8563454e-09,1
21,FC6,Power bandwidth,27.664865,1
20,AF4,Power bandwidth,39.030792,1
6,F4,Average power,2.2402864e-09,1
38,P4,Spectral entropy,0.6864567,1
15,P3,Median frequency,5.449645,1
24,F7,Spectral entropy,0.721384,0
29,O2,Power bandwidth,31.314629,0
19,T8,Median frequency,15.265673,0
5,T8,Spectral entropy,0.6436681,1
5,PO3,Average power,2.2770916e-08,1
3,PO3,Max power spectrum,4.3549213,1
4,FC6,Spectral centroid,10.985697,0
18,AF4,Max power spectrum,3.1666431,1
2,PO3,Average power,8.710955e-09,0
36,P3,Median frequency,11.165939,1
21,Fp1,Median frequency,13.449124,1
6,Fz,Spectral spread,13.424387,1
25,Fz,Spectral spread,14.320833,1
25,CP2,Power bandwidth,26.348284,1
9,FC6,Median frequency,16.582254,1
23,C3,Spectral spread,13.973838,0
11,PO4,Spectral spread,13.576932,1
10,O2,Spectral centroid,13.658629,1
29,CP6,Power bandwidth,26.96491,0
17,O1,Power bandwidth,24.898378,1
26,F8,Spectral centroid,17.125622,1
30,T8,Max power spectrum,0.89373946,0
24,F7,Median frequency,14.932362,0
35,FC1,Max power spectrum,0.68693763,0
35,P7,Power bandwidth,22.848513,0
13,FC2,Power bandwidth,21.331945,0
15,PO3,Spectral centroid,13.1628,1
15,FC2,Max power spectrum,1.6389823,1
39,O2,Max power spectrum,4.9852233,1
38,C4,Average power,8.117889e-09,1
19,CP1,Power bandwidth,27.398216,0
16,F4,Average power,1.6016622e-09,0
26,F7,Median frequency,14.549053,1
36,P8,Max power spectrum,1.267513,1
35,T8,Median frequency,15.082352,0
10,AF3,Power bandwidth,15.432328,1
17,Fz,Spectral spread,15.760297,1
9,F3,Average power,3.6971708e-09,1
39,FC5,Spectral spread,14.72577,1
12,C4,Spectral spread,17.403566,1
22,PO4,Average power,1.3493187e-07,1
27,P8,Max power spectrum,0.93704957,1
7,P4,Power bandwidth,28.748129,0
30,PO3,Power bandwidth,24.531736,0
22,P7,Spectral spread,14.797808,1
13,AF4,Median frequency,10.3993225,0
38,CP2,Max power spectrum,2.0431519,1
36,AF4,Median frequency,15.032354,1
0,O2,Power bandwidth,3.5164378,1
38,FC5,Max power spectrum,1.8689721,1
10,P7,Spectral centroid,13.935322,1
28,Fp2,Spectral entropy,0.7297866,0
27,Fz,Power bandwidth,28.06484,1
7,O1,Median frequency,10.59931,0
39,Fz,Spectral entropy,0.7150617,1
6,Fp1,Max power spectrum,1.5318217,1
20,F4,Max power spectrum,1.3308439,1
2,CP5,Max power spectrum,3.0418983,0
16,F7,Spectral entropy,0.6546628,0
29,FC6,Spectral entropy,0.7241259,0
25,Pz,Average power,2.7734919e-09,1
5,Pz,Spectral centroid,14.60027,1
33,P3,Spectral centroid,14.058001,1
0,AF4,Spectral entropy,0.46139073,1
11,T8,Max power spectrum,0.65938735,1
6,P7,Max power spectrum,4.2308965,1
11,F3,Max power spectrum,1.5934505,1
2,P4,Median frequency,12.065881,0
19,CP5,Spectral centroid,15.061367,0
11,FC1,Spectral entropy,0.6482134,1
23,Cz,Median frequency,15.182344,0
12,P3,Spectral spread,14.666294,1
21,CP2,Average power,4.881565e-09,1
25,PO3,Spectral centroid,14.200064,1
37,Pz,Median frequency,11.182606,1
4,FC5,Median frequency,1.7332205,0
37,Cz,Spectral entropy,0.744114,1
21,FC1,Median frequency,13.599114,1
23,P4,Median frequency,12.89916,0
3,CP2,Max power spectrum,3.6688566,1
18,CP6,Spectral centroid,18.938715,1
21,CP1,Spectral entropy,0.7409435,1
8,F7,Power bandwidth,42.180588,1
8,Fz,Power bandwidth,24.565067,1
23,CP6,Spectral spread,12.534674,0
2,C4,Power bandwidth,22.831846,0
17,AF4,Power bandwidth,36.464294,1
21,PO3,Average power,7.1446777e-09,1
33,T8,Average power,2.1119408e-08,1
30,Fz,Spectral centroid,16.659863,0
11,C3,Spectral spread,13.6186695,1
11,F4,Max power spectrum,1.1805921,1
36,F3,Spectral spread,14.588508,1
2,T8,Spectral centroid,15.906383,0
11,CP1,Power bandwidth,26.948246,1
11,P7,Spectral spread,12.17463,1
36,F4,Max power spectrum,0.8322798,1
6,FC2,Power bandwidth,17.848839,1
27,O2,Median frequency,14.149078,1
4,FC2,Spectral spread,10.881772,0
29,Pz,Spectral entropy,0.6743468,0
13,C4,Spectral entropy,0.4957868,0
18,Oz,Spectral spread,13.285985,1
32,PO3,Average power,8.643447e-09,0
18,F7,Spectral entropy,0.6512351,1
35,Pz,Max power spectrum,1.1436878,0
9,PO4,Spectral centroid,15.39331,1
1,P7,Median frequency,7.366187,0
15,O1,Average power,1.4940584e-08,1
13,FC6,Average power,9.768017e-09,0
39,Cz,Spectral centroid,15.920009,1
26,Fp2,Spectral entropy,0.7333086,1
39,O1,Power bandwidth,20.681988,1
33,PO3,Spectral spread,13.8478775,1
28,C4,Max power spectrum,2.0020878,0
1,O1,Median frequency,6.799557,0
23,CP5,Max power spectrum,1.3371243,0
0,F3,Spectral entropy,0.49518812,1
32,C4,Power bandwidth,26.731592,0
0,P3,Average power,2.1667314e-07,1
20,PO3,Spectral entropy,0.695126,1
23,Pz,Power bandwidth,25.864983,0
3,CP1,Spectral centroid,15.619297,1
13,F3,Average power,2.2370992e-09,0
16,P8,Median frequency,12.03255,0
30,PO3,Spectral entropy,0.7104891,0
9,P4,Median frequency,12.465855,1
19,Pz,Spectral centroid,15.328339,0
22,Fz,Median frequency,2.2831848,1
30,Fp1,Power bandwidth,29.214766,0
15,P8,Power bandwidth,24.5484,1
6,CP5,Average power,8.266694e-09,1
0,PO3,Power bandwidth,0.9499382,1
11,PO3,Average power,1.0380759e-08,1
27,T8,Spectral entropy,0.74213964,1
17,F4,Max power spectrum,0.8688343,1
14,O2,Spectral spread,14.782781,0
17,C3,Spectral spread,14.440188,1
32,C4,Spectral centroid,15.436841,0
13,F7,Average power,2.786966e-09,0
37,F7,Median frequency,16.66558,1
36,PO4,Median frequency,13.515787,1
19,F8,Spectral spread,13.461944,0
7,P7,Power bandwidth,22.348545,0
16,PO4,Spectral entropy,0.6770366,0
17,PO4,Average power,4.146166e-09,1
29,Cz,Max power spectrum,1.4546685,0
21,O2,Spectral spread,14.295788,1
6,PO4,Power bandwidth,36.630947,1
7,FC1,Max power spectrum,4.0425854,0
33,O2,Median frequency,12.449189,1
37,FC1,Spectral spread,12.164361,1
4,T8,Max power spectrum,4.0030665,0
19,Fz,Median frequency,15.182344,0
36,Pz,Spectral spread,15.069983,1
16,FC2,Spectral centroid,13.022622,0
12,Fz,Spectral spread,15.448589,1
4,FC6,Median frequency,2.5331683,0
23,FC5,Spectral entropy,0.5216131,0
10,F3,Average power,4.6927893e-09,1
4,C3,Spectral spread,10.336306,0
7,T8,Median frequency,16.115618,0
3,Fp1,Power bandwidth,31.147972,1
36,F7,Spectral entropy,0.6734701,1
0,FC1,Spectral spread,11.352287,1
31,AF4,Power bandwidth,32.231236,0
12,FC6,Spectral entropy,0.5992031,1
0,F3,Max power spectrum,4.709267,1
24,FC6,Average power,9.299932e-09,0
17,P7,Spectral centroid,15.940008,1
25,AF4,Spectral entropy,0.69603366,1
14,AF4,Max power spectrum,3.4389021,0
14,AF3,Average power,3.0869531e-09,0
26,PO3,Spectral spread,14.022686,1
25,F8,Spectral centroid,16.497799,1
21,F7,Average power,3.2984027e-09,1
34,C4,Median frequency,12.632511,0
3,CP5,Spectral spread,15.125729,1
26,P7,Median frequency,13.032485,1
11,Fp2,Median frequency,12.065881,1
9,Cz,Spectral entropy,0.72821283,1
6,F7,Power bandwidth,24.715057,1
1,AF4,Median frequency,2.0665321,0
32,O2,Median frequency,14.315735,0
24,O2,Max power spectrum,1.9138217,0
22,Fp1,Power bandwidth,1.0499316,1
27,FC2,Spectral spread,13.215591,1
25,P3,Median frequency,8.466116,1
10,P7,Power bandwidth,21.53193,1
15,F3,Power bandwidth,28.864788,1
27,Fz,Average power,3.1559737e-09,1
22,FC5,Spectral spread,17.215538,1
26,Fp2,Spectral spread,14.477318,1
32,O1,Max power spectrum,2.0391717,0
19,CP6,Spectral entropy,0.76324046,0
2,Fp2,Median frequency,13.649112,0
13,P3,Spectral spread,13.777503,0
21,CP6,Spectral entropy,0.7062214,1
18,PO3,Max power spectrum,2.5341403,1
28,F3,Power bandwidth,33.01452,0
30,Fp1,Spectral entropy,0.7225515,0
28,FC5,Spectral centroid,15.194574,0
15,C3,Median frequency,13.515787,1
35,T8,Max power spectrum,1.832791,0
25,P8,Spectral entropy,0.74416363,1
8,Fz,Spectral centroid,16.756435,1
4,Cz,Spectral entropy,0.4938378,0
30,F7,Spectral spread,13.268622,0
4,F8,Spectral spread,8.59915,0
9,FC6,Spectral centroid,18.212729,1
23,FC5,Power bandwidth,19.015429,0
8,CP2,Spectral entropy,0.609649,1
1,Pz,Power bandwidth,11.749235,0
20,P4,Average power,3.818493e-09,1
13,Fz,Spectral entropy,0.62421364,0
7,O1,Spectral entropy,0.65275824,0
22,PO3,Spectral entropy,0.49323484,1
5,CP1,Spectral entropy,0.59644496,1
29,T7,Spectral spread,17.895931,0
14,CP6,Power bandwidth,25.581667,0
20,Fp1,Average power,2.6623344e-08,1
13,FC1,Spectral centroid,15.416901,0
11,Pz,Max power spectrum,1.5774181,1
4,Fp2,Spectral spread,7.1958127,0
5,AF3,Spectral entropy,0.47216114,1
7,PO3,Power bandwidth,15.532322,0
30,C3,Spectral centroid,16.442686,0
24,F8,Spectral spread,13.748411,0
37,P7,Max power spectrum,2.4454982,1
28,P7,Median frequency,12.232537,0
32,Cz,Average power,5.45223e-09,0
17,Fz,Max power spectrum,2.5556831,1
19,AF3,Power bandwidth,31.264631,0
0,F7,Spectral spread,16.809212,1
30,F4,Power bandwidth,28.798124,0
16,C4,Spectral centroid,13.607807,0
14,AF3,Max power spectrum,2.760615,0
35,CP2,Spectral entropy,0.71986914,0
4,CP1,Average power,1.5465099e-07,0
17,PO4,Power bandwidth,33.3145,1
10,CP5,Max power spectrum,1.393454,1
6,FC5,Spectral spread,13.392805,1
36,O2,Spectral centroid,16.3945,1
6,CP5,Spectral entropy,0.64526576,1
22,CP2,Spectral centroid,10.303697,1
14,P4,Spectral centroid,14.393678,0
19,PO4,Average power,2.6648315e-09,0
8,P3,Spectral spread,16.158518,1
8,T7,Median frequency,20.29868,1
20,P8,Spectral spread,16.374542,1
26,FC6,Max power spectrum,0.83017087,1
29,T7,Power bandwidth,26.464943,0
28,PO4,Median frequency,13.3824625,0
22,CP5,Max power spectrum,1.4084866,1
2,C3,Average power,4.4100794e-09,0
24,T8,Average power,5.937175e-09,0
24,Fp1,Spectral entropy,0.6168703,0
33,FC6,Spectral entropy,0.69865525,1
0,FC5,Max power spectrum,5.4376655,1
7,Cz,Spectral spread,13.339074,0
0,T7,Spectral centroid,8.446172,1
30,AF4,Spectral entropy,0.7148957,0
18,P8,Spectral entropy,0.6535844,1
30,FC2,Max power spectrum,1.6543384,0
21,Cz,Median frequency,13.849098,1
17,F7,Power bandwidth,43.580498,1
2,T7,Median frequency,9.149405,0
27,FC1,Spectral spread,13.412503,1
36,Fp2,Max power spectrum,0.9178309,1
12,P4,Power bandwidth,20.432003,1
36,CP6,Power bandwidth,32.414555,1
32,P8,Max power spectrum,1.4029994,0
11,F8,Max power spectrum,0.8468992,1
37,FC1,Power bandwidth,26.914915,1
30,AF4,Spectral spread,13.061717,0
11,P4,Median frequency,11.499251,1
1,F7,Spectral entropy,0.610412,0
0,FC6,Spectral spread,14.673367,1
8,AF3,Power bandwidth,17.04889,1
0,CP6,Median frequency,1.2665842,1
9,P4,Spectral spread,12.801135,1
27,AF3,Spectral spread,12.763389,1
33,T8,Power bandwidth,41.34731,1
15,PO4,Median frequency,11.482586,1
26,P3,Power bandwidth,22.731853,1
20,FC2,Spectral centroid,17.163752,1
6,Oz,Power bandwidth,20.93197,1
19,Cz,Spectral centroid,17.409275,0
22,P8,Spectral entropy,0.4995755,1
34,O1,Max power spectrum,1.7542865,0
2,Oz,Power bandwidth,23.46514,0
39,Fp2,Power bandwidth,28.314823,1
13,AF4,Spectral centroid,14.082373,0
0,F3,Median frequency,1.9498731,1
36,FC2,Spectral entropy,0.66664964,1
19,FC5,Average power,1.3026308e-08,0
15,Cz,Median frequency,14.59905,1
31,Fp2,Power bandwidth,35.19771,0
27,P4,Median frequency,11.415923,1
24,P4,Spectral spread,16.46436,0
18,Cz,Median frequency,15.282338,1
19,PO4,Median frequency,12.565848,0
15,Cz,Average power,4.88717e-09,1
31,FC5,Average power,1.38070195e-08,0
26,T8,Power bandwidth,26.281622,1
17,Fz,Median frequency,20.115356,1
6,FC6,Spectral entropy,0.7095492,1
31,FC5,Spectral spread,16.043882,0
29,F3,Spectral entropy,0.736713,0
35,FC6,Median frequency,18.29881,0
0,C4,Spectral entropy,0.46653345,1
24,P8,Spectral spread,15.17032,0
38,F7,Spectral centroid,19.469206,1
35,CP1,Median frequency,13.732439,0
9,F4,Spectral entropy,0.75298905,1
25,Oz,Median frequency,8.6327715,1
35,C4,Median frequency,12.765836,0
16,CP1,Spectral entropy,0.7544011,0
12,O2,Spectral spread,13.950152,1
18,O2,Spectral centroid,15.949988,1
14,P4,Spectral spread,14.768491,0
2,FC1,Power bandwidth,26.831587,0
23,Fz,Average power,2.7955238e-09,0
25,F8,Spectral entropy,0.74898237,1
