Video,Channel,Feature,Value,Label
22,FC1,Spectral spread,12.459577,0
26,O2,Spectral spread,13.133211,1
32,PO3,Max power spectrum,1.9946464,0
19,F4,Spectral entropy,0.7659973,0
2,O2,Median frequency,15.432328,0
13,P7,Spectral spread,13.466564,0
21,F4,Spectral entropy,0.78312016,0
18,Pz,Max power spectrum,1.0709894,0
28,F7,Power bandwidth,35.781002,0
30,Fp1,Spectral entropy,0.792492,0
28,FC1,Spectral centroid,15.24855,0
15,T7,Median frequency,13.282469,0
35,FC2,Max power spectrum,0.99937695,1
25,Fp2,Spectral entropy,0.79542154,0
8,P4,Spectral centroid,15.983816,1
4,T8,Spectral entropy,0.8168772,0
30,F3,Spectral spread,13.739081,0
4,CP6,Spectral spread,13.219945,0
9,CP2,Spectral centroid,16.183296,0
23,FC1,Power bandwidth,30.014713,0
8,F8,Spectral entropy,0.757897,1
1,Oz,Power bandwidth,40.280712,0
20,AF4,Average power,2.1727306e-08,0
13,P4,Spectral entropy,0.74895406,0
7,PO3,Spectral entropy,0.7853652,0
22,Pz,Spectral entropy,0.7184757,0
5,CP5,Spectral entropy,0.78818864,1
29,C3,Spectral spread,13.09188,0
14,F4,Power bandwidth,37.464226,0
20,Fp1,Average power,1.3453287e-08,0
13,FC5,Spectral centroid,18.24959,0
11,Oz,Max power spectrum,1.043347,0
4,O2,Spectral spread,13.814953,0
5,AF3,Spectral entropy,0.7970221,1
7,Pz,Power bandwidth,26.581602,0
30,T7,Spectral centroid,14.765986,0
24,CP6,Spectral spread,13.178355,0
37,P3,Max power spectrum,0.65462554,0
28,P3,Median frequency,12.382527,0
32,T8,Average power,4.5770663e-09,0
17,P4,Max power spectrum,0.6405746,1
19,AF3,Power bandwidth,39.730747,0
0,F3,Spectral spread,14.418592,1
30,P8,Power bandwidth,28.598139,0
16,FC6,Spectral centroid,18.20112,0
14,AF3,Max power spectrum,0.40273365,0
35,F8,Spectral entropy,0.7720525,1
4,CP5,Average power,3.467181e-09,0
17,Fz,Power bandwidth,24.831717,1
10,CP1,Max power spectrum,1.2876196,0
6,FC1,Spectral spread,15.311721,1
36,Cz,Spectral centroid,13.730343,1
6,CP1,Spectral entropy,0.7447321,1
22,F8,Spectral centroid,18.224955,0
14,AF4,Spectral centroid,17.614595,0
19,Fz,Average power,5.4600693e-09,0
8,P7,Spectral spread,14.5181265,1
8,C3,Median frequency,12.915826,1
20,Fp2,Spectral spread,14.673714,0
26,CP2,Max power spectrum,1.0738277,1
29,C3,Power bandwidth,28.864788,0
28,Fz,Median frequency,10.14934,0
22,CP1,Max power spectrum,1.2185857,0
2,T7,Average power,3.1867764e-08,0
24,FC2,Average power,3.6251127e-09,0
24,Fp1,Spectral entropy,0.826957,0
33,CP2,Spectral entropy,0.7211088,1
0,FC1,Max power spectrum,1.5936673,1
7,T8,Spectral spread,13.820091,0
0,C3,Spectral centroid,17.234434,1
30,PO4,Spectral entropy,0.7445442,0
18,Fp2,Spectral entropy,0.781707,0
30,C4,Max power spectrum,1.0731778,0
21,T8,Median frequency,11.699239,0
17,F3,Power bandwidth,38.84747,1
2,C3,Median frequency,14.699043,0
27,FC5,Spectral spread,15.621338,1
36,O2,Max power spectrum,0.81017905,1
12,AF4,Power bandwidth,36.764275,0
36,F4,Power bandwidth,32.414555,1
32,Fp2,Max power spectrum,0.7583293,0
11,CP6,Max power spectrum,1.2556181,0
37,FC5,Power bandwidth,36.09765,0
30,PO4,Spectral spread,13.891275,0
11,AF4,Median frequency,18.432133,0
1,F3,Spectral entropy,0.58483976,0
0,CP2,Spectral spread,12.331904,1
8,AF3,Power bandwidth,40.380703,1
0,F4,Median frequency,12.432524,1
9,AF4,Spectral spread,15.986179,0
27,AF3,Spectral spread,14.388836,1
33,FC2,Power bandwidth,28.081505,1
15,Fz,Median frequency,9.082742,0
26,P7,Power bandwidth,36.114315,1
20,C4,Spectral centroid,19.140308,0
6,O1,Power bandwidth,40.61402,1
19,T8,Spectral centroid,17.586843,0
22,Fp2,Spectral entropy,0.7506893,0
34,PO3,Max power spectrum,0.86591053,1
2,O1,Power bandwidth,38.197514,0
39,O2,Power bandwidth,33.497818,0
13,PO4,Spectral centroid,15.544569,0
0,F7,Median frequency,14.3324,1
36,C4,Spectral entropy,0.78455,1
19,FC1,Average power,3.363401e-09,0
15,T8,Median frequency,13.032485,0
31,O2,Power bandwidth,27.864853,0
27,AF4,Median frequency,18.06549,1
24,AF4,Spectral spread,14.622055,0
18,T8,Median frequency,17.982162,0
19,Fz,Median frequency,9.5160475,0
15,T8,Average power,7.3168045e-09,0
31,FC1,Average power,3.498973e-09,0
26,FC2,Power bandwidth,27.1149,1
17,P4,Median frequency,11.049281,1
6,CP2,Spectral entropy,0.64212465,1
31,FC1,Spectral spread,13.197753,0
29,F7,Spectral entropy,0.77789223,0
35,CP2,Median frequency,9.799362,1
0,FC6,Spectral entropy,0.78017914,1
24,Fp2,Spectral spread,14.670034,0
38,F3,Spectral centroid,20.06774,0
35,CP5,Median frequency,14.115747,1
9,P8,Spectral entropy,0.760677,0
25,O1,Median frequency,16.915565,0
35,FC6,Median frequency,21.781916,1
16,CP5,Spectral entropy,0.7733815,0
12,Cz,Spectral spread,11.686241,0
18,Cz,Spectral centroid,13.870839,0
14,AF4,Spectral spread,15.152563,0
2,FC5,Power bandwidth,38.580822,0
23,P4,Average power,4.1851664e-09,0
25,CP6,Spectral entropy,0.77909446,0
