Video,Channel,Feature,Value,Label
11,O2,Spectral entropy,0.7901458,0
18,O1,Power bandwidth,39.764076,1
11,C4,Power bandwidth,30.064709,0
20,Fp1,Median frequency,23.381811,0
37,P3,Power bandwidth,38.647484,1
24,F7,Spectral centroid,21.614147,0
14,Fz,Spectral entropy,0.74922776,0
3,PO3,Median frequency,16.03229,0
38,FC1,Median frequency,16.682247,0
10,Fz,Average power,4.945331e-09,1
36,FC6,Average power,2.0566008e-08,0
32,FC1,Max power spectrum,0.953611,1
19,PO3,Spectral centroid,16.384295,0
0,P4,Max power spectrum,1.4439958,0
20,Cz,Spectral centroid,15.38899,0
23,PO4,Spectral spread,13.447287,0
25,CP5,Median frequency,16.565588,0
1,PO3,Spectral entropy,0.7881361,0
2,Cz,Median frequency,12.149209,1
13,T8,Max power spectrum,0.8448516,0
8,F7,Spectral centroid,25.336237,0
26,FC5,Average power,4.3890265e-09,1
2,P8,Max power spectrum,0.5714475,1
7,CP1,Spectral spread,14.444197,0
25,Fz,Spectral entropy,0.74171436,0
1,PO3,Average power,5.0095568e-09,0
16,Fp1,Max power spectrum,0.31878096,1
27,O1,Median frequency,21.965237,0
3,CP1,Max power spectrum,0.5951444,0
19,T8,Power bandwidth,37.780872,0
5,F3,Average power,1.5278939e-08,0
19,Pz,Spectral spread,12.350119,0
30,P4,Spectral spread,12.743461,0
3,PO3,Spectral centroid,18.951313,0
11,O2,Power bandwidth,37.49756,0
39,T8,Median frequency,16.148949,0
3,FC5,Spectral centroid,27.28923,0
34,Fp1,Median frequency,25.531672,0
33,C4,Average power,2.180488e-09,0
21,CP1,Max power spectrum,0.65310097,1
9,O2,Power bandwidth,36.980927,0
34,O1,Spectral centroid,21.305058,0
36,F8,Spectral spread,13.783151,0
17,CP1,Max power spectrum,0.85048294,0
35,CP2,Spectral centroid,15.389641,1
24,AF4,Spectral entropy,0.8214275,0
20,P8,Average power,4.3951687e-09,0
14,C3,Spectral entropy,0.8160918,0
28,Pz,Spectral centroid,14.753807,0
4,F8,Spectral spread,14.20304,0
15,P7,Power bandwidth,36.480957,1
17,F4,Spectral spread,13.939234,0
26,P8,Median frequency,11.915891,1
13,FC6,Spectral spread,13.869565,0
20,P8,Spectral centroid,16.07163,0
12,CP5,Power bandwidth,41.06399,0
29,Fz,Power bandwidth,33.53115,0
34,P3,Power bandwidth,38.13085,0
6,Pz,Spectral spread,13.11179,0
13,PO3,Median frequency,14.065751,0
23,F4,Average power,8.487894e-09,0
22,Pz,Median frequency,11.199271,0
9,P4,Median frequency,13.799102,0
39,CP5,Spectral spread,13.798945,0
23,PO3,Power bandwidth,37.447563,0
35,Oz,Median frequency,16.915565,1
33,Oz,Power bandwidth,39.630753,0
28,FC6,Median frequency,24.431744,0
29,P4,Spectral centroid,15.71376,0
7,FC6,Spectral centroid,24.386839,0
4,C4,Average power,4.179713e-09,0
13,CP6,Spectral centroid,19.984869,0
2,PO4,Spectral entropy,0.7545164,1
35,T8,Spectral spread,14.211969,1
26,FC6,Average power,3.6139791e-09,1
5,AF4,Average power,1.1085297e-08,0
33,Fp2,Spectral spread,12.961862,0
3,F4,Spectral spread,13.9811125,0
7,FC1,Spectral centroid,20.793663,0
16,CP6,Power bandwidth,39.547424,1
18,F7,Power bandwidth,39.780743,1
11,Cz,Median frequency,9.31606,0
25,Pz,Spectral entropy,0.7126728,0
3,O2,Max power spectrum,0.6519335,0
34,C4,Max power spectrum,1.9466741,0
38,CP1,Spectral entropy,0.74918675,0
12,AF4,Spectral spread,13.591814,0
24,PO3,Average power,4.849572e-09,0
25,Fp2,Spectral centroid,23.443747,0
5,O1,Power bandwidth,40.197384,0
8,Fz,Average power,4.807278e-09,0
15,P3,Power bandwidth,38.730812,1
3,C4,Spectral spread,15.363535,0
14,PO4,Spectral spread,13.710059,0
14,P4,Median frequency,12.215872,0
32,FC1,Spectral centroid,18.461737,1
39,P4,Power bandwidth,26.831587,0
3,P7,Spectral centroid,18.496708,0
11,AF4,Power bandwidth,40.947334,0
35,Pz,Power bandwidth,22.881844,1
12,C4,Max power spectrum,1.0995566,0
33,FC5,Max power spectrum,0.47013253,0
19,P7,Max power spectrum,1.581961,0
8,P8,Median frequency,15.349001,0
0,Oz,Spectral centroid,20.857735,0
32,F8,Spectral centroid,20.491405,1
32,P8,Power bandwidth,30.847992,1
33,O1,Max power spectrum,0.8205729,0
13,P3,Spectral spread,13.539849,0
7,Fz,Max power spectrum,0.94176024,0
36,C4,Spectral spread,13.911815,0
11,P8,Spectral centroid,16.530066,0
1,CP1,Average power,3.6866343e-09,0
15,Cz,Median frequency,11.715904,1
5,FC2,Spectral spread,14.827239,0
17,CP6,Spectral entropy,0.76161456,0
11,F4,Power bandwidth,39.514095,0
14,AF4,Spectral entropy,0.81064713,0
37,F7,Spectral centroid,25.539454,1
26,FC5,Median frequency,22.015234,1
38,P7,Power bandwidth,32.897858,0
31,Oz,Spectral centroid,20.507565,0
8,Fp2,Spectral entropy,0.82312185,0
27,O2,Median frequency,16.565588,0
16,O1,Median frequency,20.33201,1
25,Cz,Median frequency,10.59931,0
26,Oz,Average power,7.3410567e-09,1
21,CP2,Power bandwidth,26.731592,1
20,PO4,Power bandwidth,31.031313,0
6,P8,Average power,3.826203e-09,0
38,AF4,Spectral entropy,0.81305146,0
15,P7,Median frequency,14.799037,1
24,F3,Spectral entropy,0.82260305,0
29,Cz,Power bandwidth,28.6648,0
19,FC2,Median frequency,11.132608,0
5,FC2,Spectral entropy,0.77178377,0
5,Pz,Average power,4.343565e-09,0
3,Pz,Max power spectrum,2.020195,0
4,CP2,Spectral centroid,16.426826,0
18,PO4,Max power spectrum,1.4241431,1
2,Pz,Average power,3.706524e-09,1
36,P7,Median frequency,14.03242,0
21,Fp1,Median frequency,24.031769,1
6,P4,Spectral spread,13.833199,0
25,P4,Spectral spread,13.313978,0
25,F8,Power bandwidth,38.51416,0
9,CP2,Median frequency,13.61578,0
23,T7,Spectral spread,13.408868,0
11,Fz,Spectral spread,14.792191,0
10,Cz,Spectral centroid,16.406683,1
29,F4,Power bandwidth,38.914135,0
17,PO3,Power bandwidth,35.56435,0
26,CP6,Spectral centroid,17.166857,1
30,FC2,Max power spectrum,0.9865404,0
24,F3,Median frequency,23.781786,0
35,FC5,Max power spectrum,0.39715895,1
35,P3,Power bandwidth,35.86433,1
13,C4,Power bandwidth,38.81414,0
15,Pz,Spectral centroid,14.578375,1
15,C4,Max power spectrum,1.2530112,1
39,Cz,Max power spectrum,0.85853225,0
38,FC6,Average power,3.7044134e-09,0
19,CP5,Power bandwidth,34.13111,0
16,P8,Average power,4.46161e-09,1
26,F3,Median frequency,23.731789,1
36,Fp2,Max power spectrum,0.24688439,0
35,FC2,Median frequency,12.149209,1
10,AF3,Power bandwidth,40.39737,1
17,P4,Spectral spread,13.502284,0
9,F7,Average power,1.8481662e-08,0
39,FC1,Spectral spread,16.263872,0
12,FC6,Spectral spread,14.091739,0
22,Fz,Average power,5.6294946e-09,0
27,Fp2,Max power spectrum,0.3338002,0
7,AF4,Power bandwidth,40.647354,0
30,Pz,Power bandwidth,21.365276,0
22,P3,Spectral spread,14.633044,0
13,PO4,Median frequency,12.215872,0
38,F8,Max power spectrum,1.3235767,0
36,PO4,Median frequency,12.532517,0
0,Cz,Power bandwidth,37.247574,0
38,FC1,Max power spectrum,1.3578426,0
10,P3,Spectral centroid,19.082903,1
28,O2,Spectral entropy,0.7556368,0
27,P4,Power bandwidth,38.4475,0
7,PO3,Median frequency,15.04902,0
39,P4,Spectral entropy,0.73586714,0
6,Fp1,Max power spectrum,0.29066518,0
20,P8,Max power spectrum,0.7150212,0
2,CP1,Max power spectrum,0.6651306,1
16,F3,Spectral entropy,0.83041525,1
29,CP2,Spectral entropy,0.7148139,0
25,Oz,Average power,7.619839e-09,0
5,Oz,Spectral centroid,20.386776,0
33,P7,Spectral centroid,16.37485,0
0,PO4,Spectral entropy,0.73956096,0
11,FC2,Max power spectrum,1.1653533,0
6,P3,Max power spectrum,0.8788287,0
11,F7,Max power spectrum,0.58298886,0
2,AF4,Median frequency,24.63173,1
19,CP1,Spectral centroid,14.224977,0
11,FC5,Spectral entropy,0.7904147,0
23,T8,Median frequency,24.231756,0
12,P7,Spectral spread,14.892987,0
21,F8,Average power,7.3984032e-09,1
25,Pz,Spectral centroid,14.025537,0
37,Oz,Median frequency,17.115553,1
4,FC1,Median frequency,17.415533,0
37,T8,Spectral entropy,0.82276213,1
21,FC5,Median frequency,24.5484,1
23,AF4,Median frequency,24.531736,0
3,F8,Max power spectrum,0.3028431,0
18,F4,Spectral centroid,18.91709,1
21,CP5,Spectral entropy,0.8262428,1
8,F3,Power bandwidth,39.080788,0
8,P4,Power bandwidth,37.247574,0
23,F4,Spectral spread,14.562576,0
2,FC6,Power bandwidth,41.11399,1
17,PO4,Power bandwidth,34.147778,0
21,Pz,Average power,5.1074913e-09,1
33,FC2,Average power,3.8425405e-09,0
30,P4,Spectral centroid,15.1712055,0
11,T7,Spectral spread,14.350759,0
11,P8,Max power spectrum,0.71851444,0
36,F7,Spectral spread,13.990221,0
2,FC2,Spectral centroid,18.274984,1
11,CP5,Power bandwidth,41.38064,0
11,P3,Spectral spread,14.675214,0
36,P8,Max power spectrum,0.8094706,0
6,C4,Power bandwidth,38.730812,0
27,Cz,Median frequency,11.565914,0
4,C4,Spectral spread,13.780316,0
29,Oz,Spectral entropy,0.7851126,0
13,FC6,Spectral entropy,0.80763763,0
18,O1,Spectral spread,14.257629,1
32,Pz,Average power,4.0281036e-09,1
18,F3,Spectral entropy,0.833623,1
35,Oz,Max power spectrum,0.45629507,1
9,Fz,Spectral centroid,17.095913,0
1,P3,Median frequency,19.098757,0
15,PO3,Average power,6.3055117e-09,1
13,CP2,Average power,2.391022e-09,0
39,T8,Spectral centroid,18.214176,0
26,O2,Spectral entropy,0.7691093,1
39,PO3,Power bandwidth,31.414621,0
33,Pz,Spectral spread,14.767732,0
28,FC6,Max power spectrum,0.20879507,0
1,PO3,Median frequency,16.298939,0
23,CP1,Max power spectrum,0.93095297,0
0,F7,Spectral entropy,0.81929886,0
32,FC6,Power bandwidth,40.330708,1
0,P7,Average power,8.874569e-09,0
20,Pz,Spectral entropy,0.72575957,0
23,Oz,Power bandwidth,38.797474,0
3,CP5,Spectral centroid,25.074846,0
13,F7,Average power,1.559055e-08,0
16,Fp2,Median frequency,21.731918,1
30,Pz,Spectral entropy,0.71119756,0
9,AF4,Median frequency,23.94844,0
19,Oz,Spectral centroid,19.976772,0
22,P4,Median frequency,14.582384,0
30,Fp1,Power bandwidth,39.364105,0
15,Fp2,Power bandwidth,40.66402,1
6,CP1,Average power,2.2872424e-09,0
0,Pz,Power bandwidth,34.681076,0
11,Pz,Average power,4.097132e-09,0
27,FC2,Spectral entropy,0.7825796,0
17,P8,Max power spectrum,1.04101,0
14,Cz,Spectral spread,12.715765,0
17,T7,Spectral spread,14.796387,0
32,FC6,Spectral centroid,22.196068,1
13,F3,Average power,1.1817909e-08,0
37,F3,Median frequency,24.698393,1
36,Fz,Median frequency,13.815767,0
19,CP6,Spectral spread,13.447386,0
7,P3,Power bandwidth,39.26411,0
16,Fz,Spectral entropy,0.7391023,1
17,Fz,Average power,4.7553197e-09,0
29,T8,Max power spectrum,0.33478498,0
21,Cz,Spectral spread,14.058865,1
6,Fz,Power bandwidth,31.481283,0
7,FC5,Max power spectrum,0.25184798,0
33,Cz,Median frequency,9.832693,0
37,FC5,Spectral spread,13.438786,1
4,FC2,Max power spectrum,0.8865517,0
19,P4,Median frequency,11.615911,0
36,Oz,Spectral spread,14.227512,0
16,C4,Spectral centroid,18.09173,1
12,P4,Spectral spread,14.687427,0
4,CP2,Median frequency,12.282534,0
23,FC1,Spectral entropy,0.7950905,0
10,F7,Average power,2.6777009e-08,1
4,T7,Spectral spread,13.979041,0
7,FC2,Median frequency,17.04889,0
3,Fp1,Power bandwidth,39.19745,0
36,F3,Spectral entropy,0.8243194,0
0,FC5,Spectral spread,12.465626,0
31,PO4,Power bandwidth,33.964455,0
12,CP2,Spectral entropy,0.719022,0
0,F7,Max power spectrum,0.3220937,0
24,CP2,Average power,2.4599216e-09,0
17,P3,Spectral centroid,15.856947,0
25,PO4,Spectral entropy,0.7504789,0
14,PO4,Max power spectrum,1.1750398,0
14,AF3,Average power,1.6176324e-08,0
26,Pz,Spectral spread,13.223001,1
25,CP6,Spectral centroid,16.995646,0
21,F3,Average power,1.9323643e-08,1
34,FC6,Median frequency,22.798515,0
3,CP1,Spectral spread,14.281623,0
26,P3,Median frequency,13.632445,1
11,O2,Median frequency,15.249007,0
9,T8,Spectral entropy,0.7989857,0
6,F3,Power bandwidth,39.897404,0
1,PO4,Median frequency,13.282469,0
32,Cz,Median frequency,9.382723,1
24,Cz,Max power spectrum,0.75060916,0
22,Fp1,Power bandwidth,39.480762,0
27,C4,Spectral spread,13.614395,0
25,P7,Median frequency,13.099147,0
10,P3,Power bandwidth,37.847534,1
15,F7,Power bandwidth,41.813946,1
27,P4,Average power,3.3506138e-09,0
22,FC1,Spectral spread,14.578714,0
26,O2,Spectral spread,13.86729,1
32,PO3,Max power spectrum,0.77215534,1
19,F4,Spectral entropy,0.7943324,0
2,O2,Median frequency,18.382137,1
13,P7,Spectral spread,14.726851,0
21,F4,Spectral entropy,0.80650085,1
18,Pz,Max power spectrum,1.1940205,1
28,F7,Power bandwidth,41.230648,0
30,Fp1,Spectral entropy,0.82331973,0
28,FC1,Spectral centroid,20.169628,0
15,T7,Median frequency,24.36508,1
35,FC2,Max power spectrum,0.9081739,1
25,Fp2,Spectral entropy,0.8260166,0
8,P4,Spectral centroid,18.4681,0
4,T8,Spectral entropy,0.82322705,0
30,F3,Spectral spread,12.642603,0
4,CP6,Spectral spread,15.636809,0
9,CP2,Spectral centroid,17.277617,0
23,FC1,Power bandwidth,38.080853,0
8,F8,Spectral entropy,0.826491,0
1,Oz,Power bandwidth,40.330708,0
20,AF4,Average power,4.206659e-09,0
13,P4,Spectral entropy,0.75305074,0
7,PO3,Spectral entropy,0.7561421,0
22,Pz,Spectral entropy,0.73089546,0
5,CP5,Spectral entropy,0.8317674,0
29,C3,Spectral spread,13.625424,0
14,F4,Power bandwidth,39.547424,0
20,Fp1,Average power,1.2394747e-08,0
13,FC5,Spectral centroid,24.561306,0
11,Oz,Max power spectrum,0.35894263,0
4,O2,Spectral spread,15.026995,0
5,AF3,Spectral entropy,0.8124422,0
7,Pz,Power bandwidth,30.498014,0
30,T7,Spectral centroid,21.778456,0
24,CP6,Spectral spread,15.369302,0
37,P3,Max power spectrum,0.57508785,1
28,P3,Median frequency,17.682182,0
32,T8,Average power,6.1268546e-09,1
17,P4,Max power spectrum,1.867695,0
19,AF3,Power bandwidth,40.66402,0
0,F3,Spectral spread,13.753119,0
30,P8,Power bandwidth,33.01452,0
16,FC6,Spectral centroid,23.267546,1
14,AF3,Max power spectrum,0.32958603,0
35,F8,Spectral entropy,0.814925,1
4,CP5,Average power,3.5364405e-09,0
17,Fz,Power bandwidth,28.398151,0
10,CP1,Max power spectrum,0.63928896,1
6,FC1,Spectral spread,13.981335,0
36,Cz,Spectral centroid,16.9928,0
6,CP1,Spectral entropy,0.7353692,0
22,F8,Spectral centroid,23.020937,0
14,AF4,Spectral centroid,23.71275,0
19,Fz,Average power,4.774525e-09,0
8,P7,Spectral spread,14.957501,0
8,C3,Median frequency,26.564938,0
20,Fp2,Spectral spread,15.606657,0
26,CP2,Max power spectrum,1.0395626,1
29,C3,Power bandwidth,38.84747,0
28,Fz,Median frequency,14.115747,0
22,CP1,Max power spectrum,1.4566596,0
2,T7,Average power,2.931099e-08,1
24,FC2,Average power,3.798394e-09,0
24,Fp1,Spectral entropy,0.8209487,0
33,CP2,Spectral entropy,0.71876144,0
0,FC1,Max power spectrum,0.3556548,0
7,T8,Spectral spread,14.717856,0
0,C3,Spectral centroid,26.342667,0
30,PO4,Spectral entropy,0.7489793,0
18,Fp2,Spectral entropy,0.80854946,1
30,C4,Max power spectrum,0.7217151,0
21,T8,Median frequency,24.331749,1
17,F3,Power bandwidth,39.814075,0
2,C3,Median frequency,25.181694,1
27,FC5,Spectral spread,13.084996,0
36,O2,Max power spectrum,0.6705691,0
12,AF4,Power bandwidth,40.21405,0
36,F4,Power bandwidth,41.19732,0
32,Fp2,Max power spectrum,0.4040934,1
11,CP6,Max power spectrum,0.95725954,0
37,FC5,Power bandwidth,35.297703,1
30,PO4,Spectral spread,14.798692,0
11,AF4,Median frequency,23.46514,0
1,F3,Spectral entropy,0.8211588,0
0,CP2,Spectral spread,14.626468,0
8,AF3,Power bandwidth,40.69735,0
0,F4,Median frequency,22.465204,0
9,AF4,Spectral spread,13.753423,0
27,AF3,Spectral spread,13.254545,0
33,FC2,Power bandwidth,30.598007,0
15,Fz,Median frequency,12.515852,1
26,P7,Power bandwidth,31.364624,1
20,C4,Spectral centroid,16.153936,0
6,O1,Power bandwidth,39.930733,0
19,T8,Spectral centroid,16.75535,0
22,Fp2,Spectral entropy,0.81729716,0
34,PO3,Max power spectrum,0.6672227,0
2,O1,Power bandwidth,40.59736,1
39,O2,Power bandwidth,37.364235,0
13,PO4,Spectral centroid,16.65244,0
0,F7,Median frequency,28.198164,0
36,C4,Spectral entropy,0.83097416,0
19,FC1,Average power,3.2912082e-09,0
15,T8,Median frequency,22.715187,1
31,O2,Power bandwidth,39.49743,0
27,AF4,Median frequency,25.065035,0
24,AF4,Spectral spread,14.236241,0
18,T8,Median frequency,12.549183,1
19,Fz,Median frequency,10.915956,0
15,T8,Average power,1.3042849e-08,1
31,FC1,Average power,5.063703e-09,0
26,FC2,Power bandwidth,28.63147,1
17,P4,Median frequency,11.849229,0
6,CP2,Spectral entropy,0.7239291,0
31,FC1,Spectral spread,13.926573,0
29,F7,Spectral entropy,0.8088075,0
35,CP2,Median frequency,10.915956,1
0,FC6,Spectral entropy,0.8278044,0
24,Fp2,Spectral spread,14.274716,0
38,F3,Spectral centroid,24.2125,0
35,CP5,Median frequency,19.965366,1
9,P8,Spectral entropy,0.77041245,0
25,O1,Median frequency,20.881973,0
35,FC6,Median frequency,22.481869,1
16,CP5,Spectral entropy,0.8334291,1
12,Cz,Spectral spread,14.635804,0
18,Cz,Spectral centroid,15.218865,1
14,AF4,Spectral spread,14.226572,0
2,FC5,Power bandwidth,40.947334,1
23,P4,Average power,3.3975245e-09,0
25,CP6,Spectral entropy,0.7703495,0
