Video,Channel,Feature,Value,Label
7,FC6,Median frequency,15.282338,1
30,P7,Spectral spread,13.360752,1
10,CP5,Spectral centroid,16.25884,0
33,F8,Spectral entropy,0.74985826,1
33,T7,Spectral spread,13.736551,1
12,Pz,Max power spectrum,0.99989504,0
18,C3,Median frequency,12.082546,1
39,F8,Spectral spread,14.657764,1
36,AF4,Max power spectrum,1.2811598,1
37,CP2,Spectral centroid,15.561382,1
10,CP5,Spectral entropy,0.75412965,0
2,CP5,Spectral entropy,0.8205029,0
4,PO4,Median frequency,16.715578,0
7,CP2,Max power spectrum,1.311576,1
14,PO3,Power bandwidth,36.3643,1
13,P8,Spectral entropy,0.7957534,0
9,Cz,Spectral entropy,0.74447626,0
23,F3,Spectral entropy,0.7668234,1
20,Fz,Power bandwidth,30.847992,0
20,P4,Spectral entropy,0.73644763,0
14,C4,Max power spectrum,1.5118127,1
39,FC1,Average power,5.461731e-09,1
1,Cz,Average power,4.070811e-09,1
19,PO4,Power bandwidth,34.247772,0
36,PO4,Spectral entropy,0.771589,1
20,P3,Max power spectrum,4.7033505,0
24,FC2,Median frequency,12.18254,0
5,P7,Max power spectrum,0.60233665,1
22,O1,Spectral centroid,18.820791,0
25,CP6,Median frequency,13.632445,0
12,Fp2,Average power,1.3138922e-08,0
29,P8,Spectral spread,13.240239,0
38,T8,Median frequency,15.882299,0
4,C4,Max power spectrum,1.3170561,0
6,Fp2,Median frequency,17.115553,0
28,P7,Average power,8.396985e-09,0
4,O1,Spectral entropy,0.8070776,0
28,P7,Max power spectrum,0.3581609,0
5,Fp1,Median frequency,8.832758,1
15,FC5,Spectral centroid,17.609457,0
0,FC6,Spectral centroid,15.993051,0
15,Fz,Spectral entropy,0.74440175,0
3,T7,Power bandwidth,33.3145,0
28,T8,Max power spectrum,0.4539742,0
19,PO3,Average power,8.504402e-09,0
30,CP1,Spectral spread,12.419797,1
12,P3,Spectral centroid,16.335785,0
19,CP5,Median frequency,21.415272,0
34,Fp1,Spectral entropy,0.7465434,1
17,O1,Median frequency,16.698914,1
28,C4,Spectral centroid,17.497765,0
26,F4,Median frequency,12.415858,1
18,F4,Average power,3.7922803e-09,1
26,F4,Max power spectrum,0.8583164,1
36,C3,Max power spectrum,0.9763149,1
23,P4,Power bandwidth,31.79793,1
16,F7,Median frequency,18.982098,0
33,F7,Spectral entropy,0.74404204,1
5,CP6,Median frequency,13.599114,1
31,CP1,Median frequency,3.266454,1
15,C4,Spectral entropy,0.74424523,0
29,FC1,Spectral spread,14.041144,0
11,C3,Spectral spread,13.600613,1
4,Oz,Spectral centroid,21.24211,0
7,F3,Power bandwidth,36.714275,1
39,F4,Spectral entropy,0.7534752,1
9,CP6,Spectral centroid,18.080929,0
32,PO4,Average power,9.828354e-09,0
5,F8,Average power,6.2837056e-09,1
24,F3,Average power,3.88695e-09,0
28,CP1,Average power,5.066468e-09,0
37,F4,Average power,3.9157446e-09,1
28,PO4,Median frequency,14.349066,0
22,Fp1,Average power,8.97614e-09,0
38,P3,Average power,4.865857e-09,0
15,C3,Spectral centroid,16.44471,0
15,Oz,Power bandwidth,36.714275,0
13,FC2,Power bandwidth,26.148298,0
31,O2,Spectral spread,14.648174,1
10,O2,Spectral spread,14.485493,0
14,P8,Spectral entropy,0.7999753,1
22,O2,Spectral centroid,19.600695,0
29,CP2,Max power spectrum,0.6741013,0
7,T7,Power bandwidth,41.280647,1
16,P8,Median frequency,15.932296,0
17,T8,Spectral spread,13.753597,1
5,Fp1,Average power,3.6334004e-08,1
37,F4,Spectral entropy,0.76744145,1
16,FC5,Average power,5.850661e-09,0
17,P7,Average power,9.775594e-09,1
15,C3,Power bandwidth,31.314629,0
21,CP2,Spectral centroid,15.225348,0
37,Fz,Max power spectrum,1.1270638,1
7,C3,Average power,6.625478e-09,1
5,FC1,Max power spectrum,1.3184245,1
5,F3,Power bandwidth,37.76421,1
19,P3,Spectral spread,15.725144,0
34,FC2,Spectral entropy,0.7603354,1
0,Oz,Spectral spread,12.900444,0
36,CP6,Spectral spread,14.499989,1
37,O1,Max power spectrum,1.2510029,1
12,P4,Power bandwidth,27.998177,0
35,FC6,Spectral centroid,19.365883,0
39,CP6,Median frequency,13.3158,1
25,CP5,Spectral centroid,19.664557,0
25,C4,Spectral spread,13.184616,0
15,CP6,Spectral centroid,17.126389,0
36,FC6,Spectral entropy,0.7627555,1
11,F7,Spectral entropy,0.8010805,1
32,AF4,Median frequency,12.482521,0
2,CP6,Power bandwidth,35.08105,0
16,AF4,Power bandwidth,34.681076,0
5,P3,Spectral entropy,0.77572197,1
11,O2,Spectral entropy,0.79118115,1
18,O1,Power bandwidth,38.580822,1
11,C4,Power bandwidth,32.58121,1
20,Fp1,Median frequency,3.266454,0
37,P3,Power bandwidth,40.047394,1
24,F7,Spectral centroid,20.124285,0
14,Fz,Spectral entropy,0.68795925,1
3,PO3,Median frequency,13.532453,0
38,FC1,Median frequency,14.59905,0
10,Fz,Average power,7.0491213e-09,0
36,FC6,Average power,4.3900568e-09,1
32,FC1,Max power spectrum,1.4324572,0
19,PO3,Spectral centroid,18.428757,0
0,P4,Max power spectrum,1.3536376,0
20,Cz,Spectral centroid,18.06784,0
23,PO4,Spectral spread,12.861993,1
25,CP5,Median frequency,17.015558,0
1,PO3,Spectral entropy,0.7600137,1
2,Cz,Median frequency,12.382527,0
13,T8,Max power spectrum,0.7896003,0
8,F7,Spectral centroid,17.744555,1
26,FC5,Average power,2.8973577e-09,1
2,P8,Max power spectrum,1.0596752,0
7,CP1,Spectral spread,14.987432,1
25,Fz,Spectral entropy,0.736199,0
1,PO3,Average power,7.425362e-09,1
16,Fp1,Max power spectrum,1.4497614,0
27,O1,Median frequency,14.999023,0
3,CP1,Max power spectrum,1.9090381,0
19,T8,Power bandwidth,34.297768,0
5,F3,Average power,4.5877124e-09,1
19,Pz,Spectral spread,12.978343,0
30,P4,Spectral spread,13.52274,1
3,PO3,Spectral centroid,17.519875,0
11,O2,Power bandwidth,36.88093,1
39,T8,Median frequency,14.132413,1
3,FC5,Spectral centroid,18.661966,0
34,Fp1,Median frequency,13.082481,1
33,C4,Average power,3.5388137e-09,1
21,CP1,Max power spectrum,1.5864241,0
9,O2,Power bandwidth,37.147583,0
34,O1,Spectral centroid,19.56948,1
36,F8,Spectral spread,14.380576,1
17,CP1,Max power spectrum,1.1094579,1
35,CP2,Spectral centroid,15.8769865,0
24,AF4,Spectral entropy,0.74263334,0
20,P8,Average power,3.336477e-08,0
14,C3,Spectral entropy,0.7156276,1
28,Pz,Spectral centroid,15.352233,0
4,F8,Spectral spread,13.602667,0
15,P7,Power bandwidth,39.247444,0
17,F4,Spectral spread,13.691061,1
26,P8,Median frequency,14.865699,1
13,FC6,Spectral spread,13.17499,0
20,P8,Spectral centroid,20.801687,0
12,CP5,Power bandwidth,32.297897,0
29,Fz,Power bandwidth,27.048239,0
34,P3,Power bandwidth,33.01452,1
6,Pz,Spectral spread,14.320277,0
13,PO3,Median frequency,14.3324,0
23,F4,Average power,3.015222e-09,1
22,Pz,Median frequency,10.999284,0
9,P4,Median frequency,13.182475,0
39,CP5,Spectral spread,14.287481,1
23,PO3,Power bandwidth,34.8144,1
35,Oz,Median frequency,16.682247,0
33,Oz,Power bandwidth,35.03105,1
28,FC6,Median frequency,21.898575,0
29,P4,Spectral centroid,16.619398,0
7,FC6,Spectral centroid,18.560652,1
4,C4,Average power,1.03641415e-08,0
13,CP6,Spectral centroid,17.513115,0
2,PO4,Spectral entropy,0.765261,0
35,T8,Spectral spread,16.064709,0
26,FC6,Average power,3.5374284e-09,1
5,AF4,Average power,5.5357363e-09,1
33,Fp2,Spectral spread,14.729631,1
3,F4,Spectral spread,15.28827,0
7,FC1,Spectral centroid,16.433702,1
16,CP6,Power bandwidth,33.56448,0
18,F7,Power bandwidth,30.747997,1
11,Cz,Median frequency,12.232537,1
25,Pz,Spectral entropy,0.74462163,0
3,O2,Max power spectrum,0.9784912,0
34,C4,Max power spectrum,1.151088,1
38,CP1,Spectral entropy,0.7807589,0
12,AF4,Spectral spread,14.470376,0
24,PO3,Average power,7.815249e-09,0
25,Fp2,Spectral centroid,16.522287,0
5,O1,Power bandwidth,38.647484,1
8,Fz,Average power,5.517083e-09,1
15,P3,Power bandwidth,32.63121,0
3,C4,Spectral spread,11.954754,0
14,PO4,Spectral spread,15.117468,1
14,P4,Median frequency,14.382397,1
32,FC1,Spectral centroid,16.384386,0
39,P4,Power bandwidth,30.51468,1
3,P7,Spectral centroid,18.755114,0
11,AF4,Power bandwidth,36.297638,1
35,Pz,Power bandwidth,27.831522,0
12,C4,Max power spectrum,0.6598589,0
33,FC5,Max power spectrum,1.1989439,1
19,P7,Max power spectrum,0.68827116,0
8,P8,Median frequency,15.565653,1
0,Oz,Spectral centroid,18.00159,0
32,F8,Spectral centroid,16.286257,0
32,P8,Power bandwidth,35.33103,0
33,O1,Max power spectrum,1.5428333,1
13,P3,Spectral spread,12.899221,0
7,Fz,Max power spectrum,1.5897154,1
36,C4,Spectral spread,12.590378,1
11,P8,Spectral centroid,18.193556,1
1,CP1,Average power,3.006825e-09,1
15,Cz,Median frequency,11.615911,0
5,FC2,Spectral spread,14.435747,1
17,CP6,Spectral entropy,0.7792771,1
11,F4,Power bandwidth,34.047783,1
14,AF4,Spectral entropy,0.74638623,1
37,F7,Spectral centroid,21.612446,1
26,FC5,Median frequency,14.549053,1
38,P7,Power bandwidth,40.46403,0
31,Oz,Spectral centroid,15.535353,1
8,Fp2,Spectral entropy,0.71685064,1
27,O2,Median frequency,15.548987,0
16,O1,Median frequency,16.78224,0
25,Cz,Median frequency,11.932556,0
26,Oz,Average power,1.1817227e-08,1
21,CP2,Power bandwidth,26.614933,0
20,PO4,Power bandwidth,36.480957,0
6,P8,Average power,1.2012488e-08,0
38,AF4,Spectral entropy,0.7736942,0
15,P7,Median frequency,18.098822,0
24,F3,Spectral entropy,0.7750928,0
29,Cz,Power bandwidth,28.714798,0
19,FC2,Median frequency,12.882495,0
5,FC2,Spectral entropy,0.7547055,1
5,Pz,Average power,4.5076662e-09,1
3,Pz,Max power spectrum,1.2887068,0
4,CP2,Spectral centroid,17.727846,0
18,PO4,Max power spectrum,0.64113283,1
2,Pz,Average power,4.510227e-09,0
36,P7,Median frequency,18.565458,1
21,Fp1,Median frequency,13.432459,0
6,P4,Spectral spread,13.428608,0
25,P4,Spectral spread,12.900444,0
25,F8,Power bandwidth,34.864395,0
9,CP2,Median frequency,12.049215,0
23,T7,Spectral spread,16.345303,1
11,Fz,Spectral spread,14.325999,1
10,Cz,Spectral centroid,14.812893,0
29,F4,Power bandwidth,27.498209,0
17,PO3,Power bandwidth,35.047718,1
26,CP6,Spectral centroid,18.573303,1
30,FC2,Max power spectrum,0.5330082,1
24,F3,Median frequency,14.732374,0
35,FC5,Max power spectrum,0.5363064,0
35,P3,Power bandwidth,38.930798,0
13,C4,Power bandwidth,25.964975,0
15,Pz,Spectral centroid,16.108767,0
15,C4,Max power spectrum,1.4468759,0
39,Cz,Max power spectrum,0.92694783,1
38,FC6,Average power,3.3428693e-09,0
19,CP5,Power bandwidth,38.797474,0
16,P8,Average power,1.253941e-08,0
26,F3,Median frequency,12.915826,1
36,Fp2,Max power spectrum,1.9289801,1
35,FC2,Median frequency,11.865894,0
10,AF3,Power bandwidth,30.448017,0
17,P4,Spectral spread,13.054615,1
9,F7,Average power,8.882929e-09,0
39,FC1,Spectral spread,14.247056,1
12,FC6,Spectral spread,13.629647,0
22,Fz,Average power,5.9542016e-09,0
27,Fp2,Max power spectrum,1.8393201,0
7,AF4,Power bandwidth,32.464554,1
30,Pz,Power bandwidth,24.115097,1
22,P3,Spectral spread,12.315275,0
13,PO4,Median frequency,15.61565,0
38,F8,Max power spectrum,0.92894286,0
36,PO4,Median frequency,14.865699,1
0,Cz,Power bandwidth,26.314953,0
38,FC1,Max power spectrum,1.1065432,0
10,P3,Spectral centroid,16.390343,0
28,O2,Spectral entropy,0.79819566,0
27,P4,Power bandwidth,26.431612,0
7,PO3,Median frequency,14.48239,1
39,P4,Spectral entropy,0.76070416,1
6,Fp1,Max power spectrum,1.9911898,0
20,P8,Max power spectrum,2.051166,0
2,CP1,Max power spectrum,0.8973343,0
16,F3,Spectral entropy,0.7822766,0
29,CP2,Spectral entropy,0.7478828,0
25,Oz,Average power,1.5102678e-08,0
5,Oz,Spectral centroid,19.590235,1
33,P7,Spectral centroid,17.814735,1
0,PO4,Spectral entropy,0.7234204,0
11,FC2,Max power spectrum,0.6361129,1
6,P3,Max power spectrum,1.0838796,0
11,F7,Max power spectrum,0.7144063,1
2,AF4,Median frequency,15.282338,0
19,CP1,Spectral centroid,17.531136,0
11,FC5,Spectral entropy,0.8180229,1
23,T8,Median frequency,16.548923,1
12,P7,Spectral spread,13.666487,0
21,F8,Average power,4.686759e-09,0
25,Pz,Spectral centroid,14.769198,0
37,Oz,Median frequency,15.932296,1
4,FC1,Median frequency,26.531607,0
37,T8,Spectral entropy,0.7955544,1
21,FC5,Median frequency,15.898965,0
23,AF4,Median frequency,12.882495,1
3,F8,Max power spectrum,1.3233362,0
18,F4,Spectral centroid,16.317997,1
21,CP5,Spectral entropy,0.77720994,0
8,F3,Power bandwidth,32.36456,1
8,P4,Power bandwidth,30.148037,1
23,F4,Spectral spread,13.213178,1
2,FC6,Power bandwidth,35.71434,0
17,PO4,Power bandwidth,33.08118,1
21,Pz,Average power,4.4624247e-09,0
33,FC2,Average power,3.9352823e-09,1
30,P4,Spectral centroid,16.973553,1
11,T7,Spectral spread,13.920331,1
11,P8,Max power spectrum,0.6539469,1
36,F7,Spectral spread,14.748547,1
2,FC2,Spectral centroid,16.629229,0
11,CP5,Power bandwidth,41.38064,1
11,P3,Spectral spread,16.731583,1
36,P8,Max power spectrum,1.2247075,1
6,C4,Power bandwidth,30.564676,0
27,Cz,Median frequency,11.615911,0
4,C4,Spectral spread,14.789884,0
29,Oz,Spectral entropy,0.783375,0
13,FC6,Spectral entropy,0.75156105,0
18,O1,Spectral spread,14.446341,1
32,Pz,Average power,5.9295457e-09,0
18,F3,Spectral entropy,0.7499319,1
35,Oz,Max power spectrum,0.5369855,0
9,Fz,Spectral centroid,15.409719,0
1,P3,Median frequency,12.732505,1
15,PO3,Average power,6.5921344e-09,0
13,CP2,Average power,3.9431325e-09,0
39,T8,Spectral centroid,17.825558,1
26,O2,Spectral entropy,0.7843481,1
39,PO3,Power bandwidth,34.631077,1
33,Pz,Spectral spread,13.586781,1
28,FC6,Max power spectrum,0.39060828,0
1,PO3,Median frequency,13.332465,1
23,CP1,Max power spectrum,1.0106171,1
0,F7,Spectral entropy,0.7243786,0
32,FC6,Power bandwidth,28.081505,0
0,P7,Average power,6.8371397e-09,0
20,Pz,Spectral entropy,0.70789886,0
23,Oz,Power bandwidth,36.764275,1
3,CP5,Spectral centroid,16.887363,0
13,F7,Average power,1.029861e-08,0
16,Fp2,Median frequency,13.232471,0
30,Pz,Spectral entropy,0.7410936,1
9,AF4,Median frequency,13.599114,0
19,Oz,Spectral centroid,19.520315,0
22,P4,Median frequency,12.449189,0
30,Fp1,Power bandwidth,29.881388,1
15,Fp2,Power bandwidth,3.0997982,0
6,CP1,Average power,5.11022e-09,0
0,Pz,Power bandwidth,22.315214,0
11,Pz,Average power,6.545572e-09,1
27,FC2,Spectral entropy,0.7568869,0
17,P8,Max power spectrum,1.2958275,1
14,Cz,Spectral spread,12.974976,1
17,T7,Spectral spread,14.6502695,1
32,FC6,Spectral centroid,16.152613,0
13,F3,Average power,9.38402e-09,0
37,F3,Median frequency,18.348804,1
36,Fz,Median frequency,12.015884,1
19,CP6,Spectral spread,15.606537,0
7,P3,Power bandwidth,35.014385,1
16,Fz,Spectral entropy,0.7613608,0
17,Fz,Average power,6.350782e-09,1
29,T8,Max power spectrum,0.58786887,0
21,Cz,Spectral spread,12.656268,0
6,Fz,Power bandwidth,28.764793,0
7,FC5,Max power spectrum,0.81222177,1
33,Cz,Median frequency,11.399258,1
37,FC5,Spectral spread,14.427822,1
4,FC2,Max power spectrum,1.3026628,0
19,P4,Median frequency,13.582449,0
36,Oz,Spectral spread,14.201164,1
16,C4,Spectral centroid,16.079863,0
12,P4,Spectral spread,12.937485,0
4,CP2,Median frequency,15.448995,0
23,FC1,Spectral entropy,0.74051034,1
10,F7,Average power,5.572505e-09,0
4,T7,Spectral spread,14.053966,0
7,FC2,Median frequency,12.082546,1
3,Fp1,Power bandwidth,28.248161,0
36,F3,Spectral entropy,0.78500205,1
0,FC5,Spectral spread,12.889774,0
31,PO4,Power bandwidth,16.315605,1
12,CP2,Spectral entropy,0.75097775,0
0,F7,Max power spectrum,1.9642813,0
24,CP2,Average power,3.7025805e-09,0
17,P3,Spectral centroid,19.16873,1
25,PO4,Spectral entropy,0.7785109,0
14,PO4,Max power spectrum,0.95175993,1
14,AF3,Average power,9.212334e-08,1
26,Pz,Spectral spread,15.965311,1
25,CP6,Spectral centroid,17.288458,0
21,F3,Average power,3.0012524e-09,0
34,FC6,Median frequency,13.149144,1
3,CP1,Spectral spread,13.524587,0
26,P3,Median frequency,12.6825075,1
11,O2,Median frequency,17.098886,1
9,T8,Spectral entropy,0.7655679,0
6,F3,Power bandwidth,41.56396,0
1,PO4,Median frequency,13.965757,1
32,Cz,Median frequency,11.615911,0
24,Cz,Max power spectrum,0.79934275,0
22,Fp1,Power bandwidth,29.414751,0
27,C4,Spectral spread,12.295396,0
25,P7,Median frequency,18.232147,0
10,P3,Power bandwidth,27.931515,0
15,F7,Power bandwidth,33.397827,0
27,P4,Average power,5.383695e-09,0
22,FC1,Spectral spread,13.641678,0
26,O2,Spectral spread,16.27951,1
32,PO3,Max power spectrum,1.0195615,0
19,F4,Spectral entropy,0.76772636,0
2,O2,Median frequency,18.882105,0
13,P7,Spectral spread,14.153928,0
21,F4,Spectral entropy,0.7620477,0
18,Pz,Max power spectrum,1.1253074,1
28,F7,Power bandwidth,34.314434,0
30,Fp1,Spectral entropy,0.71110696,1
28,FC1,Spectral centroid,16.79561,0
15,T7,Median frequency,15.865634,0
35,FC2,Max power spectrum,0.6176127,0
25,Fp2,Spectral entropy,0.7027438,0
8,P4,Spectral centroid,16.406708,1
4,T8,Spectral entropy,0.60598415,0
30,F3,Spectral spread,14.037187,1
4,CP6,Spectral spread,13.893481,0
9,CP2,Spectral centroid,15.42307,0
23,FC1,Power bandwidth,27.681532,1
8,F8,Spectral entropy,0.76600236,1
1,Oz,Power bandwidth,37.480892,1
20,AF4,Average power,2.160781e-08,0
13,P4,Spectral entropy,0.76776075,0
7,PO3,Spectral entropy,0.77488124,1
22,Pz,Spectral entropy,0.73188126,0
5,CP5,Spectral entropy,0.8110049,1
29,C3,Spectral spread,13.707217,0
14,F4,Power bandwidth,37.49756,1
20,Fp1,Average power,7.8522055e-07,0
13,FC5,Spectral centroid,17.575893,0
11,Oz,Max power spectrum,0.5317946,1
4,O2,Spectral spread,15.022408,0
5,AF3,Spectral entropy,0.6218336,1
7,Pz,Power bandwidth,24.63173,1
30,T7,Spectral centroid,20.510696,1
24,CP6,Spectral spread,14.148127,0
37,P3,Max power spectrum,0.9517479,1
28,P3,Median frequency,13.082481,0
32,T8,Average power,5.805468e-09,0
17,P4,Max power spectrum,0.78705937,1
19,AF3,Power bandwidth,33.297832,0
0,F3,Spectral spread,12.8434725,0
30,P8,Power bandwidth,37.997528,1
16,FC6,Spectral centroid,17.271025,0
14,AF3,Max power spectrum,2.5778513,1
35,F8,Spectral entropy,0.7789108,0
4,CP5,Average power,3.5986442e-08,0
17,Fz,Power bandwidth,28.198164,1
10,CP1,Max power spectrum,0.9325883,0
6,FC1,Spectral spread,14.495617,0
36,Cz,Spectral centroid,15.732013,1
6,CP1,Spectral entropy,0.79131603,0
22,F8,Spectral centroid,17.366488,0
14,AF4,Spectral centroid,19.186943,1
19,Fz,Average power,6.5551635e-09,0
8,P7,Spectral spread,13.519653,1
8,C3,Median frequency,15.232342,1
20,Fp2,Spectral spread,15.110053,0
26,CP2,Max power spectrum,0.64401776,1
29,C3,Power bandwidth,41.080658,0
28,Fz,Median frequency,11.632576,0
22,CP1,Max power spectrum,1.4148375,0
2,T7,Average power,2.7964445e-08,0
24,FC2,Average power,3.595668e-09,0
24,Fp1,Spectral entropy,0.73797745,0
33,CP2,Spectral entropy,0.74327534,1
0,FC1,Max power spectrum,1.0764766,0
7,T8,Spectral spread,13.838917,1
0,C3,Spectral centroid,15.633915,0
30,PO4,Spectral entropy,0.78175384,1
18,Fp2,Spectral entropy,0.67781764,1
30,C4,Max power spectrum,0.66508245,1
21,T8,Median frequency,15.299004,0
17,F3,Power bandwidth,32.18124,1
2,C3,Median frequency,23.681791,0
27,FC5,Spectral spread,13.929394,0
36,O2,Max power spectrum,0.82989264,1
12,AF4,Power bandwidth,28.381485,0
36,F4,Power bandwidth,31.481283,1
32,Fp2,Max power spectrum,2.1018538,0
11,CP6,Max power spectrum,0.63884306,1
37,FC5,Power bandwidth,41.930603,1
30,PO4,Spectral spread,13.529608,1
11,AF4,Median frequency,15.715644,1
1,F3,Spectral entropy,0.75515014,1
0,CP2,Spectral spread,12.876035,0
8,AF3,Power bandwidth,32.66454,1
0,F4,Median frequency,11.149274,0
9,AF4,Spectral spread,13.846342,0
27,AF3,Spectral spread,15.038155,0
33,FC2,Power bandwidth,25.165028,1
15,Fz,Median frequency,11.415923,0
26,P7,Power bandwidth,37.314236,1
20,C4,Spectral centroid,18.510342,0
6,O1,Power bandwidth,37.464226,0
19,T8,Spectral centroid,19.057123,0
22,Fp2,Spectral entropy,0.7041906,0
34,PO3,Max power spectrum,0.66092974,1
2,O1,Power bandwidth,38.21418,0
39,O2,Power bandwidth,38.46416,1
13,PO4,Spectral centroid,18.409851,0
0,F7,Median frequency,12.249203,0
36,C4,Spectral entropy,0.74483484,1
19,FC1,Average power,7.391387e-09,0
15,T8,Median frequency,15.199011,0
31,O2,Power bandwidth,29.631405,1
27,AF4,Median frequency,11.899225,0
24,AF4,Spectral spread,13.95173,0
18,T8,Median frequency,13.732439,1
19,Fz,Median frequency,12.265868,0
15,T8,Average power,7.959937e-09,0
31,FC1,Average power,1.6384548e-07,1
26,FC2,Power bandwidth,26.581602,1
17,P4,Median frequency,12.932491,1
6,CP2,Spectral entropy,0.7594393,0
31,FC1,Spectral spread,13.950755,1
29,F7,Spectral entropy,0.8051049,0
35,CP2,Median frequency,11.865894,0
0,FC6,Spectral entropy,0.7479861,0
24,Fp2,Spectral spread,13.775225,0
38,F3,Spectral centroid,20.607325,0
35,CP5,Median frequency,25.931644,0
9,P8,Spectral entropy,0.78978574,0
25,O1,Median frequency,16.598919,0
35,FC6,Median frequency,16.615585,0
16,CP5,Spectral entropy,0.8301193,0
12,Cz,Spectral spread,16.2152,0
18,Cz,Spectral centroid,15.8906765,1
14,AF4,Spectral spread,14.13357,1
2,FC5,Power bandwidth,40.36404,0
23,P4,Average power,4.5401287e-09,1
25,CP6,Spectral entropy,0.7639708,0
