Video,Channel,Feature,Value,Label
37,FC6,Spectral centroid,16.585314,1
10,CP1,Spectral entropy,0.7089351,0
2,CP1,Spectral entropy,0.7162939,1
4,AF4,Median frequency,16.532257,0
7,FC6,Max power spectrum,1.1388787,1
14,O1,Power bandwidth,22.248552,1
13,F4,Spectral entropy,0.7675382,0
9,O2,Spectral entropy,0.7386633,0
23,F7,Spectral entropy,0.73922616,0
20,PO4,Power bandwidth,24.798386,0
20,Fz,Spectral entropy,0.7065938,0
14,FC2,Max power spectrum,0.970382,1
39,FC5,Average power,4.285989e-09,0
1,O2,Average power,1.0536357e-08,1
19,AF4,Power bandwidth,23.448473,0
36,AF4,Spectral entropy,0.61609757,0
20,P7,Max power spectrum,0.746471,0
24,T8,Median frequency,11.365927,0
5,P3,Max power spectrum,0.8227101,0
22,Oz,Spectral centroid,16.83953,1
25,F8,Median frequency,12.715838,1
12,P8,Average power,7.516166e-09,1
29,F4,Spectral spread,12.110401,1
38,Cz,Median frequency,13.682443,0
4,FC2,Max power spectrum,1.5884433,0
6,P8,Median frequency,11.915891,0
28,P3,Average power,6.797495e-09,1
4,Oz,Spectral entropy,0.7388468,0
28,P3,Max power spectrum,0.6810654,1
5,Fp1,Median frequency,16.248941,0
15,FC1,Spectral centroid,15.420389,1
0,C4,Spectral centroid,16.739544,0
15,PO4,Spectral entropy,0.7377952,1
3,C3,Power bandwidth,26.164963,1
28,Cz,Max power spectrum,1.1325135,1
19,O1,Average power,1.1821381e-08,0
30,CP5,Spectral spread,13.868436,1
12,P7,Spectral centroid,15.690666,1
19,CP1,Median frequency,11.88256,0
34,Fp1,Spectral entropy,0.7217543,1
17,Oz,Median frequency,11.332596,1
28,FC2,Spectral centroid,15.017105,1
26,CP6,Median frequency,11.865894,0
18,CP6,Average power,6.0494956e-09,1
26,CP6,Max power spectrum,0.812384,0
36,T7,Max power spectrum,1.0182338,0
23,Fz,Power bandwidth,22.798515,0
16,F3,Median frequency,12.532517,0
33,F3,Spectral entropy,0.7799786,0
5,F8,Median frequency,16.982227,0
31,CP5,Median frequency,11.532582,0
15,FC2,Spectral entropy,0.7354961,1
29,FC5,Spectral spread,14.995398,1
11,T7,Spectral spread,12.087991,0
4,Pz,Spectral centroid,14.926207,0
7,F7,Power bandwidth,29.614738,1
39,CP6,Spectral entropy,0.7599886,0
9,F8,Spectral centroid,17.232655,0
32,AF4,Average power,9.355629e-09,1
5,CP2,Average power,4.5046638e-09,0
24,F7,Average power,5.0989954e-09,0
28,CP5,Average power,6.0794565e-09,1
37,CP6,Average power,5.2446016e-09,1
28,AF4,Median frequency,14.18241,1
22,Fp1,Average power,1.5948787e-08,1
38,P7,Average power,9.286839e-09,0
15,T7,Spectral centroid,16.157818,1
15,Pz,Power bandwidth,23.515135,1
13,T8,Power bandwidth,26.998241,0
31,Fp2,Spectral spread,13.353017,0
10,Fp2,Spectral spread,16.026312,0
14,F4,Spectral entropy,0.75675,1
22,Fp2,Spectral centroid,18.292372,1
29,FC6,Max power spectrum,0.7236586,1
7,C3,Power bandwidth,25.76499,1
16,F4,Median frequency,13.732439,0
17,Cz,Spectral spread,11.75167,1
5,Fp1,Average power,6.7924177e-09,0
37,CP6,Spectral entropy,0.7622384,1
16,FC1,Average power,9.273222e-09,0
17,P3,Average power,4.2854583e-07,1
15,T7,Power bandwidth,33.18117,1
21,FC6,Spectral centroid,16.746952,0
37,PO4,Max power spectrum,1.0578431,1
7,T7,Average power,8.988883e-09,1
5,FC5,Max power spectrum,1.1400441,0
5,F7,Power bandwidth,28.81479,0
19,P7,Spectral spread,14.023507,0
34,T8,Spectral entropy,0.75265014,1
0,Pz,Spectral spread,12.982104,0
36,F8,Spectral spread,12.764208,0
37,Oz,Max power spectrum,0.85335886,1
12,Fz,Power bandwidth,23.0485,1
35,C4,Spectral centroid,15.5240965,1
39,F8,Median frequency,11.182606,0
25,CP1,Spectral centroid,14.912482,1
25,FC2,Spectral spread,12.178946,1
15,F8,Spectral centroid,16.810345,1
36,C4,Spectral entropy,0.7377282,0
11,F3,Spectral entropy,0.7491663,0
32,P4,Median frequency,11.299264,1
2,F8,Power bandwidth,37.780872,1
16,P4,Power bandwidth,25.34835,0
5,P7,Spectral entropy,0.7666246,0
11,Fp2,Spectral entropy,0.5573494,0
18,Oz,Power bandwidth,25.931644,1
11,FC2,Power bandwidth,24.865047,0
20,Fp1,Median frequency,14.365731,0
37,P7,Power bandwidth,32.33123,1
24,F3,Spectral centroid,16.561384,0
14,PO4,Spectral entropy,0.7169467,1
3,O1,Median frequency,11.432589,1
38,FC5,Median frequency,12.982488,0
10,PO4,Average power,8.742696e-09,0
36,C4,Average power,6.5320735e-09,0
32,FC5,Max power spectrum,1.5371791,1
19,O1,Spectral centroid,14.699029,0
0,Fz,Max power spectrum,1.3317434,0
20,O2,Spectral centroid,16.501396,0
23,AF4,Spectral spread,14.33616,0
25,CP1,Median frequency,11.949222,1
1,O1,Spectral entropy,0.60421765,1
2,O2,Median frequency,12.349196,1
13,Cz,Max power spectrum,1.1638949,0
8,F3,Spectral centroid,15.125411,0
26,FC1,Average power,7.773331e-09,0
2,F4,Max power spectrum,1.8153629,1
7,CP5,Spectral spread,13.605219,1
25,PO4,Spectral entropy,0.7447059,1
1,O1,Average power,5.020183e-08,1
16,Fp1,Max power spectrum,1.588483,0
27,Oz,Median frequency,12.999154,0
3,CP5,Max power spectrum,0.95096034,1
19,Cz,Power bandwidth,26.764925,0
5,F7,Average power,6.5827637e-09,0
19,PO3,Spectral spread,12.189484,0
30,Fz,Spectral spread,14.545582,1
3,O1,Spectral centroid,15.247636,1
11,Fp2,Power bandwidth,12.515852,0
39,Cz,Median frequency,13.449124,0
3,FC1,Spectral centroid,15.204243,1
34,Fp1,Median frequency,11.665907,1
33,FC2,Average power,6.292754e-09,0
21,CP5,Max power spectrum,0.582954,0
9,Fp2,Power bandwidth,11.132608,0
34,Oz,Spectral centroid,14.394042,1
36,CP2,Spectral spread,13.917999,0
17,CP5,Max power spectrum,0.7020976,1
35,FC6,Spectral centroid,18.237665,1
24,P4,Spectral entropy,0.7432689,0
20,F4,Average power,9.941028e-09,0
14,T7,Spectral entropy,0.6952414,1
28,PO3,Spectral centroid,14.928735,1
4,CP2,Spectral spread,14.490838,0
15,P3,Power bandwidth,22.06523,1
17,CP6,Spectral spread,13.459818,1
26,F4,Median frequency,12.415858,0
13,C4,Spectral spread,14.379936,0
20,F4,Spectral centroid,18.388973,0
12,CP1,Power bandwidth,25.431677,1
29,PO4,Power bandwidth,25.081701,1
34,P7,Power bandwidth,23.265152,1
6,PO3,Spectral spread,14.35265,0
13,O1,Median frequency,11.58258,0
23,CP6,Average power,4.4160453e-09,0
22,PO3,Median frequency,12.965822,1
9,Fz,Median frequency,10.499316,0
39,CP1,Spectral spread,12.017059,0
23,O1,Power bandwidth,24.415077,0
35,Pz,Median frequency,11.799232,1
33,Pz,Power bandwidth,21.79858,0
28,C4,Median frequency,11.73257,1
29,Fz,Spectral centroid,13.944026,1
7,C4,Spectral centroid,15.094049,1
4,FC2,Average power,5.5529292e-09,0
13,F8,Spectral centroid,16.450228,0
2,AF4,Spectral entropy,0.6223119,1
35,Cz,Spectral spread,12.143391,1
26,C4,Average power,6.3973054e-09,0
5,P4,Average power,4.8164e-09,0
33,P8,Spectral spread,15.137511,0
3,CP6,Spectral spread,13.850501,1
7,FC5,Spectral centroid,17.34206,1
16,F8,Power bandwidth,35.664345,0
18,F3,Power bandwidth,30.89799,1
11,O2,Median frequency,11.799232,0
25,PO3,Spectral entropy,0.7409396,1
3,Fp2,Max power spectrum,0.77020866,1
34,FC2,Max power spectrum,0.8349101,1
38,CP5,Spectral entropy,0.7513947,0
12,P4,Spectral spread,14.078592,1
24,O1,Average power,9.091101e-09,0
25,P8,Spectral centroid,15.571992,1
5,Oz,Power bandwidth,23.34848,0
8,PO4,Average power,7.783401e-09,0
15,P7,Power bandwidth,26.21496,1
3,FC2,Spectral spread,14.867608,1
14,AF4,Spectral spread,16.59761,1
14,Fz,Median frequency,11.199271,1
32,FC5,Spectral centroid,17.900063,1
39,Fz,Power bandwidth,21.965237,0
3,P3,Spectral centroid,16.152328,1
11,P4,Power bandwidth,24.181759,0
35,PO3,Power bandwidth,24.198425,1
12,FC2,Max power spectrum,0.99229383,1
33,FC1,Max power spectrum,0.66618216,0
19,P3,Max power spectrum,1.0830711,0
8,F4,Median frequency,14.115747,0
0,Pz,Spectral centroid,14.361981,0
32,CP2,Spectral centroid,15.5410595,1
32,F4,Power bandwidth,22.648525,1
33,Oz,Max power spectrum,0.98767453,0
13,P7,Spectral spread,12.941165,0
7,PO4,Max power spectrum,0.6886149,1
36,FC2,Spectral spread,12.722392,0
11,F4,Spectral centroid,16.068998,0
1,CP5,Average power,7.4550455e-09,1
15,O2,Median frequency,12.215872,1
5,T8,Spectral spread,14.502889,0
17,F8,Spectral entropy,0.73878574,1
11,CP6,Power bandwidth,24.198425,0
14,P4,Spectral entropy,0.71506625,1
37,F3,Spectral centroid,15.910443,1
26,FC1,Median frequency,11.515917,0
38,P3,Power bandwidth,24.66506,0
31,Pz,Spectral centroid,14.470201,0
8,P8,Spectral entropy,0.74063206,0
27,Fp2,Median frequency,23.231821,0
16,Oz,Median frequency,11.665907,0
25,O2,Median frequency,11.615911,1
26,Pz,Average power,1.0201476e-08,0
21,FC6,Power bandwidth,35.91433,0
20,AF4,Power bandwidth,25.315018,0
6,F4,Average power,6.957166e-09,0
38,P4,Spectral entropy,0.73513335,0
15,P3,Median frequency,3.7164247,1
24,F7,Spectral entropy,0.74648696,0
29,O2,Power bandwidth,24.748388,1
19,T8,Median frequency,12.382527,0
5,T8,Spectral entropy,0.75316626,0
5,PO3,Average power,8.315307e-09,0
3,PO3,Max power spectrum,1.370892,1
4,FC6,Spectral centroid,18.169857,0
18,AF4,Max power spectrum,5.0917535,1
2,PO3,Average power,1.062688e-08,1
36,P3,Median frequency,11.2825985,0
21,Fp1,Median frequency,14.699043,0
6,Fz,Spectral spread,13.7921915,0
25,Fz,Spectral spread,12.600818,1
25,CP2,Power bandwidth,24.36508,1
9,FC6,Median frequency,15.782306,0
23,C3,Spectral spread,12.306686,0
11,PO4,Spectral spread,12.200588,0
10,O2,Spectral centroid,14.650883,0
29,CP6,Power bandwidth,25.814985,1
17,O1,Power bandwidth,25.165028,1
26,F8,Spectral centroid,17.636703,0
30,T8,Max power spectrum,0.8331021,1
24,F7,Median frequency,12.432524,0
35,FC1,Max power spectrum,0.93156356,1
35,P7,Power bandwidth,24.39841,1
13,FC2,Power bandwidth,24.048435,0
15,PO3,Spectral centroid,14.586241,1
15,FC2,Max power spectrum,0.68692625,1
39,O2,Max power spectrum,0.59430045,0
38,C4,Average power,5.7238343e-09,0
19,CP1,Power bandwidth,25.215025,0
16,F4,Average power,6.3378063e-09,0
26,F7,Median frequency,11.949222,0
36,P8,Max power spectrum,0.95229506,0
35,T8,Median frequency,13.882429,1
10,AF3,Power bandwidth,12.18254,0
17,Fz,Spectral spread,13.046533,1
9,F3,Average power,6.081808e-09,0
39,FC5,Spectral spread,14.160229,0
12,C4,Spectral spread,11.563724,1
22,PO4,Average power,7.649557e-09,1
27,P8,Max power spectrum,2.1971753,0
7,P4,Power bandwidth,27.098236,1
30,PO3,Power bandwidth,25.49834,1
22,P7,Spectral spread,13.14624,1
13,AF4,Median frequency,12.599179,0
38,CP2,Max power spectrum,1.1539532,0
36,AF4,Median frequency,10.132673,0
0,O2,Power bandwidth,32.197903,0
38,FC5,Max power spectrum,1.5609798,0
10,P7,Spectral centroid,14.07204,0
28,Fp2,Spectral entropy,0.7404859,1
27,Fz,Power bandwidth,10.199336,0
7,O1,Median frequency,11.032615,1
39,Fz,Spectral entropy,0.70584846,0
6,Fp1,Max power spectrum,1.2522043,0
20,F4,Max power spectrum,0.79023814,0
2,CP5,Max power spectrum,0.6889803,1
16,F7,Spectral entropy,0.76414436,0
29,FC6,Spectral entropy,0.75494015,1
25,Pz,Average power,9.741745e-09,1
5,Pz,Spectral centroid,14.680571,0
33,P3,Spectral centroid,17.946688,0
0,AF4,Spectral entropy,0.7570013,0
11,T8,Max power spectrum,1.5622892,0
6,P7,Max power spectrum,1.393766,0
11,F3,Max power spectrum,0.9401214,0
2,P4,Median frequency,12.482521,1
19,CP5,Spectral centroid,15.770227,0
11,FC1,Spectral entropy,0.74044335,0
23,Cz,Median frequency,12.965822,0
12,P3,Spectral spread,11.868668,1
21,CP2,Average power,4.9757536e-09,0
25,PO3,Spectral centroid,15.789141,1
37,Pz,Median frequency,11.249268,1
4,FC5,Median frequency,14.18241,0
37,Cz,Spectral entropy,0.76548314,1
21,FC1,Median frequency,11.915891,0
23,P4,Median frequency,11.332596,0
3,CP2,Max power spectrum,1.1902994,1
18,CP6,Spectral centroid,18.199339,1
21,CP1,Spectral entropy,0.73264784,0
8,F7,Power bandwidth,24.865047,0
8,Fz,Power bandwidth,22.998503,0
23,CP6,Spectral spread,13.38193,0
2,C4,Power bandwidth,24.348415,1
17,AF4,Power bandwidth,23.431808,1
21,PO3,Average power,9.6211945e-09,0
33,T8,Average power,1.8118264e-08,0
30,Fz,Spectral centroid,14.636467,1
11,C3,Spectral spread,12.26677,0
11,F4,Max power spectrum,0.95039535,0
36,F3,Spectral spread,12.167931,0
2,T8,Spectral centroid,16.288118,1
11,CP1,Power bandwidth,25.065035,0
11,P7,Spectral spread,12.554617,0
36,F4,Max power spectrum,1.1122545,0
6,FC2,Power bandwidth,24.731724,0
27,O2,Median frequency,12.349196,0
4,FC2,Spectral spread,12.026895,0
29,Pz,Spectral entropy,0.7254912,1
13,C4,Spectral entropy,0.73995334,0
18,Oz,Spectral spread,12.909335,1
32,PO3,Average power,9.824409e-09,1
18,F7,Spectral entropy,0.73796046,1
35,Pz,Max power spectrum,1.5609264,1
9,PO4,Spectral centroid,14.487414,0
1,P7,Median frequency,13.282469,1
15,O1,Average power,1.1154929e-08,1
13,FC6,Average power,1.229e-08,0
39,Cz,Spectral centroid,15.919001,0
26,Fp2,Spectral entropy,0.6314016,0
39,O1,Power bandwidth,22.031898,0
33,PO3,Spectral spread,13.463545,0
28,C4,Max power spectrum,0.5760903,1
1,O1,Median frequency,7.6661677,1
23,CP5,Max power spectrum,0.7661633,0
0,F3,Spectral entropy,0.7509705,0
32,C4,Power bandwidth,21.365276,1
0,P3,Average power,4.758073e-09,0
20,PO3,Spectral entropy,0.7420215,0
23,Pz,Power bandwidth,23.115162,0
3,CP1,Spectral centroid,15.397634,1
13,F3,Average power,6.1659957e-09,0
16,P8,Median frequency,12.115878,0
30,PO3,Spectral entropy,0.7419172,1
9,P4,Median frequency,11.182606,0
19,Pz,Spectral centroid,14.330144,0
22,Fz,Median frequency,12.082546,1
30,Fp1,Power bandwidth,29.631405,1
15,P8,Power bandwidth,27.781525,1
6,CP5,Average power,5.156221e-09,0
0,PO3,Power bandwidth,31.697937,0
11,PO3,Average power,1.0811646e-08,0
27,T8,Spectral entropy,0.6957251,0
17,F4,Max power spectrum,1.7593397,1
14,O2,Spectral spread,13.640639,1
17,C3,Spectral spread,14.580159,1
32,C4,Spectral centroid,14.634618,1
13,F7,Average power,1.4590352e-08,0
37,F7,Median frequency,11.88256,1
36,PO4,Median frequency,10.849294,0
19,F8,Spectral spread,13.640069,0
7,P7,Power bandwidth,23.365145,1
16,PO4,Spectral entropy,0.73829037,0
17,PO4,Average power,6.740097e-09,1
29,Cz,Max power spectrum,0.9148448,1
21,O2,Spectral spread,14.340258,0
6,PO4,Power bandwidth,23.931776,0
7,FC1,Max power spectrum,2.0210226,1
33,O2,Median frequency,14.549053,0
37,FC1,Spectral spread,12.131161,1
4,T8,Max power spectrum,0.60827273,0
19,Fz,Median frequency,10.765965,0
36,Pz,Spectral spread,12.010393,0
16,FC2,Spectral centroid,14.678932,0
12,Fz,Spectral spread,14.490512,1
4,FC6,Median frequency,14.849033,0
23,FC5,Spectral entropy,0.7593821,0
10,F3,Average power,6.414039e-09,0
4,C3,Spectral spread,11.984722,0
7,T8,Median frequency,13.132479,1
3,Fp1,Power bandwidth,37.814205,1
36,F7,Spectral entropy,0.71984994,0
0,FC1,Spectral spread,15.99679,0
31,AF4,Power bandwidth,21.38194,0
12,FC6,Spectral entropy,0.7458211,1
0,F3,Max power spectrum,1.7469208,0
24,FC6,Average power,4.4055493e-09,0
17,P7,Spectral centroid,15.31212,1
25,AF4,Spectral entropy,0.6463112,1
14,AF4,Max power spectrum,2.7346401,1
14,AF3,Average power,2.2621169e-08,1
26,PO3,Spectral spread,15.980367,0
25,F8,Spectral centroid,16.731133,1
21,F7,Average power,5.9121e-09,0
34,C4,Median frequency,11.2825985,1
3,CP5,Spectral spread,14.0449505,1
26,P7,Median frequency,11.549248,0
11,Fp2,Median frequency,8.6327715,0
9,Cz,Spectral entropy,0.73700315,0
6,F7,Power bandwidth,26.51494,0
1,AF4,Median frequency,10.016015,1
32,O2,Median frequency,11.46592,1
24,O2,Max power spectrum,0.89058965,0
22,Fp1,Power bandwidth,31.014648,1
27,FC2,Spectral spread,13.12076,0
25,P3,Median frequency,12.049215,1
10,P7,Power bandwidth,23.231821,0
15,F3,Power bandwidth,24.898378,1
27,Fz,Average power,9.307121e-08,0
22,FC5,Spectral spread,13.386545,1
26,Fp2,Spectral spread,12.863215,0
32,O1,Max power spectrum,1.4879704,1
19,CP6,Spectral entropy,0.75896657,0
2,Fp2,Median frequency,14.149078,1
13,P3,Spectral spread,13.017832,0
21,CP6,Spectral entropy,0.7669516,0
18,PO3,Max power spectrum,0.87812924,1
28,F3,Power bandwidth,24.281752,1
30,Fp1,Spectral entropy,0.7519195,1
28,FC5,Spectral centroid,16.351143,1
15,C3,Median frequency,12.465855,1
35,T8,Max power spectrum,0.5090656,1
25,P8,Spectral entropy,0.7571716,1
8,Fz,Spectral centroid,13.559293,0
4,Cz,Spectral entropy,0.7482303,0
30,F7,Spectral spread,13.241197,1
4,F8,Spectral spread,13.741244,0
9,FC6,Spectral centroid,18.280874,0
23,FC5,Power bandwidth,23.61513,0
8,CP2,Spectral entropy,0.7269007,0
1,Pz,Power bandwidth,5.9996095,1
20,P4,Average power,6.0097367e-09,0
13,Fz,Spectral entropy,0.714898,0
7,O1,Spectral entropy,0.72842735,1
22,PO3,Spectral entropy,0.7538299,1
5,CP1,Spectral entropy,0.7474442,0
29,T7,Spectral spread,17.154205,1
14,CP6,Power bandwidth,23.031834,1
20,Fp1,Average power,9.5323225e-09,0
13,FC1,Spectral centroid,14.934064,0
11,Pz,Max power spectrum,1.2951818,0
4,Fp2,Spectral spread,14.799573,0
5,AF3,Spectral entropy,0.6342184,0
7,PO3,Power bandwidth,25.565002,1
30,C3,Spectral centroid,15.861008,1
24,F8,Spectral spread,15.047721,0
37,P7,Max power spectrum,1.0696957,1
28,P7,Median frequency,11.965888,1
32,Cz,Average power,6.398024e-09,1
17,Fz,Max power spectrum,0.8165506,1
19,AF3,Power bandwidth,21.04863,0
0,F7,Spectral spread,15.102983,0
30,F4,Power bandwidth,23.415142,1
16,C4,Spectral centroid,16.326601,0
14,AF3,Max power spectrum,2.955896,1
35,CP2,Spectral entropy,0.74185616,1
4,CP1,Average power,5.2008353e-09,0
17,PO4,Power bandwidth,23.848448,1
10,CP5,Max power spectrum,0.77210027,0
6,FC5,Spectral spread,14.240876,0
36,O2,Spectral centroid,15.004023,0
6,CP5,Spectral entropy,0.7510614,0
22,CP2,Spectral centroid,17.337374,1
14,P4,Spectral centroid,15.700582,1
19,PO4,Average power,8.897391e-09,0
8,P3,Spectral spread,13.962504,0
8,T7,Median frequency,10.632641,0
20,P8,Spectral spread,13.424586,0
26,FC6,Max power spectrum,0.87425244,0
29,T7,Power bandwidth,31.847927,1
28,PO4,Median frequency,11.365927,1
22,CP5,Max power spectrum,0.4568233,1
2,C3,Average power,4.428747e-09,1
24,T8,Average power,6.996792e-09,0
24,Fp1,Spectral entropy,0.6837981,0
33,FC6,Spectral entropy,0.82169926,0
0,FC5,Max power spectrum,0.8126656,0
7,Cz,Spectral spread,13.463867,1
0,T7,Spectral centroid,19.252962,0
30,AF4,Spectral entropy,0.6238248,1
18,P8,Spectral entropy,0.74528396,1
30,FC2,Max power spectrum,1.4280801,1
21,Cz,Median frequency,14.199076,0
17,F7,Power bandwidth,26.531607,1
2,T7,Median frequency,14.74904,1
27,FC1,Spectral spread,12.383985,0
36,Fp2,Max power spectrum,2.1311324,0
12,P4,Power bandwidth,25.431677,1
36,CP6,Power bandwidth,23.248486,0
32,P8,Max power spectrum,1.1866627,1
11,F8,Max power spectrum,0.9435116,0
37,FC1,Power bandwidth,24.948376,1
30,AF4,Spectral spread,12.973436,1
11,P4,Median frequency,11.599245,0
1,F7,Spectral entropy,0.7132069,1
0,FC6,Spectral spread,14.886015,0
8,AF3,Power bandwidth,21.415272,0
0,CP6,Median frequency,13.5657835,0
9,P4,Spectral spread,12.978109,0
27,AF3,Spectral spread,16.075659,0
33,T8,Power bandwidth,23.548468,0
15,PO4,Median frequency,11.132608,1
26,P3,Power bandwidth,25.281687,0
20,FC2,Spectral centroid,14.443757,0
6,Oz,Power bandwidth,23.31515,0
19,Cz,Spectral centroid,16.143772,0
22,P8,Spectral entropy,0.7873029,1
34,O1,Max power spectrum,1.4744495,1
2,Oz,Power bandwidth,26.698261,1
39,Fp2,Power bandwidth,17.248877,0
13,AF4,Spectral centroid,16.43939,0
0,F3,Median frequency,13.282469,0
36,FC2,Spectral entropy,0.7530513,0
19,FC5,Average power,6.3104117e-09,0
15,Cz,Median frequency,13.949092,1
31,Fp2,Power bandwidth,23.265152,0
27,P4,Median frequency,10.382657,0
24,P4,Spectral spread,15.674339,0
18,Cz,Median frequency,14.03242,1
19,PO4,Median frequency,11.299264,0
15,Cz,Average power,7.934767e-09,1
31,FC5,Average power,4.264676e-09,0
26,T8,Power bandwidth,26.48161,0
17,Fz,Median frequency,11.949222,1
6,FC6,Spectral entropy,0.7602231,0
31,FC5,Spectral spread,13.902446,0
29,F3,Spectral entropy,0.7472275,1
35,FC6,Median frequency,15.632316,1
0,C4,Spectral entropy,0.74913895,0
24,P8,Spectral spread,12.706795,0
38,F7,Spectral centroid,15.125516,0
35,CP1,Median frequency,12.832498,1
9,F4,Spectral entropy,0.74384093,0
25,Oz,Median frequency,11.832563,1
35,C4,Median frequency,12.74917,1
16,CP1,Spectral entropy,0.72711426,0
12,O2,Spectral spread,14.389813,1
18,O2,Spectral centroid,15.270538,1
14,P4,Spectral spread,14.961527,1
2,FC1,Power bandwidth,24.981707,1
23,Fz,Average power,7.788676e-09,0
25,F8,Spectral entropy,0.7394615,1
