Video,Channel,Feature,Value,Label
29,PO4,Max power spectrum,1.310954,0
15,O1,Spectral spread,12.279419,0
8,AF4,Power bandwidth,9.532713,1
27,O1,Spectral centroid,14.180189,0
37,P3,Spectral centroid,14.787577,0
1,F3,Median frequency,6.799557,1
20,P3,Power bandwidth,15.332335,0
33,FC1,Average power,2.1019861e-08,0
5,Cz,Spectral spread,14.905877,0
7,C4,Average power,7.440312e-09,1
24,CP2,Power bandwidth,19.615389,1
20,Fp1,Spectral entropy,0.41736367,0
9,O2,Median frequency,10.815963,1
37,AF3,Spectral spread,13.889583,0
5,Fz,Spectral entropy,0.6527769,0
16,PO4,Max power spectrum,1.1583189,0
7,AF3,Spectral entropy,0.7134632,1
17,AF3,Spectral entropy,0.45946848,0
16,O1,Spectral spread,12.062328,0
0,Cz,Max power spectrum,3.0993323,1
6,CP1,Spectral spread,13.441483,1
2,P7,Spectral entropy,0.48804203,1
5,T8,Average power,1.533752e-08,0
39,C3,Spectral entropy,0.7660362,0
22,F3,Median frequency,9.432719,0
36,FC5,Spectral centroid,16.405005,1
20,F8,Median frequency,7.716164,0
20,F4,Spectral centroid,16.725124,0
0,PO3,Spectral spread,12.245147,1
38,AF3,Average power,8.642722e-09,0
17,F8,Average power,7.499845e-08,0
3,FC1,Spectral entropy,0.58434725,0
21,CP5,Max power spectrum,2.561247,0
14,F7,Spectral entropy,0.7516768,1
32,CP5,Spectral centroid,13.614281,0
21,P3,Max power spectrum,2.5770104,0
4,F4,Average power,8.594659e-09,0
37,AF3,Median frequency,10.949287,0
29,O2,Max power spectrum,0.59967893,0
9,Fp2,Power bandwidth,7.8661547,1
24,P4,Average power,7.330043e-09,1
38,FC2,Median frequency,10.532648,0
26,CP2,Median frequency,10.682638,1
7,T8,Median frequency,11.215937,1
29,FC2,Max power spectrum,0.70068383,0
2,P8,Spectral centroid,11.423186,1
0,Fz,Spectral spread,12.05931,1
22,O2,Power bandwidth,19.515396,0
2,FC2,Spectral entropy,0.61345047,1
36,P7,Spectral centroid,14.32239,1
15,O2,Spectral centroid,13.414664,0
17,Pz,Spectral entropy,0.56657326,0
38,PO3,Spectral spread,11.593323,0
24,Fz,Power bandwidth,18.848772,1
0,PO3,Power bandwidth,16.932232,1
17,P8,Spectral entropy,0.7417516,0
28,FC5,Max power spectrum,1.0339261,0
26,CP6,Median frequency,11.58258,1
6,Oz,Median frequency,12.249203,1
7,FC6,Median frequency,21.781916,1
30,P7,Spectral spread,13.519984,0
10,CP5,Spectral centroid,17.524176,0
33,F8,Spectral entropy,0.55460006,0
33,T7,Spectral spread,13.302629,0
12,Pz,Max power spectrum,2.710684,0
18,C3,Median frequency,12.549183,0
39,F8,Spectral spread,13.186594,0
36,AF4,Max power spectrum,4.586255,1
37,CP2,Spectral centroid,13.663348,0
10,CP5,Spectral entropy,0.78117114,0
2,CP5,Spectral entropy,0.6683425,1
4,PO4,Median frequency,10.732635,0
7,CP2,Max power spectrum,2.5174384,1
14,PO3,Power bandwidth,22.731853,1
13,P8,Spectral entropy,0.6630998,0
9,Cz,Spectral entropy,0.5364555,1
23,F3,Spectral entropy,0.7381484,0
20,Fz,Power bandwidth,15.31567,0
20,P4,Spectral entropy,0.54587984,0
14,C4,Max power spectrum,0.9143716,1
39,FC1,Average power,8.593823e-09,0
1,Cz,Average power,2.5053817e-08,1
19,PO4,Power bandwidth,19.882038,0
36,PO4,Spectral entropy,0.74673355,1
20,P3,Max power spectrum,4.02208,0
24,FC2,Median frequency,9.732699,1
5,P7,Max power spectrum,2.8986704,0
22,O1,Spectral centroid,14.4362335,0
25,CP6,Median frequency,12.199205,0
12,Fp2,Average power,1.4775618e-07,0
29,P8,Spectral spread,11.646233,0
38,T8,Median frequency,11.149274,0
4,C4,Max power spectrum,1.6113448,0
6,Fp2,Median frequency,13.215806,1
28,P7,Average power,1.0992171e-08,0
4,O1,Spectral entropy,0.7425987,0
28,P7,Max power spectrum,0.6865339,0
5,Fp1,Median frequency,3.266454,0
15,FC5,Spectral centroid,14.287849,0
0,FC6,Spectral centroid,13.773119,1
15,Fz,Spectral entropy,0.70173204,0
3,T7,Power bandwidth,40.947334,0
28,T8,Max power spectrum,0.5618676,0
19,PO3,Average power,1.5869434e-08,0
30,CP1,Spectral spread,16.889582,0
12,P3,Spectral centroid,12.249659,0
19,CP5,Median frequency,12.415858,0
34,Fp1,Spectral entropy,0.5127478,1
17,O1,Median frequency,12.465855,0
28,C4,Spectral centroid,14.834499,0
26,F4,Median frequency,9.149405,1
18,F4,Average power,9.134112e-09,0
26,F4,Max power spectrum,0.6715918,1
36,C3,Max power spectrum,1.246771,1
23,P4,Power bandwidth,20.482,0
16,F7,Median frequency,11.015949,0
33,F7,Spectral entropy,0.67227376,0
5,CP6,Median frequency,10.349326,0
31,CP1,Median frequency,11.299264,1
15,C4,Spectral entropy,0.7231335,0
29,FC1,Spectral spread,11.191011,0
11,C3,Spectral spread,15.121883,1
4,Oz,Spectral centroid,13.884964,0
7,F3,Power bandwidth,35.597683,1
39,F4,Spectral entropy,0.73757327,0
9,CP6,Spectral centroid,14.5813055,1
32,PO4,Average power,1.0020997e-08,0
5,F8,Average power,2.2105523e-08,0
24,F3,Average power,8.165567e-09,1
28,CP1,Average power,5.172284e-09,0
37,F4,Average power,1.5625016e-08,0
28,PO4,Median frequency,11.299264,0
22,Fp1,Average power,3.5835903e-08,0
38,P3,Average power,7.3832482e-09,0
15,C3,Spectral centroid,14.599864,0
15,Oz,Power bandwidth,23.431808,0
13,FC2,Power bandwidth,23.398478,0
31,O2,Spectral spread,13.995772,1
10,O2,Spectral spread,12.521277,0
14,P8,Spectral entropy,0.6954086,1
22,O2,Spectral centroid,13.854131,0
29,CP2,Max power spectrum,0.93587,0
7,T7,Power bandwidth,38.864136,1
16,P8,Median frequency,11.049281,0
17,T8,Spectral spread,13.438511,0
5,Fp1,Average power,8.258346e-08,0
37,F4,Spectral entropy,0.7807104,0
16,FC5,Average power,9.51303e-09,0
17,P7,Average power,3.8395065e-08,0
15,C3,Power bandwidth,23.598463,0
21,CP2,Spectral centroid,12.039319,0
37,Fz,Max power spectrum,0.69050694,0
7,C3,Average power,2.3195458e-08,1
5,FC1,Max power spectrum,2.850935,0
5,F3,Power bandwidth,13.999088,0
19,P3,Spectral spread,12.562853,0
34,FC2,Spectral entropy,0.72860247,1
0,Oz,Spectral spread,12.602232,1
36,CP6,Spectral spread,11.623502,1
37,O1,Max power spectrum,0.48378018,0
12,P4,Power bandwidth,20.63199,0
35,FC6,Spectral centroid,19.95286,1
39,CP6,Median frequency,11.515917,0
25,CP5,Spectral centroid,22.655972,0
25,C4,Spectral spread,12.555685,0
15,CP6,Spectral centroid,13.968342,0
36,FC6,Spectral entropy,0.7294751,1
11,F7,Spectral entropy,0.65671396,1
32,AF4,Median frequency,11.149274,0
2,CP6,Power bandwidth,15.082352,1
16,AF4,Power bandwidth,18.615456,0
5,P3,Spectral entropy,0.59922516,0
11,O2,Spectral entropy,0.6879514,1
18,O1,Power bandwidth,22.881844,0
11,C4,Power bandwidth,22.031898,1
20,Fp1,Median frequency,3.3331163,0
37,P3,Power bandwidth,23.081831,0
24,F7,Spectral centroid,14.240423,1
14,Fz,Spectral entropy,0.6383558,1
3,PO3,Median frequency,10.29933,0
38,FC1,Median frequency,10.682638,0
10,Fz,Average power,1.2269474e-08,0
36,FC6,Average power,6.9013395e-09,1
32,FC1,Max power spectrum,0.7270341,0
19,PO3,Spectral centroid,13.807596,0
0,P4,Max power spectrum,4.501352,1
20,Cz,Spectral centroid,10.81635,0
23,PO4,Spectral spread,12.819719,0
25,CP5,Median frequency,21.315279,0
1,PO3,Spectral entropy,0.60410017,1
2,Cz,Median frequency,6.3995833,1
13,T8,Max power spectrum,1.5465934,0
8,F7,Spectral centroid,14.399978,1
26,FC5,Average power,8.7447e-09,1
2,P8,Max power spectrum,1.8794053,1
7,CP1,Spectral spread,12.430393,1
25,Fz,Spectral entropy,0.74782664,0
1,PO3,Average power,1.8325615e-08,1
16,Fp1,Max power spectrum,1.2846128,0
27,O1,Median frequency,12.115878,0
3,CP1,Max power spectrum,3.3878262,0
19,T8,Power bandwidth,20.715319,0
5,F3,Average power,2.5156906e-08,0
19,Pz,Spectral spread,13.659249,0
30,P4,Spectral spread,11.701536,0
3,PO3,Spectral centroid,12.839348,0
11,O2,Power bandwidth,18.498796,1
39,T8,Median frequency,10.465985,0
3,FC5,Spectral centroid,18.237022,0
34,Fp1,Median frequency,7.816158,1
33,C4,Average power,1.5839092e-08,0
21,CP1,Max power spectrum,5.76768,0
9,O2,Power bandwidth,18.432133,1
34,O1,Spectral centroid,14.804704,1
36,F8,Spectral spread,11.92694,1
17,CP1,Max power spectrum,2.5042298,0
35,CP2,Spectral centroid,13.233673,1
24,AF4,Spectral entropy,0.614764,1
20,P8,Average power,1.557383e-08,0
14,C3,Spectral entropy,0.71862286,1
28,Pz,Spectral centroid,13.5266,0
4,F8,Spectral spread,15.53107,0
15,P7,Power bandwidth,22.998503,0
17,F4,Spectral spread,13.246443,0
26,P8,Median frequency,11.699239,1
13,FC6,Spectral spread,14.281816,0
20,P8,Spectral centroid,16.258015,0
12,CP5,Power bandwidth,16.848904,0
29,Fz,Power bandwidth,18.132153,0
34,P3,Power bandwidth,21.581928,1
6,Pz,Spectral spread,12.202582,1
13,PO3,Median frequency,12.782501,0
23,F4,Average power,6.8657338e-09,0
22,Pz,Median frequency,9.899356,0
9,P4,Median frequency,10.949287,1
39,CP5,Spectral spread,14.253646,0
23,PO3,Power bandwidth,23.19849,0
35,Oz,Median frequency,11.915891,1
33,Oz,Power bandwidth,20.78198,0
28,FC6,Median frequency,11.449255,0
29,P4,Spectral centroid,14.0250845,0
7,FC6,Spectral centroid,21.28055,1
4,C4,Average power,6.1235452e-09,0
13,CP6,Spectral centroid,15.581744,0
2,PO4,Spectral entropy,0.5490837,1
35,T8,Spectral spread,14.632161,1
26,FC6,Average power,5.3425686e-09,1
5,AF4,Average power,4.8609337e-08,0
33,Fp2,Spectral spread,21.615925,0
3,F4,Spectral spread,12.047874,0
7,FC1,Spectral centroid,13.770856,1
16,CP6,Power bandwidth,20.63199,0
18,F7,Power bandwidth,22.515202,0
11,Cz,Median frequency,6.9162164,1
25,Pz,Spectral entropy,0.73614144,0
3,O2,Max power spectrum,2.0446527,0
34,C4,Max power spectrum,1.1081607,1
38,CP1,Spectral entropy,0.75868386,0
12,AF4,Spectral spread,14.016142,0
24,PO3,Average power,1.074149e-08,1
25,Fp2,Spectral centroid,14.258223,0
5,O1,Power bandwidth,18.982098,0
8,Fz,Average power,2.0551363e-08,1
15,P3,Power bandwidth,21.865244,0
3,C4,Spectral spread,12.007915,0
14,PO4,Spectral spread,12.273339,1
14,P4,Median frequency,11.199271,1
32,FC1,Spectral centroid,15.9206295,0
39,P4,Power bandwidth,21.781916,0
3,P7,Spectral centroid,11.0514,0
11,AF4,Power bandwidth,10.3993225,1
35,Pz,Power bandwidth,20.065361,1
12,C4,Max power spectrum,2.040534,0
33,FC5,Max power spectrum,1.3762857,0
19,P7,Max power spectrum,0.7059608,0
8,P8,Median frequency,11.032615,1
0,Oz,Spectral centroid,13.167744,1
32,F8,Spectral centroid,12.199647,0
32,P8,Power bandwidth,23.398478,0
33,O1,Max power spectrum,1.2611521,0
13,P3,Spectral spread,15.4901905,0
7,Fz,Max power spectrum,1.0582248,1
36,C4,Spectral spread,12.493958,1
11,P8,Spectral centroid,13.910049,1
1,CP1,Average power,2.0241632e-08,1
15,Cz,Median frequency,8.782762,0
5,FC2,Spectral spread,14.065495,0
17,CP6,Spectral entropy,0.67139524,0
11,F4,Power bandwidth,19.648722,1
14,AF4,Spectral entropy,0.5740507,1
37,F7,Spectral centroid,16.391468,0
26,FC5,Median frequency,15.349001,1
38,P7,Power bandwidth,20.965302,0
31,Oz,Spectral centroid,14.142005,1
8,Fp2,Spectral entropy,0.525648,1
27,O2,Median frequency,11.815897,0
16,O1,Median frequency,12.33253,0
25,Cz,Median frequency,10.049346,0
26,Oz,Average power,1.0332451e-08,1
21,CP2,Power bandwidth,12.765836,0
20,PO4,Power bandwidth,15.882299,0
6,P8,Average power,1.9129132e-08,1
38,AF4,Spectral entropy,0.7454489,0
15,P7,Median frequency,10.665973,0
24,F3,Spectral entropy,0.7439871,1
29,Cz,Power bandwidth,20.082026,0
19,FC2,Median frequency,9.299395,0
5,FC2,Spectral entropy,0.6570317,0
5,Pz,Average power,1.8263599e-08,0
3,Pz,Max power spectrum,3.3488333,0
4,CP2,Spectral centroid,11.649405,0
18,PO4,Max power spectrum,0.68787634,0
2,Pz,Average power,2.618233e-08,1
36,P7,Median frequency,11.815897,1
21,Fp1,Median frequency,3.1997917,0
6,P4,Spectral spread,12.827718,1
25,P4,Spectral spread,15.600501,0
25,F8,Power bandwidth,20.715319,0
9,CP2,Median frequency,8.249463,1
23,T7,Spectral spread,14.541871,0
11,Fz,Spectral spread,14.020435,1
10,Cz,Spectral centroid,12.510911,0
29,F4,Power bandwidth,19.615389,0
17,PO3,Power bandwidth,20.115356,0
26,CP6,Spectral centroid,14.56775,1
30,FC2,Max power spectrum,0.8859666,0
24,F3,Median frequency,11.332596,1
35,FC5,Max power spectrum,0.3716138,1
35,P3,Power bandwidth,23.331814,1
13,C4,Power bandwidth,27.981512,0
15,Pz,Spectral centroid,12.609525,0
15,C4,Max power spectrum,1.587904,0
39,Cz,Max power spectrum,1.0601984,0
38,FC6,Average power,6.113121e-09,0
19,CP5,Power bandwidth,20.815311,0
16,P8,Average power,1.0819618e-08,0
26,F3,Median frequency,10.965953,1
36,Fp2,Max power spectrum,6.149219,1
35,FC2,Median frequency,10.29933,1
10,AF3,Power bandwidth,27.38155,0
17,P4,Spectral spread,12.309588,0
9,F7,Average power,4.1954774e-08,1
39,FC1,Spectral spread,11.841535,0
12,FC6,Spectral spread,13.445234,0
22,Fz,Average power,1.1470436e-08,0
27,Fp2,Max power spectrum,0.5017724,0
7,AF4,Power bandwidth,34.36443,1
30,Pz,Power bandwidth,20.232016,0
22,P3,Spectral spread,14.560512,0
13,PO4,Median frequency,11.2825985,0
38,F8,Max power spectrum,0.82578045,0
36,PO4,Median frequency,11.365927,1
0,Cz,Power bandwidth,9.382723,1
38,FC1,Max power spectrum,0.6979234,0
10,P3,Spectral centroid,14.425347,0
28,O2,Spectral entropy,0.74537474,0
27,P4,Power bandwidth,20.848642,0
7,PO3,Median frequency,12.265868,1
39,P4,Spectral entropy,0.7378459,0
6,Fp1,Max power spectrum,5.477794,1
20,P8,Max power spectrum,1.7549721,0
2,CP1,Max power spectrum,6.7091255,1
16,F3,Spectral entropy,0.6187936,0
29,CP2,Spectral entropy,0.736447,0
25,Oz,Average power,1.1911468e-08,0
5,Oz,Spectral centroid,13.052043,0
33,P7,Spectral centroid,15.1300335,0
0,PO4,Spectral entropy,0.5999689,1
11,FC2,Max power spectrum,2.1186666,1
6,P3,Max power spectrum,3.8036587,1
11,F7,Max power spectrum,0.843382,1
2,AF4,Median frequency,4.1497297,1
19,CP1,Spectral centroid,13.634282,0
11,FC5,Spectral entropy,0.721594,1
23,T8,Median frequency,11.082612,0
12,P7,Spectral spread,12.975561,0
21,F8,Average power,1.3359187e-08,0
25,Pz,Spectral centroid,15.907964,0
37,Oz,Median frequency,11.615911,0
4,FC1,Median frequency,6.4662457,0
37,T8,Spectral entropy,0.782274,0
21,FC5,Median frequency,12.949157,0
23,AF4,Median frequency,11.265933,0
3,F8,Max power spectrum,3.8103013,0
18,F4,Spectral centroid,15.24654,0
21,CP5,Spectral entropy,0.70678747,0
8,F3,Power bandwidth,13.3158,1
8,P4,Power bandwidth,17.415533,1
23,F4,Spectral spread,10.8838,0
2,FC6,Power bandwidth,19.432068,1
17,PO4,Power bandwidth,18.048824,0
21,Pz,Average power,1.338458e-08,0
33,FC2,Average power,1.8774145e-08,0
30,P4,Spectral centroid,13.487271,0
11,T7,Spectral spread,16.631674,1
11,P8,Max power spectrum,1.0594332,1
36,F7,Spectral spread,12.47658,1
2,FC2,Spectral centroid,12.065422,1
11,CP5,Power bandwidth,18.765446,1
11,P3,Spectral spread,12.030515,1
36,P8,Max power spectrum,0.7629684,1
6,C4,Power bandwidth,21.23195,1
27,Cz,Median frequency,9.899356,0
4,C4,Spectral spread,13.790487,0
29,Oz,Spectral entropy,0.7466375,0
13,FC6,Spectral entropy,0.71081537,0
18,O1,Spectral spread,13.076281,0
32,Pz,Average power,7.172634e-09,0
18,F3,Spectral entropy,0.7504299,0
35,Oz,Max power spectrum,0.38893303,1
9,Fz,Spectral centroid,11.732596,1
1,P3,Median frequency,10.049346,1
15,PO3,Average power,1.0384525e-08,0
13,CP2,Average power,1.0645262e-08,0
39,T8,Spectral centroid,14.380365,0
26,O2,Spectral entropy,0.75345707,1
39,PO3,Power bandwidth,20.948637,0
33,Pz,Spectral spread,15.862106,0
28,FC6,Max power spectrum,1.7301174,0
1,PO3,Median frequency,10.332661,1
23,CP1,Max power spectrum,0.7754304,0
0,F7,Spectral entropy,0.69092697,1
32,FC6,Power bandwidth,37.447563,0
0,P7,Average power,5.8793496e-08,1
20,Pz,Spectral entropy,0.5112809,0
23,Oz,Power bandwidth,22.731853,0
3,CP5,Spectral centroid,13.760382,0
13,F7,Average power,3.9282885e-08,0
16,Fp2,Median frequency,7.5995054,0
30,Pz,Spectral entropy,0.71430457,0
9,AF4,Median frequency,7.3828526,1
19,Oz,Spectral centroid,15.372571,0
22,P4,Median frequency,10.849294,0
30,Fp1,Power bandwidth,10.182671,0
15,Fp2,Power bandwidth,14.932362,0
6,CP1,Average power,1.561012e-08,1
0,Pz,Power bandwidth,10.0326805,1
11,Pz,Average power,1.6541525e-08,1
27,FC2,Spectral entropy,0.7315668,0
17,P8,Max power spectrum,1.1749212,0
14,Cz,Spectral spread,13.2033615,1
17,T7,Spectral spread,14.09243,0
32,FC6,Spectral centroid,19.129345,0
13,F3,Average power,1.286082e-08,0
37,F3,Median frequency,14.715709,0
36,Fz,Median frequency,9.46605,1
19,CP6,Spectral spread,12.479349,0
7,P3,Power bandwidth,26.281622,1
16,Fz,Spectral entropy,0.6700055,0
17,Fz,Average power,1.893699e-08,0
29,T8,Max power spectrum,0.77123034,0
21,Cz,Spectral spread,11.754257,0
6,Fz,Power bandwidth,17.148884,1
7,FC5,Max power spectrum,0.9015496,1
33,Cz,Median frequency,8.516112,0
37,FC5,Spectral spread,13.584596,0
4,FC2,Max power spectrum,1.7963119,0
19,P4,Median frequency,11.399258,0
36,Oz,Spectral spread,10.8650055,1
16,C4,Spectral centroid,17.534597,0
12,P4,Spectral spread,12.093498,0
4,CP2,Median frequency,9.216066,0
23,FC1,Spectral entropy,0.7263258,0
10,F7,Average power,2.3671417e-08,0
4,T7,Spectral spread,13.826133,0
7,FC2,Median frequency,10.499316,1
3,Fp1,Power bandwidth,1.0832628,0
36,F3,Spectral entropy,0.7533962,1
0,FC5,Spectral spread,14.030979,1
31,PO4,Power bandwidth,20.93197,1
12,CP2,Spectral entropy,0.5251717,0
0,F7,Max power spectrum,2.2285717,1
24,CP2,Average power,6.6779715e-09,1
17,P3,Spectral centroid,13.822902,0
25,PO4,Spectral entropy,0.74569625,0
14,PO4,Max power spectrum,2.9894173,1
14,AF3,Average power,3.1318994e-08,1
26,Pz,Spectral spread,12.33188,1
25,CP6,Spectral centroid,15.322131,0
21,F3,Average power,2.1427919e-08,0
34,FC6,Median frequency,10.732635,1
3,CP1,Spectral spread,12.668591,0
26,P3,Median frequency,11.182606,1
11,O2,Median frequency,10.732635,1
9,T8,Spectral entropy,0.73777646,1
6,F3,Power bandwidth,37.79754,1
1,PO4,Median frequency,8.532778,1
32,Cz,Median frequency,9.249398,0
24,Cz,Max power spectrum,1.0923082,1
22,Fp1,Power bandwidth,2.833149,0
27,C4,Spectral spread,12.698201,0
25,P7,Median frequency,11.749235,0
10,P3,Power bandwidth,22.415207,0
15,F7,Power bandwidth,21.248617,0
27,P4,Average power,5.821743e-09,0
22,FC1,Spectral spread,12.412569,0
26,O2,Spectral spread,14.712546,1
32,PO3,Max power spectrum,1.14885,0
19,F4,Spectral entropy,0.6798675,0
2,O2,Median frequency,10.199336,1
13,P7,Spectral spread,13.147625,0
21,F4,Spectral entropy,0.69131637,0
18,Pz,Max power spectrum,0.5224288,0
28,F7,Power bandwidth,23.998438,0
30,Fp1,Spectral entropy,0.49836934,0
28,FC1,Spectral centroid,13.195102,0
15,T7,Median frequency,13.215806,0
35,FC2,Max power spectrum,0.39438945,1
25,Fp2,Spectral entropy,0.650535,0
8,P4,Spectral centroid,13.1850395,1
4,T8,Spectral entropy,0.6669281,0
30,F3,Spectral spread,14.224907,0
4,CP6,Spectral spread,15.265133,0
9,CP2,Spectral centroid,11.875313,1
23,FC1,Power bandwidth,22.131893,0
8,F8,Spectral entropy,0.6365444,1
1,Oz,Power bandwidth,20.63199,1
20,AF4,Average power,2.8373026e-07,0
13,P4,Spectral entropy,0.7191796,0
7,PO3,Spectral entropy,0.7537719,1
22,Pz,Spectral entropy,0.64786935,0
5,CP5,Spectral entropy,0.6557083,0
29,C3,Spectral spread,11.822238,0
14,F4,Power bandwidth,34.13111,1
20,Fp1,Average power,2.0046502e-07,0
13,FC5,Spectral centroid,20.690954,0
11,Oz,Max power spectrum,1.8494705,1
4,O2,Spectral spread,13.10428,0
5,AF3,Spectral entropy,0.46262118,0
7,Pz,Power bandwidth,19.548727,1
30,T7,Spectral centroid,20.00806,0
24,CP6,Spectral spread,11.428018,1
37,P3,Max power spectrum,1.0836532,0
28,P3,Median frequency,11.765901,0
32,T8,Average power,1.2837986e-08,0
17,P4,Max power spectrum,1.843028,0
19,AF3,Power bandwidth,17.798841,0
0,F3,Spectral spread,14.416088,1
30,P8,Power bandwidth,20.415337,0
16,FC6,Spectral centroid,21.13554,0
14,AF3,Max power spectrum,2.8560336,1
35,F8,Spectral entropy,0.570174,1
4,CP5,Average power,6.9487704e-09,0
17,Fz,Power bandwidth,18.132153,0
10,CP1,Max power spectrum,3.1523716,0
6,FC1,Spectral spread,16.66429,1
36,Cz,Spectral centroid,13.313936,1
6,CP1,Spectral entropy,0.5893187,1
22,F8,Spectral centroid,13.552465,0
14,AF4,Spectral centroid,14.793955,1
19,Fz,Average power,1.5595077e-08,0
8,P7,Spectral spread,13.248941,1
8,C3,Median frequency,14.932362,1
20,Fp2,Spectral spread,14.022909,0
26,CP2,Max power spectrum,1.0436157,1
29,C3,Power bandwidth,23.431808,0
28,Fz,Median frequency,9.716034,0
22,CP1,Max power spectrum,3.061673,0
2,T7,Average power,2.9608842e-08,1
24,FC2,Average power,8.759945e-09,1
24,Fp1,Spectral entropy,0.5468947,1
33,CP2,Spectral entropy,0.5434693,0
0,FC1,Max power spectrum,7.040507,1
7,T8,Spectral spread,13.085306,1
0,C3,Spectral centroid,14.257168,1
30,PO4,Spectral entropy,0.72845477,0
18,Fp2,Spectral entropy,0.56901586,0
30,C4,Max power spectrum,1.2633064,0
21,T8,Median frequency,10.849294,0
17,F3,Power bandwidth,35.731007,0
2,C3,Median frequency,9.782697,1
27,FC5,Spectral spread,15.468061,0
36,O2,Max power spectrum,0.71891415,1
12,AF4,Power bandwidth,20.965302,0
36,F4,Power bandwidth,19.448734,1
32,Fp2,Max power spectrum,1.7691917,0
11,CP6,Max power spectrum,2.8153687,1
37,FC5,Power bandwidth,37.397564,0
30,PO4,Spectral spread,11.591031,0
11,AF4,Median frequency,6.3495865,1
1,F3,Spectral entropy,0.5306367,1
0,CP2,Spectral spread,14.158184,1
8,AF3,Power bandwidth,4.583035,1
0,F4,Median frequency,9.549378,1
9,AF4,Spectral spread,15.214858,1
27,AF3,Spectral spread,19.114134,0
33,FC2,Power bandwidth,16.432264,0
15,Fz,Median frequency,9.049411,0
26,P7,Power bandwidth,20.815311,1
20,C4,Spectral centroid,14.543573,0
6,O1,Power bandwidth,20.482,1
19,T8,Spectral centroid,14.36363,0
22,Fp2,Spectral entropy,0.52148193,0
34,PO3,Max power spectrum,0.7564293,1
2,O1,Power bandwidth,20.665321,1
39,O2,Power bandwidth,19.848707,0
13,PO4,Spectral centroid,13.629471,0
0,F7,Median frequency,10.315995,1
36,C4,Spectral entropy,0.7517746,1
19,FC1,Average power,1.0877813e-08,0
15,T8,Median frequency,11.699239,0
31,O2,Power bandwidth,20.715319,1
27,AF4,Median frequency,10.832628,0
24,AF4,Spectral spread,12.472507,1
18,T8,Median frequency,12.082546,0
19,Fz,Median frequency,9.966018,0
15,T8,Average power,8.7791925e-09,0
31,FC1,Average power,5.8359557e-09,1
26,FC2,Power bandwidth,19.23208,1
17,P4,Median frequency,10.665973,0
6,CP2,Spectral entropy,0.57081926,1
31,FC1,Spectral spread,15.124719,1
29,F7,Spectral entropy,0.7382647,0
35,CP2,Median frequency,10.082677,1
0,FC6,Spectral entropy,0.67620826,1
24,Fp2,Spectral spread,11.56389,1
38,F3,Spectral centroid,13.321591,0
35,CP5,Median frequency,17.832172,1
9,P8,Spectral entropy,0.6924011,1
25,O1,Median frequency,12.015884,0
35,FC6,Median frequency,18.36547,1
16,CP5,Spectral entropy,0.7146761,0
12,Cz,Spectral spread,11.517978,0
18,Cz,Spectral centroid,12.588423,0
14,AF4,Spectral spread,14.977196,1
2,FC5,Power bandwidth,24.015102,1
23,P4,Average power,5.7636256e-09,0
25,CP6,Spectral entropy,0.7506788,0
