Video,Channel,Feature,Value,Label
26,CP6,Median frequency,11.549248,1
6,Oz,Median frequency,10.249332,1
7,FC6,Median frequency,10.932622,0
30,P7,Spectral spread,12.891609,1
10,CP5,Spectral centroid,14.649267,0
33,F8,Spectral entropy,0.6754694,1
33,T7,Spectral spread,16.111551,1
12,Pz,Max power spectrum,1.253171,1
18,C3,Median frequency,10.016015,0
39,F8,Spectral spread,14.158519,1
36,AF4,Max power spectrum,0.94893754,0
37,CP2,Spectral centroid,13.88358,0
10,CP5,Spectral entropy,0.7364595,0
2,CP5,Spectral entropy,0.73751783,0
4,PO4,Median frequency,9.232732,0
7,CP2,Max power spectrum,0.8731044,0
14,PO3,Power bandwidth,21.098627,1
13,P8,Spectral entropy,0.7536201,1
9,Cz,Spectral entropy,0.71777207,0
23,F3,Spectral entropy,0.6337746,0
20,Fz,Power bandwidth,25.015038,1
20,P4,Spectral entropy,0.6824367,1
14,C4,Max power spectrum,2.0406785,1
39,FC1,Average power,1.3180024e-09,1
1,Cz,Average power,1.196329e-09,1
19,PO4,Power bandwidth,23.181824,1
36,PO4,Spectral entropy,0.71467173,0
20,P3,Max power spectrum,3.5722492,1
24,FC2,Median frequency,11.065947,1
5,P7,Max power spectrum,1.4447001,1
22,O1,Spectral centroid,13.9927,1
25,CP6,Median frequency,11.549248,0
12,Fp2,Average power,1.8805497e-09,1
29,P8,Spectral spread,14.900353,0
38,T8,Median frequency,12.232537,1
4,C4,Max power spectrum,2.8232453,0
6,Fp2,Median frequency,10.465985,1
28,P7,Average power,5.332878e-09,0
4,O1,Spectral entropy,0.7153712,0
28,P7,Max power spectrum,1.1408564,0
5,Fp1,Median frequency,11.415923,1
15,FC5,Spectral centroid,20.474422,0
0,FC6,Spectral centroid,15.862947,0
15,Fz,Spectral entropy,0.71207035,0
3,T7,Power bandwidth,35.964325,1
28,T8,Max power spectrum,1.1705872,0
19,PO3,Average power,8.293038e-09,1
30,CP1,Spectral spread,13.632693,1
12,P3,Spectral centroid,12.962351,1
19,CP5,Median frequency,11.549248,1
34,Fp1,Spectral entropy,0.75232506,0
17,O1,Median frequency,10.59931,0
28,C4,Spectral centroid,14.116808,0
26,F4,Median frequency,9.599375,1
18,F4,Average power,4.4945274e-09,0
26,F4,Max power spectrum,1.547817,1
36,C3,Max power spectrum,1.9493692,0
23,P4,Power bandwidth,18.03216,0
16,F7,Median frequency,10.732635,1
33,F7,Spectral entropy,0.70172614,1
5,CP6,Median frequency,11.715904,1
31,CP1,Median frequency,10.915956,0
15,C4,Spectral entropy,0.7268709,0
29,FC1,Spectral spread,12.914002,0
11,C3,Spectral spread,13.523028,0
4,Oz,Spectral centroid,14.763321,0
7,F3,Power bandwidth,18.832108,0
39,F4,Spectral entropy,0.7123335,1
9,CP6,Spectral centroid,14.507093,0
32,PO4,Average power,5.526532e-09,1
5,F8,Average power,5.7616845e-09,1
24,F3,Average power,6.524003e-09,1
28,CP1,Average power,1.647352e-09,0
37,F4,Average power,3.4841132e-09,0
28,PO4,Median frequency,9.949352,0
22,Fp1,Average power,4.7605577e-09,1
38,P3,Average power,4.9080113e-09,1
15,C3,Spectral centroid,14.687954,0
15,Oz,Power bandwidth,24.615065,0
13,FC2,Power bandwidth,25.531672,1
31,O2,Spectral spread,12.355923,0
10,O2,Spectral spread,14.014955,0
14,P8,Spectral entropy,0.74679214,1
22,O2,Spectral centroid,14.656379,1
29,CP2,Max power spectrum,1.3061771,0
7,T7,Power bandwidth,35.26437,0
16,P8,Median frequency,13.799102,1
17,T8,Spectral spread,15.47495,0
5,Fp1,Average power,5.3198486e-09,1
37,F4,Spectral entropy,0.70911795,0
16,FC5,Average power,2.2240787e-09,1
17,P7,Average power,6.4012533e-09,0
15,C3,Power bandwidth,24.36508,0
21,CP2,Spectral centroid,13.971852,1
37,Fz,Max power spectrum,1.1222769,0
7,C3,Average power,7.044433e-09,0
5,FC1,Max power spectrum,1.39329,1
5,F3,Power bandwidth,15.882299,1
19,P3,Spectral spread,15.341303,1
34,FC2,Spectral entropy,0.7294604,0
0,Oz,Spectral spread,15.473304,0
36,CP6,Spectral spread,15.518416,0
37,O1,Max power spectrum,1.0557634,0
12,P4,Power bandwidth,19.582058,1
35,FC6,Spectral centroid,15.480975,0
39,CP6,Median frequency,11.749235,1
25,CP5,Spectral centroid,15.1967535,0
25,C4,Spectral spread,14.666556,0
15,CP6,Spectral centroid,15.534917,0
36,FC6,Spectral entropy,0.74272937,0
11,F7,Spectral entropy,0.6691667,0
32,AF4,Median frequency,9.682703,1
2,CP6,Power bandwidth,24.798386,0
16,AF4,Power bandwidth,21.131958,1
5,P3,Spectral entropy,0.68001574,1
11,O2,Spectral entropy,0.72589356,0
18,O1,Power bandwidth,23.01517,0
11,C4,Power bandwidth,24.09843,0
20,Fp1,Median frequency,18.382137,1
37,P3,Power bandwidth,16.63225,0
24,F7,Spectral centroid,15.529256,1
14,Fz,Spectral entropy,0.70313287,1
3,PO3,Median frequency,9.766031,1
38,FC1,Median frequency,11.46592,1
10,Fz,Average power,3.8389905e-09,0
36,FC6,Average power,1.3344026e-09,0
32,FC1,Max power spectrum,0.8365871,1
19,PO3,Spectral centroid,12.882436,1
0,P4,Max power spectrum,1.461471,0
20,Cz,Spectral centroid,14.877154,1
23,PO4,Spectral spread,13.804357,0
25,CP5,Median frequency,11.565914,0
1,PO3,Spectral entropy,0.7228626,1
2,Cz,Median frequency,10.465985,0
13,T8,Max power spectrum,1.2185228,1
8,F7,Spectral centroid,15.286891,0
26,FC5,Average power,2.4420674e-09,1
2,P8,Max power spectrum,1.1004727,0
7,CP1,Spectral spread,15.800402,0
25,Fz,Spectral entropy,0.71325797,0
1,PO3,Average power,4.3597184e-09,1
16,Fp1,Max power spectrum,3.193976,1
27,O1,Median frequency,9.716034,0
3,CP1,Max power spectrum,0.5242922,1
19,T8,Power bandwidth,28.231495,1
5,F3,Average power,1.37467655e-08,1
19,Pz,Spectral spread,15.38707,1
30,P4,Spectral spread,13.818054,1
3,PO3,Spectral centroid,13.517712,1
11,O2,Power bandwidth,22.63186,0
39,T8,Median frequency,12.1658745,1
3,FC5,Spectral centroid,16.7326,1
34,Fp1,Median frequency,16.015623,0
33,C4,Average power,2.2371112e-09,1
21,CP1,Max power spectrum,1.1319767,1
9,O2,Power bandwidth,22.448538,0
34,O1,Spectral centroid,13.10321,0
36,F8,Spectral spread,14.518712,0
17,CP1,Max power spectrum,1.2860252,0
35,CP2,Spectral centroid,14.410663,0
24,AF4,Spectral entropy,0.6912195,1
20,P8,Average power,1.0574214e-08,1
14,C3,Spectral entropy,0.6973331,1
28,Pz,Spectral centroid,13.782294,0
4,F8,Spectral spread,13.46951,0
15,P7,Power bandwidth,28.864788,0
17,F4,Spectral spread,15.488556,0
26,P8,Median frequency,13.932426,1
13,FC6,Spectral spread,12.776289,1
20,P8,Spectral centroid,19.96737,1
12,CP5,Power bandwidth,25.864983,1
29,Fz,Power bandwidth,23.665127,0
34,P3,Power bandwidth,19.982033,0
6,Pz,Spectral spread,14.258569,1
13,PO3,Median frequency,9.182735,1
23,F4,Average power,4.3657287e-09,0
22,Pz,Median frequency,11.082612,1
9,P4,Median frequency,8.716099,0
39,CP5,Spectral spread,13.165572,1
23,PO3,Power bandwidth,19.698717,0
35,Oz,Median frequency,10.365992,0
33,Oz,Power bandwidth,22.315214,1
28,FC6,Median frequency,11.199271,0
29,P4,Spectral centroid,13.463455,0
7,FC6,Spectral centroid,15.177386,0
4,C4,Average power,3.0587648e-09,0
13,CP6,Spectral centroid,14.963425,1
2,PO4,Spectral entropy,0.6716576,0
35,T8,Spectral spread,12.568561,0
26,FC6,Average power,1.7668028e-09,1
5,AF4,Average power,6.6685497e-09,1
33,Fp2,Spectral spread,14.324395,1
3,F4,Spectral spread,12.581236,1
7,FC1,Spectral centroid,15.284198,0
16,CP6,Power bandwidth,25.331684,1
18,F7,Power bandwidth,30.78133,0
11,Cz,Median frequency,10.532648,0
25,Pz,Spectral entropy,0.73361784,0
3,O2,Max power spectrum,0.8416278,1
34,C4,Max power spectrum,1.0100942,0
38,CP1,Spectral entropy,0.72833925,1
12,AF4,Spectral spread,16.635403,1
24,PO3,Average power,5.7777068e-09,1
25,Fp2,Spectral centroid,15.208321,0
5,O1,Power bandwidth,22.265217,1
8,Fz,Average power,3.2025036e-09,0
15,P3,Power bandwidth,20.165354,0
3,C4,Spectral spread,13.312256,1
14,PO4,Spectral spread,13.762299,1
14,P4,Median frequency,9.782697,1
32,FC1,Spectral centroid,15.520562,1
39,P4,Power bandwidth,22.531866,1
3,P7,Spectral centroid,15.634847,1
11,AF4,Power bandwidth,20.865309,0
35,Pz,Power bandwidth,22.74852,0
12,C4,Max power spectrum,1.0985014,1
33,FC5,Max power spectrum,1.6373377,1
19,P7,Max power spectrum,1.6143277,1
8,P8,Median frequency,13.765771,0
0,Oz,Spectral centroid,15.05159,0
32,F8,Spectral centroid,13.635975,1
32,P8,Power bandwidth,33.581146,1
33,O1,Max power spectrum,0.8449732,1
13,P3,Spectral spread,12.9700775,1
7,Fz,Max power spectrum,1.7572302,0
36,C4,Spectral spread,13.866234,0
11,P8,Spectral centroid,17.679367,0
1,CP1,Average power,1.8673711e-09,1
15,Cz,Median frequency,10.132673,0
5,FC2,Spectral spread,14.516367,1
17,CP6,Spectral entropy,0.73900753,0
11,F4,Power bandwidth,20.082026,0
14,AF4,Spectral entropy,0.67672104,1
37,F7,Spectral centroid,14.232669,0
26,FC5,Median frequency,11.46592,1
38,P7,Power bandwidth,24.231756,1
31,Oz,Spectral centroid,13.804997,0
8,Fp2,Spectral entropy,0.7100737,0
27,O2,Median frequency,10.182671,0
16,O1,Median frequency,9.932687,1
25,Cz,Median frequency,10.315995,0
26,Oz,Average power,4.506102e-09,1
21,CP2,Power bandwidth,24.415077,1
20,PO4,Power bandwidth,18.432133,1
6,P8,Average power,3.736676e-09,1
38,AF4,Spectral entropy,0.70987535,1
15,P7,Median frequency,11.165939,0
24,F3,Spectral entropy,0.66530305,1
29,Cz,Power bandwidth,22.93184,0
19,FC2,Median frequency,11.0992775,1
5,FC2,Spectral entropy,0.72166234,1
5,Pz,Average power,3.892592e-09,1
3,Pz,Max power spectrum,0.8178371,1
4,CP2,Spectral centroid,15.200516,0
18,PO4,Max power spectrum,1.133405,0
2,Pz,Average power,3.6837238e-09,0
36,P7,Median frequency,11.749235,0
21,Fp1,Median frequency,9.899356,1
6,P4,Spectral spread,12.114893,1
25,P4,Spectral spread,13.205919,0
25,F8,Power bandwidth,26.51494,0
9,CP2,Median frequency,10.549314,0
23,T7,Spectral spread,15.194272,0
11,Fz,Spectral spread,14.140045,0
10,Cz,Spectral centroid,16.1182,0
29,F4,Power bandwidth,24.615065,0
17,PO3,Power bandwidth,20.865309,0
26,CP6,Spectral centroid,15.261779,1
30,FC2,Max power spectrum,1.0441078,1
24,F3,Median frequency,9.066076,1
35,FC5,Max power spectrum,0.55971897,0
35,P3,Power bandwidth,19.398737,0
13,C4,Power bandwidth,25.031704,1
15,Pz,Spectral centroid,13.933201,0
15,C4,Max power spectrum,1.5543531,0
39,Cz,Max power spectrum,1.5598813,1
38,FC6,Average power,1.3511681e-09,1
19,CP5,Power bandwidth,25.998308,1
16,P8,Average power,3.6571826e-09,1
26,F3,Median frequency,7.6328363,1
36,Fp2,Max power spectrum,1.3409697,0
35,FC2,Median frequency,11.365927,0
10,AF3,Power bandwidth,26.93158,0
17,P4,Spectral spread,14.783313,0
9,F7,Average power,4.4449777e-09,0
39,FC1,Spectral spread,13.076722,1
12,FC6,Spectral spread,13.960111,1
22,Fz,Average power,2.682665e-09,1
27,Fp2,Max power spectrum,0.9075762,0
7,AF4,Power bandwidth,22.581863,0
30,Pz,Power bandwidth,22.281883,1
22,P3,Spectral spread,13.333892,1
13,PO4,Median frequency,8.382788,1
38,F8,Max power spectrum,1.6457043,1
36,PO4,Median frequency,9.46605,0
0,Cz,Power bandwidth,24.63173,0
38,FC1,Max power spectrum,0.9407488,1
10,P3,Spectral centroid,13.732851,0
28,O2,Spectral entropy,0.71148455,0
27,P4,Power bandwidth,22.131893,0
7,PO3,Median frequency,9.216066,0
39,P4,Spectral entropy,0.71184623,1
6,Fp1,Max power spectrum,1.8028791,1
20,P8,Max power spectrum,1.5003036,1
2,CP1,Max power spectrum,1.295973,0
16,F3,Spectral entropy,0.6382015,1
29,CP2,Spectral entropy,0.7020997,0
25,Oz,Average power,4.8298956e-09,0
5,Oz,Spectral centroid,13.739783,1
33,P7,Spectral centroid,15.320531,1
0,PO4,Spectral entropy,0.62655807,0
11,FC2,Max power spectrum,1.4777023,0
6,P3,Max power spectrum,4.0675135,1
11,F7,Max power spectrum,1.866183,0
2,AF4,Median frequency,9.566044,0
19,CP1,Spectral centroid,14.212445,1
11,FC5,Spectral entropy,0.7221621,0
23,T8,Median frequency,10.515982,0
12,P7,Spectral spread,14.23537,1
21,F8,Average power,6.5706525e-09,1
25,Pz,Spectral centroid,13.733872,0
37,Oz,Median frequency,10.432654,0
4,FC1,Median frequency,11.265933,0
37,T8,Spectral entropy,0.74719715,0
21,FC5,Median frequency,14.115747,1
23,AF4,Median frequency,9.5160475,0
3,F8,Max power spectrum,2.0052028,1
18,F4,Spectral centroid,13.508086,0
21,CP5,Spectral entropy,0.7394157,1
8,F3,Power bandwidth,20.148687,0
8,P4,Power bandwidth,16.732244,0
23,F4,Spectral spread,12.558769,0
2,FC6,Power bandwidth,25.065035,0
17,PO4,Power bandwidth,19.965366,0
21,Pz,Average power,2.7568263e-09,1
33,FC2,Average power,1.409325e-09,1
30,P4,Spectral centroid,13.817341,1
11,T7,Spectral spread,13.281568,0
11,P8,Max power spectrum,0.6756376,0
36,F7,Spectral spread,13.456729,0
2,FC2,Spectral centroid,14.019255,0
11,CP5,Power bandwidth,26.381617,0
11,P3,Spectral spread,12.908427,0
36,P8,Max power spectrum,1.1808511,0
6,C4,Power bandwidth,22.831846,1
27,Cz,Median frequency,10.632641,0
4,C4,Spectral spread,13.575861,0
29,Oz,Spectral entropy,0.7232437,0
13,FC6,Spectral entropy,0.7309032,1
18,O1,Spectral spread,12.572491,0
32,Pz,Average power,3.0925038e-09,1
18,F3,Spectral entropy,0.66359276,0
35,Oz,Max power spectrum,0.91691536,0
9,Fz,Spectral centroid,13.42967,0
1,P3,Median frequency,8.682768,1
15,PO3,Average power,5.774354e-09,0
13,CP2,Average power,2.8983898e-09,1
39,T8,Spectral centroid,16.603342,1
26,O2,Spectral entropy,0.72284377,1
39,PO3,Power bandwidth,23.331814,1
33,Pz,Spectral spread,14.038315,1
28,FC6,Max power spectrum,1.4585288,0
1,PO3,Median frequency,10.699304,1
23,CP1,Max power spectrum,1.2999383,0
0,F7,Spectral entropy,0.68302965,0
32,FC6,Power bandwidth,24.148428,1
0,P7,Average power,6.5470336e-09,0
20,Pz,Spectral entropy,0.69193405,1
23,Oz,Power bandwidth,21.815247,0
3,CP5,Spectral centroid,14.126771,1
13,F7,Average power,4.779719e-09,1
16,Fp2,Median frequency,10.0326805,1
30,Pz,Spectral entropy,0.725963,1
9,AF4,Median frequency,9.649372,0
19,Oz,Spectral centroid,14.50271,1
22,P4,Median frequency,10.116008,1
30,Fp1,Power bandwidth,33.447823,1
15,Fp2,Power bandwidth,25.131697,0
6,CP1,Average power,1.8270786e-09,1
0,Pz,Power bandwidth,25.34835,0
11,Pz,Average power,3.5883052e-09,0
27,FC2,Spectral entropy,0.7373582,0
17,P8,Max power spectrum,1.4558812,0
14,Cz,Spectral spread,16.21639,1
17,T7,Spectral spread,16.982502,0
32,FC6,Spectral centroid,14.342759,1
13,F3,Average power,9.051384e-09,1
37,F3,Median frequency,8.016145,0
36,Fz,Median frequency,10.665973,0
19,CP6,Spectral spread,13.696014,1
7,P3,Power bandwidth,18.848772,0
16,Fz,Spectral entropy,0.6886624,1
17,Fz,Average power,3.0613763e-09,0
29,T8,Max power spectrum,0.963304,0
21,Cz,Spectral spread,14.384265,1
6,Fz,Power bandwidth,23.148493,1
7,FC5,Max power spectrum,1.7206513,0
33,Cz,Median frequency,10.082677,1
37,FC5,Spectral spread,13.153709,0
4,FC2,Max power spectrum,1.6098664,0
19,P4,Median frequency,9.599375,1
36,Oz,Spectral spread,12.586198,0
16,C4,Spectral centroid,13.899707,1
12,P4,Spectral spread,14.776068,1
4,CP2,Median frequency,11.115943,0
23,FC1,Spectral entropy,0.7127504,0
10,F7,Average power,4.3437525e-09,0
4,T7,Spectral spread,13.900131,0
7,FC2,Median frequency,11.249268,0
3,Fp1,Power bandwidth,30.231365,1
36,F3,Spectral entropy,0.6777602,0
0,FC5,Spectral spread,16.160524,0
31,PO4,Power bandwidth,19.882038,0
12,CP2,Spectral entropy,0.70150673,1
0,F7,Max power spectrum,1.7003207,0
24,CP2,Average power,2.4458535e-09,1
17,P3,Spectral centroid,13.795295,0
25,PO4,Spectral entropy,0.7060549,0
14,PO4,Max power spectrum,1.0410807,1
14,AF3,Average power,3.6682306e-09,1
26,Pz,Spectral spread,12.5647545,1
25,CP6,Spectral centroid,15.20368,0
21,F3,Average power,1.47343995e-08,1
34,FC6,Median frequency,10.715969,0
3,CP1,Spectral spread,15.716678,1
26,P3,Median frequency,9.149405,1
11,O2,Median frequency,10.782631,0
9,T8,Spectral entropy,0.7238305,0
6,F3,Power bandwidth,14.315735,1
1,PO4,Median frequency,8.6327715,1
32,Cz,Median frequency,7.566174,1
24,Cz,Max power spectrum,1.8073031,1
22,Fp1,Power bandwidth,33.581146,1
27,C4,Spectral spread,12.989564,0
25,P7,Median frequency,13.682443,0
10,P3,Power bandwidth,19.465399,0
15,F7,Power bandwidth,30.814661,0
27,P4,Average power,5.3493565e-09,0
22,FC1,Spectral spread,12.862314,1
26,O2,Spectral spread,13.310973,1
32,PO3,Max power spectrum,1.4228175,1
19,F4,Spectral entropy,0.69633245,1
2,O2,Median frequency,11.0992775,0
13,P7,Spectral spread,13.324175,1
21,F4,Spectral entropy,0.66041267,1
18,Pz,Max power spectrum,1.8208835,0
28,F7,Power bandwidth,27.731527,0
30,Fp1,Spectral entropy,0.7308616,1
28,FC1,Spectral centroid,14.796075,0
15,T7,Median frequency,13.332465,0
35,FC2,Max power spectrum,2.3412495,0
25,Fp2,Spectral entropy,0.72747135,0
8,P4,Spectral centroid,13.222686,0
4,T8,Spectral entropy,0.7217778,0
30,F3,Spectral spread,12.455321,1
4,CP6,Spectral spread,13.813303,0
9,CP2,Spectral centroid,13.797469,0
23,FC1,Power bandwidth,25.031704,0
8,F8,Spectral entropy,0.65870076,0
1,Oz,Power bandwidth,24.998373,1
20,AF4,Average power,1.9709072e-08,1
13,P4,Spectral entropy,0.68336093,1
7,PO3,Spectral entropy,0.6710317,0
22,Pz,Spectral entropy,0.72950244,1
5,CP5,Spectral entropy,0.722051,1
29,C3,Spectral spread,12.057095,0
14,F4,Power bandwidth,22.581863,1
20,Fp1,Average power,2.1561823e-08,1
13,FC5,Spectral centroid,18.17242,1
11,Oz,Max power spectrum,1.738173,0
4,O2,Spectral spread,16.45332,0
5,AF3,Spectral entropy,0.689378,1
7,Pz,Power bandwidth,25.565002,0
30,T7,Spectral centroid,18.390432,1
24,CP6,Spectral spread,12.714631,1
37,P3,Max power spectrum,2.3529012,0
28,P3,Median frequency,9.5160475,0
32,T8,Average power,1.5986396e-09,1
17,P4,Max power spectrum,1.2595417,0
19,AF3,Power bandwidth,29.914719,1
0,F3,Spectral spread,16.02492,0
30,P8,Power bandwidth,36.630947,1
16,FC6,Spectral centroid,14.552419,1
14,AF3,Max power spectrum,1.1756397,1
35,F8,Spectral entropy,0.66543794,0
4,CP5,Average power,2.1429172e-09,0
17,Fz,Power bandwidth,22.198555,0
10,CP1,Max power spectrum,1.2044412,0
6,FC1,Spectral spread,12.62467,1
36,Cz,Spectral centroid,14.161578,0
6,CP1,Spectral entropy,0.7223862,1
22,F8,Spectral centroid,14.6062975,1
14,AF4,Spectral centroid,13.74923,1
19,Fz,Average power,2.9562466e-09,1
8,P7,Spectral spread,16.760834,0
8,C3,Median frequency,9.182735,0
20,Fp2,Spectral spread,15.4038725,1
26,CP2,Max power spectrum,1.0947334,1
29,C3,Power bandwidth,11.88256,0
28,Fz,Median frequency,10.665973,0
22,CP1,Max power spectrum,1.0703962,1
2,T7,Average power,3.724121e-09,0
24,FC2,Average power,1.4803123e-09,1
24,Fp1,Spectral entropy,0.7068976,1
33,CP2,Spectral entropy,0.71919954,1
0,FC1,Max power spectrum,1.9890378,0
7,T8,Spectral spread,15.085125,0
0,C3,Spectral centroid,13.873419,0
30,PO4,Spectral entropy,0.70792186,1
18,Fp2,Spectral entropy,0.7411471,0
30,C4,Max power spectrum,1.7573084,1
21,T8,Median frequency,12.215872,1
17,F3,Power bandwidth,21.031963,0
2,C3,Median frequency,10.482651,0
27,FC5,Spectral spread,13.753725,0
36,O2,Max power spectrum,1.1220984,0
12,AF4,Power bandwidth,20.398672,1
36,F4,Power bandwidth,26.131632,0
32,Fp2,Max power spectrum,1.2934197,1
11,CP6,Max power spectrum,0.67581064,0
37,FC5,Power bandwidth,26.464943,0
30,PO4,Spectral spread,12.435828,1
11,AF4,Median frequency,9.199401,0
1,F3,Spectral entropy,0.61076224,1
0,CP2,Spectral spread,13.464766,0
8,AF3,Power bandwidth,25.581667,0
0,F4,Median frequency,6.6162357,0
9,AF4,Spectral spread,15.328944,0
27,AF3,Spectral spread,14.537688,0
33,FC2,Power bandwidth,25.76499,1
15,Fz,Median frequency,10.3993225,0
26,P7,Power bandwidth,34.647743,1
20,C4,Spectral centroid,14.712808,1
6,O1,Power bandwidth,19.91537,1
19,T8,Spectral centroid,16.737253,1
22,Fp2,Spectral entropy,0.7149205,1
34,PO3,Max power spectrum,1.1332915,0
2,O1,Power bandwidth,24.448408,0
39,O2,Power bandwidth,25.94831,1
13,PO4,Spectral centroid,12.64229,1
0,F7,Median frequency,10.865959,0
36,C4,Spectral entropy,0.7214553,0
19,FC1,Average power,1.3014764e-09,1
15,T8,Median frequency,11.182606,0
31,O2,Power bandwidth,23.148493,0
27,AF4,Median frequency,11.015949,0
24,AF4,Spectral spread,16.748356,1
18,T8,Median frequency,11.782566,0
19,Fz,Median frequency,10.182671,1
15,T8,Average power,1.7497284e-09,0
31,FC1,Average power,1.1733409e-09,0
26,FC2,Power bandwidth,24.93171,1
17,P4,Median frequency,9.61604,0
6,CP2,Spectral entropy,0.69762367,1
31,FC1,Spectral spread,14.67546,0
29,F7,Spectral entropy,0.70470035,0
35,CP2,Median frequency,10.365992,0
0,FC6,Spectral entropy,0.74334913,0
24,Fp2,Spectral spread,16.0461,1
38,F3,Spectral centroid,13.4277315,1
35,CP5,Median frequency,11.565914,0
9,P8,Spectral entropy,0.7412881,0
25,O1,Median frequency,10.3993225,0
35,FC6,Median frequency,11.849229,0
16,CP5,Spectral entropy,0.7198726,1
12,Cz,Spectral spread,14.189848,1
18,Cz,Spectral centroid,14.012242,0
14,AF4,Spectral spread,13.803245,1
2,FC5,Power bandwidth,34.51442,0
23,P4,Average power,1.012102e-08,0
